po_id,supplier_id,fabric_id,order_quantity_meters,unit_price,total_po_value,order_date,promised_delivery_date,actual_delivery_date,contracted_lead_time_days,actual_lead_time_days,delayed_days,is_on_time,quality_pass_rate_pct,risk_category
PO_005669,SUP_011,FAB_020,11334,8.32,94298.88,2025-09-19,2025-10-28,2025-10-28,39,39,0,1,100.0,Low
PO_005670,SUP_002,FAB_003,6226,16.83,104783.58,2025-02-09,2025-03-03,2025-03-09,22,28,6,0,94.47,Medium
PO_005671,SUP_001,FAB_025,14504,16.86,244537.44,2024-01-07,2024-02-03,2024-02-03,27,27,0,1,92.26,Low
PO_005672,SUP_007,FAB_012,7180,10.96,78692.8,2024-03-26,2024-04-17,2024-04-30,22,35,13,0,94.43,High
PO_005673,SUP_013,FAB_016,11133,5.34,59450.22,2024-08-14,2024-08-29,2024-08-29,15,15,0,1,89.9,Low
PO_005674,SUP_019,FAB_003,1527,16.33,24935.91,2025-05-18,2025-06-15,2025-06-17,28,30,2,0,96.05,Medium
PO_005675,SUP_013,FAB_015,14013,13.25,185672.25,2024-02-18,2024-03-25,2024-03-29,36,40,4,0,96.2,Medium
PO_005676,SUP_012,FAB_030,1872,15.33,28697.76,2025-04-20,2025-05-17,2025-05-17,27,27,0,1,97.3,Low
PO_005677,SUP_020,FAB_018,6865,10.58,72631.7,2024-06-26,2024-07-20,2024-07-20,24,24,0,1,88.77,Low
PO_005678,SUP_012,FAB_026,8261,11.82,97645.02,2024-05-09,2024-05-26,2024-05-26,17,17,0,1,94.91,Low
PO_005679,SUP_025,FAB_016,1329,5.26,6990.54,2024-01-11,2024-01-26,2024-01-28,15,17,2,0,91.61,Medium
PO_005680,SUP_006,FAB_010,11591,5.13,59461.83,2024-05-16,2024-06-11,2024-06-12,26,27,1,0,92.06,Medium
PO_005681,SUP_025,FAB_025,9731,17.52,170487.12,2024-09-17,2024-10-12,2024-10-12,25,25,0,1,92.19,Low
PO_005682,SUP_023,FAB_018,3358,12.17,40866.86,2025-05-10,2025-06-06,2025-06-08,27,29,2,0,95.01,Medium
PO_005683,SUP_003,FAB_022,11543,5.47,63140.21,2024-08-28,2024-09-28,2024-10-05,31,38,7,0,92.58,Medium
PO_005684,SUP_025,FAB_025,13560,17.52,237571.2,2024-10-09,2024-11-03,2024-11-03,25,25,0,1,100.0,Low
PO_005685,SUP_008,FAB_005,6303,6.91,43553.73,2025-02-18,2025-03-27,2025-04-07,37,48,11,0,95.2,High
PO_005686,SUP_003,FAB_010,19819,4.41,87401.79,2025-09-22,2025-10-07,2025-10-08,15,16,1,0,92.52,Medium
PO_005687,SUP_003,FAB_022,19595,5.47,107184.65,2024-12-11,2025-01-11,2025-01-13,31,33,2,0,89.25,Medium
PO_005688,SUP_015,FAB_009,526,8.22,4323.72,2024-08-07,2024-09-12,2024-09-16,36,40,4,0,94.39,Medium
PO_005689,SUP_003,FAB_006,15808,16.44,259883.52,2025-10-12,2025-11-08,2025-11-08,27,27,0,1,95.57,Low
PO_005690,SUP_011,FAB_020,15000,8.32,124800.0,2025-07-19,2025-08-27,2025-08-27,39,39,0,1,98.73,Low
PO_005691,SUP_001,FAB_004,18952,7.06,133801.12,2024-12-22,2025-01-14,2025-01-15,23,24,1,0,100.0,Medium
PO_005692,SUP_025,FAB_002,14494,14.8,214511.2,2024-07-03,2024-07-23,2024-07-23,20,20,0,1,98.48,Low
PO_005693,SUP_017,FAB_018,10222,10.55,107842.1,2024-02-11,2024-03-14,2024-03-23,32,41,9,0,90.49,High
PO_005694,SUP_011,FAB_002,4000,14.61,58440.0,2024-10-09,2024-10-27,2024-10-27,18,18,0,1,91.44,Low
PO_005695,SUP_002,FAB_003,6451,16.83,108570.33,2024-05-25,2024-06-16,2024-06-16,22,22,0,1,93.79,Low
PO_005696,SUP_001,FAB_001,4413,9.92,43776.96,2025-01-15,2025-01-30,2025-01-30,15,15,0,1,97.49,Low
PO_005697,SUP_005,FAB_007,8399,7.27,61060.73,2024-09-24,2024-10-15,2024-10-15,21,21,0,1,99.14,Low
PO_005698,SUP_022,FAB_030,8730,18.31,159846.3,2025-08-08,2025-09-03,2025-09-03,26,26,0,1,99.57,Low
PO_005699,SUP_003,FAB_006,5747,16.44,94480.68,2025-01-19,2025-02-15,2025-02-16,27,28,1,0,95.32,Medium
PO_005700,SUP_018,FAB_005,12266,7.22,88560.52,2025-03-24,2025-05-02,2025-05-02,39,39,0,1,99.87,Low
PO_005701,SUP_024,FAB_026,14245,14.09,200712.05,2024-05-24,2024-07-02,2024-07-05,39,42,3,0,85.49,Medium
PO_005702,SUP_018,FAB_012,5105,13.73,70091.65,2024-10-08,2024-11-10,2024-11-10,33,33,0,1,95.79,Low
PO_005703,SUP_003,FAB_018,3878,10.14,39322.92,2025-05-18,2025-06-13,2025-06-18,26,31,5,0,87.43,Medium
PO_005704,SUP_015,FAB_018,8969,12.21,109511.49,2025-08-02,2025-09-01,2025-09-07,30,36,6,0,86.72,Medium
PO_005705,SUP_014,FAB_014,15524,17.09,265305.16,2025-03-23,2025-04-21,2025-04-21,29,29,0,1,90.13,Low
PO_005706,SUP_025,FAB_016,2817,5.26,14817.42,2024-10-31,2024-11-15,2024-11-15,15,15,0,1,89.75,Low
PO_005707,SUP_025,FAB_005,7021,6.69,46970.49,2025-08-31,2025-09-21,2025-09-21,21,21,0,1,96.55,Low
PO_005708,SUP_005,FAB_003,8464,17.05,144311.2,2024-09-18,2024-10-27,2024-10-27,39,39,0,1,97.76,Low
PO_005709,SUP_012,FAB_005,7589,7.19,54564.91,2024-08-06,2024-08-23,2024-08-23,17,17,0,1,92.05,Low
PO_005710,SUP_004,FAB_014,19639,19.52,383353.28,2025-06-06,2025-06-26,2025-07-16,20,40,20,0,97.54,High
PO_005711,SUP_015,FAB_002,7556,15.2,114851.2,2025-07-15,2025-08-23,2025-08-25,39,41,2,0,88.48,Medium
PO_005712,SUP_019,FAB_012,11092,12.38,137318.96,2024-10-30,2024-12-09,2024-12-09,40,40,0,1,100.0,Low
PO_005713,SUP_022,FAB_025,5445,18.59,101222.55,2024-02-04,2024-02-24,2024-02-24,20,20,0,1,100.0,Low
PO_005714,SUP_024,FAB_020,3530,8.15,28769.5,2025-04-22,2025-05-26,2025-05-26,34,34,0,1,97.23,Low
PO_005715,SUP_022,FAB_020,19531,10.02,195700.62,2025-08-09,2025-09-06,2025-09-06,28,28,0,1,90.87,Low
PO_005716,SUP_023,FAB_025,876,20.24,17730.24,2025-07-30,2025-08-15,2025-08-15,16,16,0,1,89.35,Low
PO_005717,SUP_009,FAB_008,13899,14.7,204315.3,2024-08-13,2024-09-05,2024-09-05,23,23,0,1,98.22,Low
PO_005718,SUP_022,FAB_025,15558,18.59,289223.22,2025-08-15,2025-09-04,2025-09-04,20,20,0,1,97.43,Low
PO_005719,SUP_019,FAB_013,579,12.25,7092.75,2025-01-20,2025-02-03,2025-02-03,14,14,0,1,92.73,Low
PO_005720,SUP_025,FAB_025,16995,17.52,297752.4,2024-11-09,2024-12-04,2024-12-04,25,25,0,1,94.61,Low
PO_005721,SUP_007,FAB_019,3745,16.0,59920.0,2024-07-18,2024-08-27,2024-08-27,40,40,0,1,94.32,Low
PO_005722,SUP_017,FAB_029,13794,9.81,135319.14,2024-03-22,2024-04-25,2024-04-25,34,34,0,1,99.23,Low
PO_005723,SUP_022,FAB_007,4237,8.25,34955.25,2025-03-15,2025-04-13,2025-04-16,29,32,3,0,94.31,Medium
PO_005724,SUP_011,FAB_022,16226,5.56,90216.56,2025-07-28,2025-08-30,2025-08-30,33,33,0,1,95.21,Low
PO_005725,SUP_021,FAB_003,1333,17.73,23634.09,2024-03-16,2024-04-05,2024-04-06,20,21,1,0,92.71,Medium
PO_005726,SUP_025,FAB_005,2033,6.69,13600.77,2025-01-11,2025-02-01,2025-02-01,21,21,0,1,100.0,Low
PO_005727,SUP_012,FAB_022,11886,4.72,56101.92,2024-12-09,2025-01-05,2025-01-06,27,28,1,0,100.0,Medium
PO_005728,SUP_002,FAB_013,14190,13.79,195680.1,2025-07-12,2025-07-29,2025-07-29,17,17,0,1,98.12,Low
PO_005729,SUP_020,FAB_004,15962,8.06,128653.72,2024-11-03,2024-11-26,2024-12-04,23,31,8,0,93.06,High
PO_005730,SUP_018,FAB_008,17346,14.6,253251.6,2024-09-29,2024-10-15,2024-10-15,16,16,0,1,95.12,Low
PO_005731,SUP_021,FAB_003,8785,17.73,155758.05,2024-03-17,2024-04-06,2024-04-06,20,20,0,1,97.55,Low
PO_005732,SUP_019,FAB_019,7031,14.46,101668.26,2025-04-12,2025-05-13,2025-05-13,31,31,0,1,97.31,Low
PO_005733,SUP_012,FAB_026,2176,11.82,25720.32,2025-11-26,2025-12-13,2025-12-13,17,17,0,1,100.0,Low
PO_005734,SUP_005,FAB_021,17601,11.74,206635.74,2024-08-14,2024-09-04,2024-09-04,21,21,0,1,89.04,Low
PO_005735,SUP_004,FAB_002,13160,12.42,163447.2,2024-11-05,2024-11-22,2024-11-22,17,17,0,1,96.54,Low
PO_005736,SUP_010,FAB_025,12219,19.23,234971.37,2025-05-13,2025-06-14,2025-06-17,32,35,3,0,90.68,Medium
PO_005737,SUP_002,FAB_005,15181,6.1,92604.1,2024-06-08,2024-07-07,2024-07-07,29,29,0,1,95.76,Low
PO_005738,SUP_018,FAB_024,8163,5.25,42855.75,2025-01-15,2025-01-31,2025-02-01,16,17,1,0,90.78,Medium
PO_005739,SUP_010,FAB_029,2333,8.48,19783.84,2024-12-06,2024-12-21,2024-12-21,15,15,0,1,85.62,Low
PO_005740,SUP_014,FAB_011,4148,6.09,25261.32,2024-02-13,2024-03-07,2024-03-07,23,23,0,1,94.7,Low
PO_005741,SUP_010,FAB_025,3013,19.23,57939.99,2024-06-23,2024-07-25,2024-07-25,32,32,0,1,90.55,Low
PO_005742,SUP_009,FAB_019,10935,17.77,194314.95,2024-12-30,2025-01-21,2025-01-21,22,22,0,1,100.0,Low
PO_005743,SUP_008,FAB_023,18092,6.73,121759.16,2025-09-16,2025-10-18,2025-10-18,32,32,0,1,91.83,Low
PO_005744,SUP_010,FAB_021,14079,13.79,194149.41,2025-11-29,2026-01-08,2026-01-13,40,45,5,0,81.85,High
PO_005745,SUP_022,FAB_015,7910,14.68,116118.8,2025-05-19,2025-06-22,2025-06-22,34,34,0,1,92.52,Low
PO_005746,SUP_002,FAB_027,14201,11.4,161891.4,2024-04-03,2024-05-04,2024-05-04,31,31,0,1,89.31,Low
PO_005747,SUP_016,FAB_021,2433,13.4,32602.2,2024-05-05,2024-05-28,2024-05-31,23,26,3,0,97.0,Medium
PO_005748,SUP_025,FAB_024,10011,5.42,54259.62,2024-07-19,2024-08-08,2024-08-08,20,20,0,1,99.81,Low
PO_005749,SUP_007,FAB_026,17002,14.05,238878.1,2024-04-04,2024-04-20,2024-04-26,16,22,6,0,93.3,Medium
PO_005750,SUP_007,FAB_018,19348,10.76,208184.48,2025-01-02,2025-01-19,2025-01-19,17,17,0,1,94.25,Low
PO_005751,SUP_009,FAB_005,9965,7.36,73342.4,2025-07-15,2025-08-10,2025-08-10,26,26,0,1,92.78,Low
PO_005752,SUP_014,FAB_009,7568,8.16,61754.88,2024-07-02,2024-07-21,2024-07-21,19,19,0,1,99.43,Low
PO_005753,SUP_013,FAB_023,2988,6.49,19392.12,2025-11-04,2025-11-24,2025-12-06,20,32,12,0,96.31,High
PO_005754,SUP_014,FAB_011,5961,6.09,36302.49,2024-08-27,2024-09-19,2024-10-03,23,37,14,0,91.02,High
PO_005755,SUP_022,FAB_011,1741,6.02,10480.82,2025-01-14,2025-01-28,2025-01-28,14,14,0,1,98.78,Low
PO_005756,SUP_010,FAB_011,2663,6.57,17495.91,2025-04-14,2025-04-29,2025-05-03,15,19,4,0,90.04,Medium
PO_005757,SUP_003,FAB_010,18979,4.41,83697.39,2024-04-08,2024-04-23,2024-04-23,15,15,0,1,99.55,Low
PO_005758,SUP_015,FAB_001,3316,11.17,37039.72,2024-08-13,2024-09-21,2024-09-21,39,39,0,1,96.19,Low
PO_005759,SUP_010,FAB_021,17605,13.79,242772.95,2024-11-04,2024-12-14,2024-12-17,40,43,3,0,96.24,Medium
PO_005760,SUP_012,FAB_026,18198,11.82,215100.36,2025-06-08,2025-06-25,2025-06-25,17,17,0,1,97.31,Low
PO_005761,SUP_016,FAB_021,2640,13.4,35376.0,2025-05-18,2025-06-10,2025-06-10,23,23,0,1,86.88,Low
PO_005762,SUP_016,FAB_014,19415,20.14,391018.1,2024-09-28,2024-10-25,2024-11-01,27,34,7,0,94.02,Medium
PO_005763,SUP_021,FAB_014,10927,20.05,219086.35,2024-05-17,2024-06-09,2024-06-09,23,23,0,1,93.39,Low
PO_005764,SUP_007,FAB_019,2525,16.0,40400.0,2024-04-11,2024-05-21,2024-05-26,40,45,5,0,93.23,Medium
PO_005765,SUP_023,FAB_018,19183,12.17,233457.11,2025-11-25,2025-12-22,2025-12-22,27,27,0,1,96.55,Low
PO_005766,SUP_008,FAB_025,8881,16.9,150088.9,2024-09-10,2024-10-11,2024-10-12,31,32,1,0,96.34,Medium
PO_005767,SUP_007,FAB_004,12022,8.1,97378.2,2024-04-28,2024-05-14,2024-05-30,16,32,16,0,91.34,High
PO_005768,SUP_024,FAB_021,18021,11.96,215531.16,2025-10-30,2025-11-16,2025-11-17,17,18,1,0,91.62,Medium
PO_005769,SUP_021,FAB_015,1894,15.16,28713.04,2024-04-29,2024-05-21,2024-05-22,22,23,1,0,97.65,Medium
PO_005770,SUP_009,FAB_019,15522,17.77,275825.94,2025-05-24,2025-06-15,2025-06-15,22,22,0,1,96.21,Low
PO_005771,SUP_004,FAB_019,4155,15.3,63571.5,2025-04-21,2025-05-17,2025-05-22,26,31,5,0,96.94,Medium
PO_005772,SUP_008,FAB_028,10097,16.49,166499.53,2024-12-12,2025-01-07,2025-01-07,26,26,0,1,96.29,Low
PO_005773,SUP_012,FAB_016,19325,5.69,109959.25,2024-03-19,2024-04-04,2024-04-04,16,16,0,1,98.23,Low
PO_005774,SUP_002,FAB_027,10090,11.4,115026.0,2025-09-04,2025-10-05,2025-10-06,31,32,1,0,99.02,Medium
PO_005775,SUP_003,FAB_014,17323,19.82,343341.86,2024-07-27,2024-08-19,2024-08-30,23,34,11,0,86.38,High
PO_005776,SUP_015,FAB_006,12600,15.2,191520.0,2025-01-11,2025-02-08,2025-02-09,28,29,1,0,89.77,Medium
PO_005777,SUP_012,FAB_022,5760,4.72,27187.2,2024-08-24,2024-09-20,2024-09-20,27,27,0,1,95.04,Low
PO_005778,SUP_008,FAB_011,6520,5.27,34360.4,2024-11-11,2024-12-02,2024-12-06,21,25,4,0,100.0,Medium
PO_005779,SUP_002,FAB_013,4753,13.79,65543.87,2024-06-21,2024-07-08,2024-07-08,17,17,0,1,94.45,Low
PO_005780,SUP_017,FAB_015,9816,14.49,142233.84,2024-06-28,2024-07-20,2024-07-20,22,22,0,1,87.16,Low
PO_005781,SUP_017,FAB_005,8497,6.39,54295.83,2024-05-11,2024-06-10,2024-06-24,30,44,14,0,93.54,High
PO_005782,SUP_021,FAB_007,2102,7.73,16248.46,2024-02-22,2024-03-28,2024-03-28,35,35,0,1,95.25,Low
PO_005783,SUP_012,FAB_008,13627,13.43,183010.61,2024-01-06,2024-02-10,2024-02-10,35,35,0,1,100.0,Low
PO_005784,SUP_002,FAB_004,2346,7.87,18463.02,2024-12-13,2025-01-11,2025-01-14,29,32,3,0,98.03,Medium
PO_005785,SUP_005,FAB_021,1941,11.74,22787.34,2024-01-22,2024-02-12,2024-02-13,21,22,1,0,96.26,Medium
PO_005786,SUP_010,FAB_018,6733,11.86,79853.38,2024-04-18,2024-05-05,2024-05-08,17,20,3,0,91.93,Medium
PO_005787,SUP_007,FAB_004,18521,8.1,150020.1,2025-10-23,2025-11-08,2025-11-16,16,24,8,0,95.86,High
PO_005788,SUP_010,FAB_018,5075,11.86,60189.5,2025-11-24,2025-12-11,2025-12-11,17,17,0,1,90.56,Low
PO_005789,SUP_009,FAB_001,17801,10.99,195632.99,2025-07-02,2025-08-04,2025-08-04,33,33,0,1,100.0,Low
PO_005790,SUP_006,FAB_018,12201,11.78,143727.78,2024-05-11,2024-06-17,2024-06-19,37,39,2,0,95.18,Medium
PO_005791,SUP_024,FAB_015,17416,12.36,215261.76,2025-07-25,2025-08-21,2025-08-21,27,27,0,1,96.22,Low
PO_005792,SUP_001,FAB_007,17966,8.25,148219.5,2025-02-23,2025-03-30,2025-03-30,35,35,0,1,100.0,Low
PO_005793,SUP_010,FAB_016,19964,4.77,95228.28,2025-02-05,2025-02-25,2025-02-25,20,20,0,1,94.21,Low
PO_005794,SUP_022,FAB_023,15362,7.57,116290.34,2024-10-04,2024-10-26,2024-10-26,22,22,0,1,100.0,Low
PO_005795,SUP_010,FAB_022,19168,5.48,105040.64,2024-02-18,2024-03-06,2024-03-07,17,18,1,0,89.47,Medium
PO_005796,SUP_022,FAB_005,17425,7.26,126505.5,2024-07-12,2024-08-04,2024-08-04,23,23,0,1,94.19,Low
PO_005797,SUP_003,FAB_010,13697,4.41,60403.77,2025-01-28,2025-02-12,2025-02-20,15,23,8,0,96.41,High
PO_005798,SUP_011,FAB_002,7762,14.61,113402.82,2025-10-19,2025-11-06,2025-11-06,18,18,0,1,96.39,Low
PO_005799,SUP_022,FAB_007,4153,8.25,34262.25,2024-11-03,2024-12-02,2024-12-05,29,32,3,0,95.67,Medium
PO_005800,SUP_024,FAB_028,4085,18.15,74142.75,2025-06-04,2025-06-19,2025-06-19,15,15,0,1,94.32,Low
PO_005801,SUP_006,FAB_007,18937,7.38,139755.06,2025-03-08,2025-03-28,2025-03-30,20,22,2,0,93.59,Medium
PO_005802,SUP_016,FAB_025,12530,19.48,244084.4,2024-02-01,2024-02-17,2024-02-23,16,22,6,0,94.38,Medium
PO_005803,SUP_011,FAB_020,590,8.32,4908.8,2024-08-11,2024-09-19,2024-09-19,39,39,0,1,94.21,Low
PO_005804,SUP_017,FAB_018,8327,10.55,87849.85,2025-10-19,2025-11-20,2025-11-22,32,34,2,0,93.38,Medium
PO_005805,SUP_011,FAB_019,8968,15.83,141963.44,2025-09-30,2025-10-16,2025-10-16,16,16,0,1,99.82,Low
PO_005806,SUP_015,FAB_009,13551,8.22,111389.22,2024-08-09,2024-09-14,2024-09-14,36,36,0,1,99.01,Low
PO_005807,SUP_023,FAB_025,8706,20.24,176209.44,2025-07-01,2025-07-17,2025-07-22,16,21,5,0,96.1,Medium
PO_005808,SUP_001,FAB_004,4139,7.06,29221.34,2024-10-01,2024-10-24,2024-10-25,23,24,1,0,94.88,Medium
PO_005809,SUP_002,FAB_030,3379,15.39,52002.81,2025-05-17,2025-06-23,2025-06-25,37,39,2,0,90.29,Medium
PO_005810,SUP_019,FAB_028,14537,16.65,242041.05,2024-02-16,2024-03-22,2024-03-22,35,35,0,1,85.94,Low
PO_005811,SUP_018,FAB_015,14892,13.28,197765.76,2024-09-30,2024-10-15,2024-10-15,15,15,0,1,94.41,Low
PO_005812,SUP_017,FAB_023,2070,7.59,15711.3,2025-05-18,2025-06-01,2025-06-06,14,19,5,0,92.95,Medium
PO_005813,SUP_024,FAB_003,14959,16.11,240989.49,2024-10-03,2024-10-18,2024-10-29,15,26,11,0,94.84,High
PO_005814,SUP_018,FAB_004,16500,7.39,121935.0,2024-11-08,2024-12-08,2024-12-08,30,30,0,1,95.34,Low
PO_005815,SUP_005,FAB_021,6144,11.74,72130.56,2025-11-10,2025-12-01,2025-12-01,21,21,0,1,98.16,Low
PO_005816,SUP_003,FAB_006,5835,16.44,95927.4,2025-08-27,2025-09-23,2025-09-23,27,27,0,1,90.82,Low
PO_005817,SUP_015,FAB_001,4586,11.17,51225.62,2025-07-25,2025-09-02,2025-09-02,39,39,0,1,85.49,Low
PO_005818,SUP_004,FAB_022,5683,5.07,28812.81,2024-07-28,2024-08-17,2024-08-17,20,20,0,1,97.15,Low
PO_005819,SUP_013,FAB_010,1089,5.1,5553.9,2024-09-10,2024-10-07,2024-10-18,27,38,11,0,97.65,High
PO_005820,SUP_014,FAB_019,13558,16.12,218554.96,2025-10-01,2025-11-05,2025-11-08,35,38,3,0,90.28,Medium
PO_005821,SUP_012,FAB_017,10311,9.86,101666.46,2025-04-15,2025-05-13,2025-05-13,28,28,0,1,94.89,Low
PO_005822,SUP_012,FAB_017,11549,9.86,113873.14,2025-09-14,2025-10-12,2025-10-12,28,28,0,1,96.21,Low
PO_005823,SUP_004,FAB_011,12327,6.56,80865.12,2024-10-19,2024-11-20,2024-12-07,32,49,17,0,85.38,High
PO_005824,SUP_015,FAB_010,2295,5.34,12255.3,2025-10-22,2025-11-06,2025-11-07,15,16,1,0,90.7,Medium
PO_005825,SUP_023,FAB_022,4913,5.21,25596.73,2024-03-01,2024-03-31,2024-04-01,30,31,1,0,93.73,Medium
PO_005826,SUP_002,FAB_022,11667,5.07,59151.69,2024-04-11,2024-05-05,2024-05-05,24,24,0,1,93.18,Low
PO_005827,SUP_016,FAB_022,15205,5.51,83779.55,2024-03-19,2024-04-25,2024-05-06,37,48,11,0,92.8,High
PO_005828,SUP_025,FAB_024,14515,5.42,78671.3,2024-04-11,2024-05-01,2024-05-04,20,23,3,0,95.55,Medium
PO_005829,SUP_012,FAB_008,8322,13.43,111764.46,2024-11-14,2024-12-19,2024-12-19,35,35,0,1,100.0,Low
PO_005830,SUP_014,FAB_011,2494,6.09,15188.46,2024-02-18,2024-03-12,2024-03-12,23,23,0,1,95.79,Low
PO_005831,SUP_003,FAB_028,16360,18.9,309204.0,2025-10-06,2025-10-21,2025-11-02,15,27,12,0,85.86,High
PO_005832,SUP_004,FAB_002,1205,12.42,14966.1,2025-11-19,2025-12-06,2025-12-06,17,17,0,1,90.1,Low
PO_005833,SUP_019,FAB_011,5987,5.61,33587.07,2024-11-28,2024-12-13,2024-12-14,15,16,1,0,93.35,Medium
PO_005834,SUP_012,FAB_008,16887,13.43,226792.41,2025-08-19,2025-09-23,2025-09-24,35,36,1,0,87.68,Medium
PO_005835,SUP_014,FAB_001,10202,11.57,118037.14,2025-07-20,2025-08-17,2025-08-27,28,38,10,0,98.17,High
PO_005836,SUP_002,FAB_005,11085,6.1,67618.5,2025-02-15,2025-03-16,2025-03-16,29,29,0,1,89.12,Low
PO_005837,SUP_016,FAB_012,7082,13.37,94686.34,2024-12-25,2025-01-21,2025-01-21,27,27,0,1,92.92,Low
PO_005838,SUP_010,FAB_018,18575,11.86,220299.5,2024-05-13,2024-05-30,2024-05-30,17,17,0,1,92.65,Low
PO_005839,SUP_023,FAB_006,17756,14.79,262611.24,2024-08-23,2024-09-27,2024-09-27,35,35,0,1,93.74,Low
PO_005840,SUP_009,FAB_010,5979,5.01,29954.79,2024-08-09,2024-09-02,2024-09-02,24,24,0,1,96.64,Low
PO_005841,SUP_020,FAB_030,3235,15.13,48945.55,2024-03-23,2024-04-11,2024-04-28,19,36,17,0,93.19,High
PO_005842,SUP_025,FAB_024,13604,5.42,73733.68,2024-09-29,2024-10-19,2024-10-19,20,20,0,1,92.49,Low
PO_005843,SUP_007,FAB_023,14746,6.79,100125.34,2025-05-23,2025-06-20,2025-06-21,28,29,1,0,90.04,Medium
PO_005844,SUP_010,FAB_021,13398,13.79,184758.42,2024-06-28,2024-08-07,2024-08-08,40,41,1,0,99.82,Medium
PO_005845,SUP_012,FAB_021,5139,12.26,63004.14,2025-02-01,2025-02-16,2025-02-16,15,15,0,1,90.04,Low
PO_005846,SUP_006,FAB_007,10816,7.38,79822.08,2025-10-19,2025-11-08,2025-11-09,20,21,1,0,91.45,Medium
PO_005847,SUP_022,FAB_011,9912,6.02,59670.24,2024-06-02,2024-06-16,2024-06-16,14,14,0,1,94.94,Low
PO_005848,SUP_023,FAB_025,1658,20.24,33557.92,2024-11-18,2024-12-04,2024-12-04,16,16,0,1,98.16,Low
PO_005849,SUP_024,FAB_029,8418,9.81,82580.58,2025-06-30,2025-07-26,2025-07-26,26,26,0,1,93.22,Low
PO_005850,SUP_005,FAB_026,1376,13.45,18507.2,2025-11-24,2026-01-01,2026-01-01,38,38,0,1,100.0,Low
PO_005851,SUP_024,FAB_021,6107,11.96,73039.72,2024-11-06,2024-11-23,2024-11-23,17,17,0,1,87.06,Low
PO_005852,SUP_005,FAB_021,5700,11.74,66918.0,2025-10-19,2025-11-09,2025-11-09,21,21,0,1,89.97,Low
PO_005853,SUP_008,FAB_015,14067,13.41,188638.47,2025-10-01,2025-10-29,2025-10-29,28,28,0,1,90.62,Low
PO_005854,SUP_010,FAB_005,19502,6.79,132418.58,2025-05-09,2025-05-28,2025-05-30,19,21,2,0,94.97,Medium
PO_005855,SUP_024,FAB_004,17443,7.78,135706.54,2024-04-23,2024-05-27,2024-06-10,34,48,14,0,89.57,High
PO_005856,SUP_008,FAB_002,12823,12.75,163493.25,2025-10-09,2025-10-28,2025-11-03,19,25,6,0,92.34,Medium
PO_005857,SUP_001,FAB_007,5706,8.25,47074.5,2024-09-21,2024-10-26,2024-10-26,35,35,0,1,95.57,Low
PO_005858,SUP_024,FAB_025,11963,19.85,237465.55,2025-06-14,2025-06-30,2025-07-01,16,17,1,0,97.78,Medium
PO_005859,SUP_024,FAB_025,13838,19.85,274684.3,2024-01-06,2024-01-22,2024-02-01,16,26,10,0,97.0,High
PO_005860,SUP_010,FAB_015,9341,12.31,114987.71,2024-11-30,2025-01-04,2025-01-15,35,46,11,0,93.93,High
PO_005861,SUP_019,FAB_002,16561,15.11,250236.71,2024-10-11,2024-11-11,2024-11-19,31,39,8,0,88.86,High
PO_005862,SUP_008,FAB_006,1190,16.71,19884.9,2025-10-11,2025-11-16,2025-11-20,36,40,4,0,92.21,Medium
PO_005863,SUP_003,FAB_018,18130,10.14,183838.2,2024-08-25,2024-09-20,2024-09-28,26,34,8,0,89.84,High
PO_005864,SUP_010,FAB_016,11732,4.77,55961.64,2024-03-28,2024-04-17,2024-04-17,20,20,0,1,92.31,Low
PO_005865,SUP_007,FAB_004,1943,8.1,15738.3,2025-09-03,2025-09-19,2025-09-20,16,17,1,0,95.06,Medium
PO_005866,SUP_019,FAB_002,6296,15.11,95132.56,2024-12-01,2025-01-01,2025-01-04,31,34,3,0,96.88,Medium
PO_005867,SUP_013,FAB_022,17411,5.44,94715.84,2025-01-05,2025-02-14,2025-02-23,40,49,9,0,85.99,High
PO_005868,SUP_009,FAB_015,13803,13.73,189515.19,2025-08-21,2025-09-18,2025-09-21,28,31,3,0,96.59,Medium
PO_005869,SUP_022,FAB_025,5268,18.59,97932.12,2025-05-08,2025-05-28,2025-05-28,20,20,0,1,100.0,Low
PO_005870,SUP_017,FAB_020,1608,8.11,13040.88,2024-01-18,2024-02-13,2024-02-16,26,29,3,0,92.78,Medium
PO_005871,SUP_005,FAB_007,18527,7.27,134691.29,2025-03-12,2025-04-02,2025-04-03,21,22,1,0,99.78,Medium
PO_005872,SUP_022,FAB_001,639,9.5,6070.5,2024-12-20,2025-01-09,2025-01-09,20,20,0,1,90.28,Low
PO_005873,SUP_005,FAB_003,9419,17.05,160593.95,2025-05-02,2025-06-10,2025-06-11,39,40,1,0,96.73,Medium
PO_005874,SUP_005,FAB_012,12470,13.26,165352.2,2025-03-12,2025-04-08,2025-04-08,27,27,0,1,95.89,Low
PO_005875,SUP_025,FAB_009,6579,8.15,53618.85,2025-08-02,2025-08-29,2025-08-29,27,27,0,1,99.31,Low
PO_005876,SUP_022,FAB_030,14197,18.31,259947.07,2024-04-26,2024-05-22,2024-05-22,26,26,0,1,94.9,Low
PO_005877,SUP_003,FAB_018,6016,10.14,61002.24,2025-08-24,2025-09-19,2025-09-25,26,32,6,0,95.05,Medium
