markdown_id,sku_id,period,original_price,discount_percentage,discounted_price,units_sold_post_markdown,remaining_unallocated_stock
MKD_01190,SKU_0023,2026-W09,141.84,25,106.38,362,441
MKD_01191,SKU_0005,2026-W40,92.4,25,69.3,2933,769
MKD_01192,SKU_0009,2026-W31,32.58,15,27.69,1993,636
MKD_01193,SKU_0044,2026-W22,122.8,25,92.1,2625,542
MKD_01194,SKU_0010,2026-W27,48.95,35,31.82,800,1419
MKD_01195,SKU_0033,2026-W45,88.18,25,66.14,2224,181
MKD_01196,SKU_0008,2026-W30,132.98,35,86.44,2267,726
MKD_01197,SKU_0020,2026-W41,131.42,15,111.71,2027,967
MKD_01198,SKU_0010,2026-W19,48.95,15,41.61,1633,1254
MKD_01199,SKU_0033,2026-W44,88.18,35,57.32,2983,1159
MKD_01200,SKU_0045,2026-W31,58.35,35,37.93,2945,262
MKD_01201,SKU_0028,2026-W27,44.72,25,33.54,700,1111
MKD_01202,SKU_0044,2026-W25,122.8,35,79.82,2565,449
MKD_01203,SKU_0044,2026-W35,122.8,50,61.4,562,628
MKD_01204,SKU_0043,2026-W24,135.18,15,114.9,1645,1448
MKD_01205,SKU_0002,2026-W41,98.56,15,83.78,1510,786
MKD_01206,SKU_0030,2026-W01,142.37,15,121.01,1454,1481
MKD_01207,SKU_0002,2026-W32,98.56,15,83.78,1076,1412
MKD_01208,SKU_0015,2026-W22,25.27,50,12.63,2699,285
MKD_01209,SKU_0007,2026-W34,107.37,25,80.53,2863,961
MKD_01210,SKU_0045,2026-W15,58.35,15,49.6,790,1168
MKD_01211,SKU_0034,2026-W40,104.29,25,78.22,1689,774
MKD_01212,SKU_0029,2026-W06,108.48,15,92.21,2020,158
MKD_01213,SKU_0007,2026-W06,107.37,50,53.69,2797,1370
MKD_01214,SKU_0048,2026-W37,74.81,35,48.63,1517,446
MKD_01215,SKU_0023,2026-W21,141.84,25,106.38,862,839
MKD_01216,SKU_0016,2026-W01,77.88,50,38.94,2811,715
MKD_01217,SKU_0010,2026-W46,48.95,15,41.61,1889,832
MKD_01218,SKU_0040,2026-W42,51.26,35,33.32,1448,662
MKD_01219,SKU_0001,2026-W47,53.09,15,45.13,2698,1291
MKD_01220,SKU_0021,2026-W42,75.47,25,56.6,2423,386
MKD_01221,SKU_0008,2026-W52,132.98,35,86.44,1555,1286
MKD_01222,SKU_0050,2026-W13,142.4,50,71.2,347,1133
MKD_01223,SKU_0016,2026-W31,77.88,50,38.94,860,1445
MKD_01224,SKU_0022,2026-W35,102.42,15,87.06,2351,568
MKD_01225,SKU_0013,2026-W16,146.12,35,94.98,1536,1300
MKD_01226,SKU_0006,2026-W12,123.08,15,104.62,1891,560
MKD_01227,SKU_0039,2026-W19,40.93,50,20.46,2725,548
MKD_01228,SKU_0024,2026-W17,58.2,35,37.83,2729,1367
MKD_01229,SKU_0042,2026-W01,140.72,50,70.36,2132,794
MKD_01230,SKU_0021,2026-W24,75.47,35,49.06,1080,1192
MKD_01231,SKU_0035,2026-W10,121.39,25,91.04,1287,1425
MKD_01232,SKU_0047,2026-W02,63.15,35,41.05,2615,347
MKD_01233,SKU_0029,2026-W50,108.48,15,92.21,2357,1259
MKD_01234,SKU_0021,2026-W20,75.47,50,37.73,1170,1177
MKD_01235,SKU_0010,2026-W32,48.95,50,24.48,2466,406
MKD_01236,SKU_0036,2026-W29,93.96,25,70.47,1744,1288
MKD_01237,SKU_0034,2026-W25,104.29,50,52.15,2448,190
MKD_01238,SKU_0030,2026-W03,142.37,15,121.01,1758,349
MKD_01239,SKU_0045,2026-W07,58.35,25,43.76,1556,994
MKD_01240,SKU_0038,2026-W38,129.32,25,96.99,2859,548
MKD_01241,SKU_0014,2026-W48,85.17,50,42.59,1187,642
MKD_01242,SKU_0023,2026-W11,141.84,50,70.92,1218,887
MKD_01243,SKU_0016,2026-W10,77.88,50,38.94,2450,778
MKD_01244,SKU_0048,2026-W42,74.81,35,48.63,2706,1215
MKD_01245,SKU_0005,2026-W41,92.4,15,78.54,1356,862
MKD_01246,SKU_0032,2026-W34,114.7,35,74.56,2180,557
MKD_01247,SKU_0035,2026-W35,121.39,50,60.7,2454,160
MKD_01248,SKU_0024,2026-W45,58.2,15,49.47,2177,717
MKD_01249,SKU_0021,2026-W08,75.47,15,64.15,1665,464
MKD_01250,SKU_0019,2026-W05,87.86,50,43.93,2459,1000
MKD_01251,SKU_0048,2026-W52,74.81,15,63.59,376,1438
MKD_01252,SKU_0003,2026-W49,53.62,15,45.58,1112,102
MKD_01253,SKU_0004,2026-W22,89.27,25,66.95,847,1449
MKD_01254,SKU_0031,2026-W07,117.8,35,76.57,2199,1400
MKD_01255,SKU_0012,2026-W15,126.0,50,63.0,827,672
MKD_01256,SKU_0040,2026-W52,51.26,35,33.32,2555,1108
MKD_01257,SKU_0050,2026-W28,142.4,25,106.8,453,1478
MKD_01258,SKU_0003,2026-W39,53.62,25,40.21,2369,720
MKD_01259,SKU_0047,2026-W42,63.15,35,41.05,1769,1214
MKD_01260,SKU_0012,2026-W19,126.0,15,107.1,1953,1388
MKD_01261,SKU_0007,2026-W48,107.37,50,53.69,986,1061
MKD_01262,SKU_0002,2026-W36,98.56,15,83.78,2633,339
MKD_01263,SKU_0014,2026-W50,85.17,50,42.59,812,332
MKD_01264,SKU_0032,2026-W44,114.7,25,86.03,2517,602
MKD_01265,SKU_0026,2026-W28,34.16,15,29.04,2786,878
MKD_01266,SKU_0028,2026-W50,44.72,35,29.07,1329,1217
MKD_01267,SKU_0032,2026-W40,114.7,35,74.56,1292,278
MKD_01268,SKU_0029,2026-W13,108.48,25,81.36,848,366
MKD_01269,SKU_0002,2026-W12,98.56,50,49.28,1441,1233
MKD_01270,SKU_0002,2026-W11,98.56,50,49.28,2169,682
MKD_01271,SKU_0014,2026-W33,85.17,35,55.36,1788,887
MKD_01272,SKU_0037,2026-W51,34.41,25,25.81,822,1129
MKD_01273,SKU_0032,2026-W45,114.7,35,74.56,1306,693
MKD_01274,SKU_0009,2026-W52,32.58,15,27.69,1654,134
MKD_01275,SKU_0011,2026-W04,47.94,35,31.16,2689,110
MKD_01276,SKU_0023,2026-W36,141.84,15,120.56,2883,531
MKD_01277,SKU_0046,2026-W23,132.32,35,86.01,532,501
MKD_01278,SKU_0029,2026-W24,108.48,25,81.36,350,1345
MKD_01279,SKU_0012,2026-W50,126.0,50,63.0,2627,453
MKD_01280,SKU_0022,2026-W28,102.42,25,76.81,578,1066
MKD_01281,SKU_0024,2026-W24,58.2,15,49.47,1346,277
MKD_01282,SKU_0034,2026-W46,104.29,25,78.22,1028,1138
MKD_01283,SKU_0029,2026-W04,108.48,15,92.21,884,238
MKD_01284,SKU_0014,2026-W49,85.17,50,42.59,2967,280
MKD_01285,SKU_0014,2026-W14,85.17,25,63.88,934,543
MKD_01286,SKU_0038,2026-W46,129.32,50,64.66,1447,1487
MKD_01287,SKU_0042,2026-W22,140.72,35,91.47,688,428
MKD_01288,SKU_0010,2026-W27,48.95,50,24.48,2966,1450
MKD_01289,SKU_0001,2026-W35,53.09,50,26.55,2016,979
MKD_01290,SKU_0001,2026-W45,53.09,50,26.55,1952,695
MKD_01291,SKU_0019,2026-W49,87.86,25,65.89,314,1029
MKD_01292,SKU_0003,2026-W32,53.62,50,26.81,721,573
MKD_01293,SKU_0042,2026-W44,140.72,35,91.47,2645,1352
MKD_01294,SKU_0010,2026-W16,48.95,25,36.71,660,458
MKD_01295,SKU_0036,2026-W08,93.96,35,61.07,663,1140
MKD_01296,SKU_0048,2026-W48,74.81,50,37.41,311,811
MKD_01297,SKU_0018,2026-W13,118.5,25,88.88,608,307
MKD_01298,SKU_0042,2026-W25,140.72,25,105.54,874,823
MKD_01299,SKU_0050,2026-W18,142.4,50,71.2,2400,1320
MKD_01300,SKU_0018,2026-W26,118.5,50,59.25,2324,725
MKD_01301,SKU_0025,2026-W22,82.15,35,53.4,398,843
MKD_01302,SKU_0029,2026-W43,108.48,35,70.51,558,1264
MKD_01303,SKU_0018,2026-W17,118.5,25,88.88,823,788
MKD_01304,SKU_0018,2026-W41,118.5,25,88.88,1606,1462
MKD_01305,SKU_0001,2026-W48,53.09,35,34.51,557,262
MKD_01306,SKU_0024,2026-W51,58.2,35,37.83,2639,643
MKD_01307,SKU_0029,2026-W48,108.48,35,70.51,334,706
MKD_01308,SKU_0028,2026-W14,44.72,35,29.07,1348,450
MKD_01309,SKU_0022,2026-W42,102.42,35,66.57,925,408
MKD_01310,SKU_0049,2026-W42,105.19,15,89.41,1234,413
MKD_01311,SKU_0027,2026-W11,141.66,15,120.41,2633,1082
MKD_01312,SKU_0042,2026-W50,140.72,35,91.47,2597,149
MKD_01313,SKU_0021,2026-W39,75.47,50,37.73,2037,1403
MKD_01314,SKU_0036,2026-W43,93.96,50,46.98,1109,524
MKD_01315,SKU_0049,2026-W11,105.19,35,68.37,446,304
MKD_01316,SKU_0034,2026-W26,104.29,50,52.15,668,274
MKD_01317,SKU_0004,2026-W28,89.27,50,44.63,1120,179
MKD_01318,SKU_0011,2026-W28,47.94,50,23.97,2939,1430
MKD_01319,SKU_0023,2026-W24,141.84,25,106.38,2998,1238
MKD_01320,SKU_0005,2026-W30,92.4,35,60.06,2835,318
MKD_01321,SKU_0043,2026-W11,135.18,50,67.59,629,643
MKD_01322,SKU_0034,2026-W36,104.29,50,52.15,2494,437
MKD_01323,SKU_0041,2026-W36,122.51,25,91.88,1763,806
MKD_01324,SKU_0008,2026-W07,132.98,35,86.44,419,1470
MKD_01325,SKU_0038,2026-W17,129.32,25,96.99,1955,966
MKD_01326,SKU_0029,2026-W04,108.48,25,81.36,2373,1207
MKD_01327,SKU_0001,2026-W35,53.09,35,34.51,316,1182
MKD_01328,SKU_0006,2026-W47,123.08,25,92.31,2284,362
MKD_01329,SKU_0032,2026-W28,114.7,35,74.56,357,184
MKD_01330,SKU_0006,2026-W06,123.08,15,104.62,1797,991
MKD_01331,SKU_0027,2026-W41,141.66,25,106.25,793,233
MKD_01332,SKU_0002,2026-W35,98.56,35,64.06,1816,798
MKD_01333,SKU_0030,2026-W39,142.37,25,106.78,1218,1160
MKD_01334,SKU_0007,2026-W17,107.37,25,80.53,379,313
MKD_01335,SKU_0019,2026-W26,87.86,50,43.93,1881,1293
MKD_01336,SKU_0026,2026-W36,34.16,35,22.2,1382,983
MKD_01337,SKU_0006,2026-W40,123.08,35,80.0,735,155
MKD_01338,SKU_0008,2026-W21,132.98,35,86.44,989,1275
MKD_01339,SKU_0029,2026-W30,108.48,15,92.21,1130,116
MKD_01340,SKU_0018,2026-W44,118.5,25,88.88,703,242
MKD_01341,SKU_0013,2026-W21,146.12,50,73.06,329,1255
MKD_01342,SKU_0013,2026-W41,146.12,15,124.2,311,941
MKD_01343,SKU_0046,2026-W31,132.32,15,112.47,1224,798
MKD_01344,SKU_0045,2026-W43,58.35,35,37.93,2833,1363
MKD_01345,SKU_0032,2026-W31,114.7,15,97.5,2254,1004
MKD_01346,SKU_0011,2026-W28,47.94,15,40.75,1865,691
MKD_01347,SKU_0004,2026-W52,89.27,15,75.88,1892,464
MKD_01348,SKU_0021,2026-W13,75.47,35,49.06,1346,836
MKD_01349,SKU_0018,2026-W40,118.5,50,59.25,2237,385
MKD_01350,SKU_0035,2026-W33,121.39,15,103.18,2744,498
MKD_01351,SKU_0032,2026-W21,114.7,25,86.03,2657,812
MKD_01352,SKU_0028,2026-W26,44.72,15,38.01,2491,1325
MKD_01353,SKU_0036,2026-W32,93.96,25,70.47,1593,135
MKD_01354,SKU_0007,2026-W36,107.37,35,69.79,811,1479
MKD_01355,SKU_0003,2026-W32,53.62,25,40.21,412,1497
MKD_01356,SKU_0016,2026-W18,77.88,50,38.94,1960,821
MKD_01357,SKU_0045,2026-W26,58.35,50,29.18,576,1389
MKD_01358,SKU_0003,2026-W09,53.62,35,34.85,2342,454
MKD_01359,SKU_0013,2026-W23,146.12,50,73.06,1571,502
MKD_01360,SKU_0021,2026-W31,75.47,35,49.06,2275,1237
MKD_01361,SKU_0044,2026-W08,122.8,15,104.38,1607,452
MKD_01362,SKU_0028,2026-W32,44.72,15,38.01,1515,1192
MKD_01363,SKU_0025,2026-W22,82.15,25,61.61,2406,1169
MKD_01364,SKU_0013,2026-W47,146.12,50,73.06,2560,644
MKD_01365,SKU_0029,2026-W46,108.48,15,92.21,1953,918
MKD_01366,SKU_0021,2026-W19,75.47,15,64.15,1534,630
MKD_01367,SKU_0023,2026-W51,141.84,15,120.56,1227,466
MKD_01368,SKU_0046,2026-W08,132.32,25,99.24,910,638
MKD_01369,SKU_0041,2026-W49,122.51,15,104.13,1345,425
MKD_01370,SKU_0032,2026-W09,114.7,35,74.56,1644,1135
MKD_01371,SKU_0037,2026-W24,34.41,15,29.25,2763,878
MKD_01372,SKU_0021,2026-W22,75.47,35,49.06,2520,408
MKD_01373,SKU_0031,2026-W30,117.8,25,88.35,1055,147
MKD_01374,SKU_0017,2026-W28,44.35,15,37.7,2379,1301
MKD_01375,SKU_0013,2026-W11,146.12,35,94.98,1390,344
MKD_01376,SKU_0034,2026-W02,104.29,35,67.79,1486,1175
MKD_01377,SKU_0038,2026-W01,129.32,15,109.92,1887,140
MKD_01378,SKU_0026,2026-W01,34.16,50,17.08,2452,1112
MKD_01379,SKU_0026,2026-W18,34.16,25,25.62,426,1141
MKD_01380,SKU_0009,2026-W14,32.58,25,24.43,2891,207
MKD_01381,SKU_0002,2026-W31,98.56,25,73.92,1195,573
MKD_01382,SKU_0034,2026-W10,104.29,35,67.79,2586,1330
MKD_01383,SKU_0012,2026-W32,126.0,35,81.9,401,391
MKD_01384,SKU_0046,2026-W44,132.32,50,66.16,2332,423
MKD_01385,SKU_0005,2026-W23,92.4,25,69.3,2304,254
MKD_01386,SKU_0024,2026-W32,58.2,50,29.1,1251,351
MKD_01387,SKU_0031,2026-W16,117.8,35,76.57,1962,564
MKD_01388,SKU_0039,2026-W35,40.93,50,20.46,1866,1442
MKD_01389,SKU_0039,2026-W15,40.93,15,34.79,1908,338
MKD_01390,SKU_0034,2026-W16,104.29,35,67.79,2814,937
MKD_01391,SKU_0035,2026-W11,121.39,25,91.04,2695,1155
MKD_01392,SKU_0042,2026-W14,140.72,25,105.54,1986,1294
MKD_01393,SKU_0005,2026-W29,92.4,35,60.06,742,1074
MKD_01394,SKU_0036,2026-W01,93.96,25,70.47,509,497
MKD_01395,SKU_0002,2026-W25,98.56,35,64.06,1564,615
MKD_01396,SKU_0006,2026-W36,123.08,35,80.0,2735,927
MKD_01397,SKU_0036,2026-W20,93.96,50,46.98,2434,404
MKD_01398,SKU_0043,2026-W21,135.18,50,67.59,2937,1198
MKD_01399,SKU_0048,2026-W44,74.81,25,56.11,1086,299
MKD_01400,SKU_0035,2026-W43,121.39,25,91.04,2833,137
MKD_01401,SKU_0048,2026-W06,74.81,25,56.11,1637,1107
MKD_01402,SKU_0016,2026-W01,77.88,25,58.41,2488,528
MKD_01403,SKU_0045,2026-W07,58.35,50,29.18,1846,478
MKD_01404,SKU_0010,2026-W38,48.95,50,24.48,1483,1067
MKD_01405,SKU_0015,2026-W05,25.27,15,21.48,363,1315
MKD_01406,SKU_0033,2026-W04,88.18,25,66.14,1506,1166
MKD_01407,SKU_0008,2026-W07,132.98,50,66.49,560,487
MKD_01408,SKU_0016,2026-W12,77.88,50,38.94,2581,1224
MKD_01409,SKU_0044,2026-W31,122.8,35,79.82,2928,227
MKD_01410,SKU_0007,2026-W35,107.37,35,69.79,2776,934
MKD_01411,SKU_0031,2026-W37,117.8,15,100.13,2002,813
MKD_01412,SKU_0011,2026-W42,47.94,50,23.97,1282,119
MKD_01413,SKU_0011,2026-W27,47.94,50,23.97,2816,1176
MKD_01414,SKU_0003,2026-W09,53.62,25,40.21,2931,1483
MKD_01415,SKU_0029,2026-W37,108.48,25,81.36,2614,932
MKD_01416,SKU_0028,2026-W12,44.72,50,22.36,2658,142
MKD_01417,SKU_0037,2026-W14,34.41,15,29.25,2170,677
MKD_01418,SKU_0005,2026-W35,92.4,25,69.3,1156,1301
MKD_01419,SKU_0044,2026-W43,122.8,15,104.38,2110,806
MKD_01420,SKU_0043,2026-W32,135.18,50,67.59,1174,794
MKD_01421,SKU_0003,2026-W09,53.62,25,40.21,340,661
MKD_01422,SKU_0032,2026-W02,114.7,25,86.03,689,1314
MKD_01423,SKU_0009,2026-W37,32.58,35,21.18,413,1014
MKD_01424,SKU_0018,2026-W18,118.5,25,88.88,705,1220
MKD_01425,SKU_0014,2026-W23,85.17,25,63.88,2017,1057
MKD_01426,SKU_0010,2026-W31,48.95,15,41.61,558,1421
MKD_01427,SKU_0038,2026-W07,129.32,15,109.92,1408,1090
MKD_01428,SKU_0015,2026-W48,25.27,35,16.43,872,1057
MKD_01429,SKU_0012,2026-W04,126.0,25,94.5,2413,1268
MKD_01430,SKU_0024,2026-W40,58.2,15,49.47,405,1444
MKD_01431,SKU_0007,2026-W51,107.37,35,69.79,606,1049
MKD_01432,SKU_0019,2026-W09,87.86,50,43.93,821,139
MKD_01433,SKU_0027,2026-W31,141.66,50,70.83,1301,939
MKD_01434,SKU_0018,2026-W41,118.5,25,88.88,2488,1321
MKD_01435,SKU_0018,2026-W50,118.5,15,100.72,1825,434
MKD_01436,SKU_0016,2026-W38,77.88,35,50.62,2432,474
MKD_01437,SKU_0042,2026-W09,140.72,15,119.61,2641,1396
MKD_01438,SKU_0003,2026-W26,53.62,15,45.58,1940,854
MKD_01439,SKU_0007,2026-W05,107.37,35,69.79,2196,638
MKD_01440,SKU_0032,2026-W49,114.7,50,57.35,953,597
MKD_01441,SKU_0043,2026-W14,135.18,35,87.87,2063,904
MKD_01442,SKU_0041,2026-W19,122.51,50,61.26,2094,1373
MKD_01443,SKU_0034,2026-W41,104.29,35,67.79,2066,787
MKD_01444,SKU_0042,2026-W14,140.72,15,119.61,1284,833
MKD_01445,SKU_0002,2026-W25,98.56,35,64.06,2369,196
MKD_01446,SKU_0045,2026-W21,58.35,15,49.6,850,1017
MKD_01447,SKU_0026,2026-W03,34.16,35,22.2,2857,904
MKD_01448,SKU_0003,2026-W03,53.62,25,40.21,2161,840
MKD_01449,SKU_0045,2026-W27,58.35,35,37.93,2791,1462
MKD_01450,SKU_0013,2026-W15,146.12,50,73.06,841,454
MKD_01451,SKU_0038,2026-W39,129.32,15,109.92,1363,1399
MKD_01452,SKU_0022,2026-W25,102.42,50,51.21,1265,1428
MKD_01453,SKU_0017,2026-W16,44.35,25,33.26,2750,1291
MKD_01454,SKU_0050,2026-W05,142.4,50,71.2,1012,601
MKD_01455,SKU_0027,2026-W03,141.66,25,106.25,2086,340
MKD_01456,SKU_0039,2026-W29,40.93,25,30.7,2212,1421
MKD_01457,SKU_0004,2026-W08,89.27,50,44.63,2813,1134
MKD_01458,SKU_0031,2026-W42,117.8,15,100.13,629,1224
MKD_01459,SKU_0030,2026-W27,142.37,15,121.01,1875,1440
MKD_01460,SKU_0038,2026-W18,129.32,25,96.99,2961,279
MKD_01461,SKU_0004,2026-W22,89.27,35,58.03,1864,1098
MKD_01462,SKU_0049,2026-W17,105.19,25,78.89,824,1022
MKD_01463,SKU_0018,2026-W03,118.5,25,88.88,2921,1431
MKD_01464,SKU_0029,2026-W12,108.48,35,70.51,2895,1046
MKD_01465,SKU_0008,2026-W43,132.98,50,66.49,559,493
MKD_01466,SKU_0029,2026-W26,108.48,35,70.51,1551,1240
MKD_01467,SKU_0027,2026-W48,141.66,50,70.83,760,639
MKD_01468,SKU_0015,2026-W18,25.27,50,12.63,2480,1276
MKD_01469,SKU_0015,2026-W06,25.27,50,12.63,2188,744
MKD_01470,SKU_0039,2026-W33,40.93,15,34.79,2401,1383
MKD_01471,SKU_0031,2026-W04,117.8,15,100.13,937,855
MKD_01472,SKU_0007,2026-W36,107.37,25,80.53,754,907
MKD_01473,SKU_0003,2026-W49,53.62,25,40.21,1634,611
MKD_01474,SKU_0016,2026-W19,77.88,35,50.62,582,334
MKD_01475,SKU_0001,2026-W12,53.09,25,39.82,436,250
MKD_01476,SKU_0015,2026-W05,25.27,25,18.95,1984,150
MKD_01477,SKU_0041,2026-W10,122.51,25,91.88,2460,1352
MKD_01478,SKU_0013,2026-W01,146.12,50,73.06,2745,1379
MKD_01479,SKU_0032,2026-W27,114.7,25,86.03,1302,593
MKD_01480,SKU_0010,2026-W15,48.95,25,36.71,513,124
MKD_01481,SKU_0010,2026-W11,48.95,25,36.71,2523,761
MKD_01482,SKU_0011,2026-W10,47.94,15,40.75,1396,117
MKD_01483,SKU_0003,2026-W09,53.62,50,26.81,834,654
MKD_01484,SKU_0007,2026-W20,107.37,50,53.69,2462,929
MKD_01485,SKU_0003,2026-W26,53.62,15,45.58,1401,1312
MKD_01486,SKU_0044,2026-W17,122.8,25,92.1,2156,989
MKD_01487,SKU_0039,2026-W41,40.93,15,34.79,994,1312
MKD_01488,SKU_0001,2026-W30,53.09,25,39.82,1942,1299
MKD_01489,SKU_0046,2026-W51,132.32,15,112.47,1398,745
MKD_01490,SKU_0003,2026-W02,53.62,25,40.21,2905,447
MKD_01491,SKU_0050,2026-W47,142.4,50,71.2,2845,371
MKD_01492,SKU_0030,2026-W44,142.37,25,106.78,2833,1105
MKD_01493,SKU_0011,2026-W14,47.94,35,31.16,2662,1176
MKD_01494,SKU_0013,2026-W19,146.12,50,73.06,1595,562
MKD_01495,SKU_0029,2026-W04,108.48,35,70.51,607,481
MKD_01496,SKU_0025,2026-W49,82.15,35,53.4,2811,173
MKD_01497,SKU_0035,2026-W27,121.39,35,78.9,1498,506
MKD_01498,SKU_0010,2026-W27,48.95,15,41.61,1658,1375
MKD_01499,SKU_0015,2026-W10,25.27,15,21.48,1379,1161
MKD_01500,SKU_0016,2026-W29,77.88,25,58.41,2793,201
MKD_01501,SKU_0025,2026-W50,82.15,35,53.4,1546,790
MKD_01502,SKU_0029,2026-W17,108.48,25,81.36,2587,773
MKD_01503,SKU_0018,2026-W14,118.5,15,100.72,855,577
MKD_01504,SKU_0028,2026-W05,44.72,50,22.36,2007,475
MKD_01505,SKU_0024,2026-W15,58.2,25,43.65,431,1454
MKD_01506,SKU_0050,2026-W39,142.4,15,121.04,2188,545
MKD_01507,SKU_0044,2026-W46,122.8,25,92.1,2905,636
MKD_01508,SKU_0040,2026-W22,51.26,35,33.32,893,130
MKD_01509,SKU_0017,2026-W50,44.35,35,28.83,905,673
MKD_01510,SKU_0010,2026-W23,48.95,15,41.61,981,946
MKD_01511,SKU_0044,2026-W13,122.8,50,61.4,2423,1427
MKD_01512,SKU_0050,2026-W42,142.4,15,121.04,2149,875
MKD_01513,SKU_0047,2026-W16,63.15,15,53.68,793,1395
MKD_01514,SKU_0045,2026-W45,58.35,50,29.18,1871,567
MKD_01515,SKU_0043,2026-W19,135.18,35,87.87,471,149
MKD_01516,SKU_0011,2026-W01,47.94,25,35.95,949,989
MKD_01517,SKU_0050,2026-W36,142.4,50,71.2,2581,957
MKD_01518,SKU_0038,2026-W07,129.32,35,84.06,943,1077
MKD_01519,SKU_0048,2026-W21,74.81,15,63.59,2303,158
MKD_01520,SKU_0046,2026-W31,132.32,25,99.24,1080,1396
MKD_01521,SKU_0002,2026-W34,98.56,25,73.92,1051,220
MKD_01522,SKU_0004,2026-W43,89.27,15,75.88,454,546
MKD_01523,SKU_0038,2026-W06,129.32,15,109.92,748,225
MKD_01524,SKU_0036,2026-W04,93.96,15,79.87,2623,455
MKD_01525,SKU_0036,2026-W08,93.96,25,70.47,315,504
MKD_01526,SKU_0035,2026-W33,121.39,50,60.7,730,784
MKD_01527,SKU_0008,2026-W07,132.98,35,86.44,2206,1131
MKD_01528,SKU_0038,2026-W28,129.32,25,96.99,1803,684
MKD_01529,SKU_0004,2026-W52,89.27,15,75.88,1913,460
MKD_01530,SKU_0048,2026-W09,74.81,35,48.63,2735,827
MKD_01531,SKU_0044,2026-W24,122.8,35,79.82,1209,1144
MKD_01532,SKU_0031,2026-W37,117.8,15,100.13,2258,1290
MKD_01533,SKU_0006,2026-W43,123.08,35,80.0,1539,425
MKD_01534,SKU_0012,2026-W24,126.0,15,107.1,2548,1455
MKD_01535,SKU_0013,2026-W46,146.12,25,109.59,2430,564
MKD_01536,SKU_0031,2026-W45,117.8,15,100.13,1835,1185
MKD_01537,SKU_0031,2026-W20,117.8,35,76.57,1342,1349
MKD_01538,SKU_0026,2026-W12,34.16,25,25.62,1387,408
MKD_01539,SKU_0019,2026-W26,87.86,50,43.93,537,739
MKD_01540,SKU_0032,2026-W39,114.7,25,86.03,1349,1145
MKD_01541,SKU_0018,2026-W12,118.5,25,88.88,397,1359
MKD_01542,SKU_0002,2026-W07,98.56,15,83.78,1495,558
MKD_01543,SKU_0007,2026-W05,107.37,15,91.26,2077,1412
MKD_01544,SKU_0004,2026-W47,89.27,50,44.63,405,982
MKD_01545,SKU_0030,2026-W17,142.37,15,121.01,1300,122
MKD_01546,SKU_0011,2026-W07,47.94,35,31.16,2823,541
MKD_01547,SKU_0023,2026-W33,141.84,15,120.56,354,859
MKD_01548,SKU_0018,2026-W14,118.5,25,88.88,1203,816
MKD_01549,SKU_0032,2026-W05,114.7,35,74.56,1758,347
MKD_01550,SKU_0036,2026-W49,93.96,15,79.87,1261,612
MKD_01551,SKU_0012,2026-W24,126.0,15,107.1,643,1447
MKD_01552,SKU_0018,2026-W47,118.5,50,59.25,1287,1261
MKD_01553,SKU_0048,2026-W21,74.81,15,63.59,1215,1050
MKD_01554,SKU_0038,2026-W46,129.32,15,109.92,1715,1448
MKD_01555,SKU_0022,2026-W10,102.42,50,51.21,2561,1089
MKD_01556,SKU_0025,2026-W42,82.15,35,53.4,707,1168
MKD_01557,SKU_0049,2026-W28,105.19,15,89.41,821,1237
MKD_01558,SKU_0012,2026-W08,126.0,50,63.0,1114,906
MKD_01559,SKU_0010,2026-W15,48.95,35,31.82,2892,697
MKD_01560,SKU_0043,2026-W37,135.18,15,114.9,646,1048
MKD_01561,SKU_0043,2026-W45,135.18,25,101.39,2650,754
MKD_01562,SKU_0037,2026-W10,34.41,25,25.81,2727,838
MKD_01563,SKU_0020,2026-W47,131.42,35,85.42,415,786
MKD_01564,SKU_0047,2026-W18,63.15,35,41.05,2888,890
MKD_01565,SKU_0016,2026-W06,77.88,25,58.41,2568,473
MKD_01566,SKU_0029,2026-W01,108.48,15,92.21,1900,384
MKD_01567,SKU_0028,2026-W07,44.72,50,22.36,475,1243
MKD_01568,SKU_0050,2026-W20,142.4,35,92.56,2233,957
MKD_01569,SKU_0003,2026-W32,53.62,50,26.81,2762,1141
MKD_01570,SKU_0038,2026-W44,129.32,50,64.66,944,1166
MKD_01571,SKU_0027,2026-W19,141.66,50,70.83,1193,574
MKD_01572,SKU_0013,2026-W51,146.12,35,94.98,936,755
MKD_01573,SKU_0049,2026-W20,105.19,15,89.41,2636,1443
MKD_01574,SKU_0026,2026-W23,34.16,25,25.62,982,826
MKD_01575,SKU_0047,2026-W36,63.15,35,41.05,420,606
MKD_01576,SKU_0046,2026-W51,132.32,15,112.47,1640,552
MKD_01577,SKU_0039,2026-W52,40.93,35,26.6,1181,232
MKD_01578,SKU_0047,2026-W05,63.15,25,47.36,1168,829
MKD_01579,SKU_0009,2026-W20,32.58,15,27.69,2373,783
MKD_01580,SKU_0043,2026-W22,135.18,50,67.59,611,1021
MKD_01581,SKU_0018,2026-W50,118.5,25,88.88,560,1342
MKD_01582,SKU_0012,2026-W09,126.0,50,63.0,621,1303
MKD_01583,SKU_0029,2026-W07,108.48,25,81.36,1522,844
MKD_01584,SKU_0029,2026-W28,108.48,25,81.36,2963,852
MKD_01585,SKU_0020,2026-W21,131.42,25,98.56,2406,1447
MKD_01586,SKU_0028,2026-W01,44.72,50,22.36,780,1267
