forecast_id,sku_id,region,period,forecasted_demand_units,confidence_interval_pct
FCT_003027,SKU_0027,Europe,2026-M02,10800,0.82
FCT_003028,SKU_0015,Latin_America,2027-M05,7487,0.87
FCT_003029,SKU_0031,Asia_Pacific,2026-M05,7441,0.89
FCT_003030,SKU_0050,Latin_America,2027-M11,6331,0.87
FCT_003031,SKU_0017,North_America,2026-M02,9992,0.91
FCT_003032,SKU_0042,Latin_America,2027-M08,2849,0.93
FCT_003033,SKU_0047,North_America,2026-M03,13369,0.95
FCT_003034,SKU_0017,Asia_Pacific,2027-M05,3696,0.91
FCT_003035,SKU_0028,North_America,2026-M02,2254,0.83
FCT_003036,SKU_0035,North_America,2027-M09,5156,0.87
FCT_003037,SKU_0038,Latin_America,2026-M09,5532,0.86
FCT_003038,SKU_0014,Europe,2026-M08,3300,0.87
FCT_003039,SKU_0005,Latin_America,2026-M12,6973,0.85
FCT_003040,SKU_0016,Europe,2027-M10,2220,0.95
FCT_003041,SKU_0009,North_America,2027-M11,3295,0.85
FCT_003042,SKU_0025,Europe,2026-M04,9943,0.84
FCT_003043,SKU_0035,Latin_America,2026-M02,3739,0.86
FCT_003044,SKU_0033,Europe,2027-M06,14077,0.92
FCT_003045,SKU_0046,Latin_America,2027-M08,9923,0.9
FCT_003046,SKU_0020,Europe,2027-M01,4819,0.89
FCT_003047,SKU_0033,Asia_Pacific,2026-M04,10212,0.82
FCT_003048,SKU_0036,Latin_America,2027-M10,14967,0.85
FCT_003049,SKU_0043,Asia_Pacific,2027-M05,6272,0.86
FCT_003050,SKU_0043,North_America,2026-M02,5006,0.8
FCT_003051,SKU_0029,Latin_America,2026-M04,14074,0.87
FCT_003052,SKU_0017,Europe,2026-M08,2860,0.82
FCT_003053,SKU_0032,North_America,2027-M08,6534,0.92
FCT_003054,SKU_0038,North_America,2026-M10,5561,0.87
FCT_003055,SKU_0026,Europe,2027-M02,5003,0.84
FCT_003056,SKU_0005,North_America,2027-M01,4436,0.91
FCT_003057,SKU_0010,Latin_America,2026-M08,2603,0.89
FCT_003058,SKU_0040,Asia_Pacific,2026-M11,4455,0.93
FCT_003059,SKU_0014,Europe,2027-M04,4450,0.85
FCT_003060,SKU_0014,North_America,2026-M03,4809,0.94
FCT_003061,SKU_0030,Asia_Pacific,2026-M01,5739,0.81
FCT_003062,SKU_0010,North_America,2027-M04,5251,0.85
FCT_003063,SKU_0039,North_America,2026-M08,2033,0.95
FCT_003064,SKU_0047,Latin_America,2027-M09,2564,0.87
FCT_003065,SKU_0014,Europe,2026-M05,2422,0.86
FCT_003066,SKU_0019,Asia_Pacific,2027-M01,14618,0.88
FCT_003067,SKU_0004,Europe,2027-M04,13198,0.84
FCT_003068,SKU_0005,Asia_Pacific,2026-M06,4288,0.82
FCT_003069,SKU_0018,North_America,2026-M08,5687,0.8
FCT_003070,SKU_0032,Asia_Pacific,2027-M12,5552,0.85
FCT_003071,SKU_0004,Europe,2026-M05,10732,0.8
FCT_003072,SKU_0027,North_America,2027-M06,2940,0.86
FCT_003073,SKU_0002,Latin_America,2026-M12,11400,0.87
FCT_003074,SKU_0045,Europe,2026-M12,13668,0.81
FCT_003075,SKU_0002,Europe,2026-M02,13015,0.94
FCT_003076,SKU_0009,Europe,2027-M07,12421,0.93
FCT_003077,SKU_0050,Latin_America,2026-M08,13721,0.87
FCT_003078,SKU_0047,Asia_Pacific,2026-M11,3446,0.85
FCT_003079,SKU_0008,Asia_Pacific,2026-M11,9994,0.93
FCT_003080,SKU_0017,Europe,2027-M04,2981,0.8
FCT_003081,SKU_0017,North_America,2026-M03,4261,0.85
FCT_003082,SKU_0020,Asia_Pacific,2027-M06,7766,0.81
FCT_003083,SKU_0002,Asia_Pacific,2026-M12,16060,0.89
FCT_003084,SKU_0028,North_America,2026-M03,13995,0.94
FCT_003085,SKU_0011,North_America,2026-M01,6269,0.83
FCT_003086,SKU_0045,Asia_Pacific,2027-M02,10357,0.85
FCT_003087,SKU_0030,Europe,2027-M01,2662,0.83
FCT_003088,SKU_0010,Asia_Pacific,2027-M10,13394,0.91
FCT_003089,SKU_0007,Asia_Pacific,2026-M12,3753,0.85
FCT_003090,SKU_0008,North_America,2027-M03,4197,0.81
FCT_003091,SKU_0009,North_America,2026-M08,10632,0.82
FCT_003092,SKU_0010,Latin_America,2026-M07,3606,0.86
FCT_003093,SKU_0016,North_America,2027-M08,5588,0.9
FCT_003094,SKU_0029,Europe,2027-M11,2163,0.94
FCT_003095,SKU_0040,Asia_Pacific,2026-M10,7430,0.92
FCT_003096,SKU_0035,Latin_America,2026-M03,6923,0.82
FCT_003097,SKU_0004,North_America,2026-M11,6981,0.84
FCT_003098,SKU_0028,Latin_America,2027-M06,14238,0.91
FCT_003099,SKU_0043,North_America,2026-M03,3793,0.95
FCT_003100,SKU_0027,North_America,2027-M09,5564,0.9
FCT_003101,SKU_0018,North_America,2026-M07,6960,0.87
FCT_003102,SKU_0006,Asia_Pacific,2027-M05,5367,0.84
FCT_003103,SKU_0014,Latin_America,2027-M09,16070,0.89
FCT_003104,SKU_0020,Asia_Pacific,2027-M09,4828,0.87
FCT_003105,SKU_0050,Latin_America,2027-M04,16817,0.88
FCT_003106,SKU_0021,North_America,2026-M01,16286,0.9
FCT_003107,SKU_0034,North_America,2026-M06,16178,0.82
FCT_003108,SKU_0001,Asia_Pacific,2026-M12,7184,0.88
FCT_003109,SKU_0023,North_America,2026-M12,5078,0.89
FCT_003110,SKU_0050,Latin_America,2026-M05,5103,0.88
FCT_003111,SKU_0004,Latin_America,2026-M09,1879,0.88
FCT_003112,SKU_0008,Asia_Pacific,2026-M10,12599,0.8
FCT_003113,SKU_0016,Asia_Pacific,2027-M08,16247,0.95
FCT_003114,SKU_0047,Asia_Pacific,2026-M10,2218,0.84
FCT_003115,SKU_0009,Latin_America,2026-M06,6445,0.91
FCT_003116,SKU_0034,North_America,2027-M01,1929,0.8
FCT_003117,SKU_0013,Latin_America,2027-M07,16489,0.9
FCT_003118,SKU_0021,Europe,2027-M08,2042,0.95
FCT_003119,SKU_0005,Europe,2026-M11,12437,0.94
FCT_003120,SKU_0009,North_America,2026-M07,12029,0.9
FCT_003121,SKU_0044,Europe,2026-M11,7137,0.89
FCT_003122,SKU_0042,North_America,2027-M05,4553,0.82
FCT_003123,SKU_0001,Latin_America,2026-M01,8876,0.81
FCT_003124,SKU_0037,North_America,2026-M02,5462,0.85
FCT_003125,SKU_0022,North_America,2027-M10,2438,0.94
FCT_003126,SKU_0048,Asia_Pacific,2027-M12,4990,0.94
FCT_003127,SKU_0044,Latin_America,2027-M07,9430,0.94
FCT_003128,SKU_0009,North_America,2026-M05,14798,0.84
FCT_003129,SKU_0030,North_America,2027-M09,3816,0.91
FCT_003130,SKU_0028,Latin_America,2027-M09,6413,0.88
FCT_003131,SKU_0007,Europe,2027-M01,2820,0.82
FCT_003132,SKU_0045,North_America,2026-M04,5027,0.84
FCT_003133,SKU_0006,Europe,2026-M08,5357,0.92
FCT_003134,SKU_0024,Asia_Pacific,2027-M11,8213,0.9
FCT_003135,SKU_0046,Europe,2027-M05,9003,0.93
FCT_003136,SKU_0002,Europe,2026-M03,3100,0.89
FCT_003137,SKU_0004,North_America,2026-M10,1721,0.81
FCT_003138,SKU_0015,Latin_America,2026-M11,14168,0.86
FCT_003139,SKU_0021,Latin_America,2027-M12,11451,0.85
FCT_003140,SKU_0005,Latin_America,2026-M09,15511,0.82
FCT_003141,SKU_0046,North_America,2027-M05,9625,0.87
FCT_003142,SKU_0034,Asia_Pacific,2026-M06,11627,0.83
FCT_003143,SKU_0049,Latin_America,2026-M01,4238,0.89
FCT_003144,SKU_0012,Asia_Pacific,2027-M03,5149,0.84
FCT_003145,SKU_0036,North_America,2026-M01,11262,0.91
FCT_003146,SKU_0043,Latin_America,2027-M09,8742,0.86
FCT_003147,SKU_0029,Europe,2026-M08,7761,0.86
FCT_003148,SKU_0042,Latin_America,2026-M12,14764,0.88
FCT_003149,SKU_0049,Asia_Pacific,2026-M01,3144,0.93
FCT_003150,SKU_0042,Europe,2026-M02,12678,0.83
FCT_003151,SKU_0034,Latin_America,2026-M04,12342,0.95
FCT_003152,SKU_0009,Asia_Pacific,2026-M07,16032,0.88
FCT_003153,SKU_0008,North_America,2027-M12,10459,0.81
FCT_003154,SKU_0032,Asia_Pacific,2026-M02,6818,0.93
FCT_003155,SKU_0024,Europe,2027-M07,6447,0.85
FCT_003156,SKU_0030,Asia_Pacific,2027-M09,7702,0.85
FCT_003157,SKU_0033,Latin_America,2027-M09,3015,0.86
FCT_003158,SKU_0031,Europe,2026-M04,11924,0.9
FCT_003159,SKU_0044,Europe,2026-M10,3991,0.84
FCT_003160,SKU_0046,Latin_America,2026-M12,2160,0.86
FCT_003161,SKU_0024,North_America,2026-M08,6098,0.84
FCT_003162,SKU_0004,Asia_Pacific,2026-M10,2917,0.87
FCT_003163,SKU_0002,North_America,2026-M09,10844,0.88
FCT_003164,SKU_0049,Europe,2027-M01,3857,0.83
FCT_003165,SKU_0001,Europe,2026-M07,4477,0.86
FCT_003166,SKU_0006,Europe,2026-M05,4483,0.86
FCT_003167,SKU_0025,Europe,2027-M11,4931,0.82
FCT_003168,SKU_0015,Latin_America,2026-M10,10252,0.82
FCT_003169,SKU_0041,Latin_America,2026-M01,3100,0.84
FCT_003170,SKU_0032,North_America,2026-M12,13320,0.85
FCT_003171,SKU_0025,North_America,2027-M05,6919,0.83
FCT_003172,SKU_0019,North_America,2026-M08,6179,0.91
FCT_003173,SKU_0021,Asia_Pacific,2026-M04,4596,0.9
FCT_003174,SKU_0027,Latin_America,2026-M03,5142,0.92
FCT_003175,SKU_0028,Asia_Pacific,2026-M10,7367,0.82
FCT_003176,SKU_0050,Asia_Pacific,2027-M03,16613,0.93
FCT_003177,SKU_0033,Asia_Pacific,2027-M11,3148,0.8
FCT_003178,SKU_0041,Asia_Pacific,2026-M01,4363,0.9
FCT_003179,SKU_0012,Latin_America,2027-M02,4861,0.88
FCT_003180,SKU_0029,Europe,2026-M07,10354,0.8
FCT_003181,SKU_0043,Europe,2027-M07,5626,0.91
FCT_003182,SKU_0045,Europe,2026-M09,7663,0.83
FCT_003183,SKU_0037,North_America,2026-M03,9781,0.84
FCT_003184,SKU_0026,Europe,2027-M01,6838,0.9
FCT_003185,SKU_0035,Asia_Pacific,2027-M07,10811,0.91
FCT_003186,SKU_0022,Europe,2027-M03,8031,0.91
FCT_003187,SKU_0034,Europe,2026-M11,3002,0.86
FCT_003188,SKU_0023,Europe,2027-M06,14115,0.94
FCT_003189,SKU_0002,Asia_Pacific,2026-M09,12453,0.93
FCT_003190,SKU_0043,Asia_Pacific,2026-M10,10459,0.94
FCT_003191,SKU_0006,North_America,2026-M11,7837,0.9
FCT_003192,SKU_0007,Asia_Pacific,2026-M09,2982,0.91
FCT_003193,SKU_0024,North_America,2027-M04,1990,0.93
FCT_003194,SKU_0033,Europe,2027-M07,7047,0.83
FCT_003195,SKU_0020,Europe,2027-M10,2899,0.87
FCT_003196,SKU_0030,Latin_America,2027-M04,10495,0.8
FCT_003197,SKU_0037,Latin_America,2027-M06,5990,0.87
FCT_003198,SKU_0024,North_America,2026-M05,5674,0.89
FCT_003199,SKU_0023,Latin_America,2027-M05,9460,0.83
FCT_003200,SKU_0046,Asia_Pacific,2026-M06,16106,0.82
FCT_003201,SKU_0019,Europe,2027-M04,3188,0.83
FCT_003202,SKU_0022,Asia_Pacific,2027-M08,10980,0.84
FCT_003203,SKU_0042,Europe,2026-M03,4554,0.87
FCT_003204,SKU_0040,Europe,2027-M03,11279,0.87
FCT_003205,SKU_0019,North_America,2027-M04,3083,0.9
FCT_003206,SKU_0019,North_America,2026-M07,1863,0.82
FCT_003207,SKU_0032,Asia_Pacific,2026-M03,6294,0.93
FCT_003208,SKU_0015,Europe,2027-M08,2391,0.94
FCT_003209,SKU_0005,North_America,2027-M10,8298,0.86
FCT_003210,SKU_0049,North_America,2027-M09,1866,0.86
FCT_003211,SKU_0006,Latin_America,2026-M09,10402,0.92
FCT_003212,SKU_0003,Asia_Pacific,2026-M04,14856,0.87
FCT_003213,SKU_0025,Latin_America,2026-M01,6397,0.84
FCT_003214,SKU_0049,Asia_Pacific,2027-M06,16319,0.91
FCT_003215,SKU_0010,Asia_Pacific,2027-M12,15550,0.87
FCT_003216,SKU_0016,North_America,2026-M12,5939,0.93
FCT_003217,SKU_0012,Europe,2026-M06,6229,0.86
FCT_003218,SKU_0024,Latin_America,2026-M07,5250,0.85
FCT_003219,SKU_0023,Europe,2027-M09,5889,0.93
FCT_003220,SKU_0003,Latin_America,2027-M05,12744,0.91
FCT_003221,SKU_0001,Asia_Pacific,2026-M09,8209,0.83
FCT_003222,SKU_0036,Asia_Pacific,2027-M05,3313,0.9
FCT_003223,SKU_0024,Asia_Pacific,2026-M07,1878,0.95
FCT_003224,SKU_0034,Europe,2026-M10,3320,0.81
FCT_003225,SKU_0037,Latin_America,2027-M09,4595,0.91
FCT_003226,SKU_0019,Asia_Pacific,2027-M10,10987,0.84
FCT_003227,SKU_0026,Asia_Pacific,2027-M06,16343,0.9
FCT_003228,SKU_0047,Europe,2027-M03,11920,0.81
FCT_003229,SKU_0006,North_America,2026-M10,14641,0.92
FCT_003230,SKU_0012,North_America,2027-M06,3406,0.91
FCT_003231,SKU_0033,Asia_Pacific,2026-M08,6324,0.93
FCT_003232,SKU_0003,Europe,2027-M09,3884,0.84
FCT_003233,SKU_0007,Latin_America,2027-M04,12034,0.92
FCT_003234,SKU_0050,Asia_Pacific,2027-M12,2920,0.81
FCT_003235,SKU_0014,Latin_America,2027-M07,5902,0.91
FCT_003236,SKU_0049,Asia_Pacific,2027-M09,2512,0.89
FCT_003237,SKU_0041,North_America,2027-M09,4208,0.89
FCT_003238,SKU_0007,Latin_America,2026-M05,9528,0.87
FCT_003239,SKU_0011,Latin_America,2026-M07,3497,0.9
FCT_003240,SKU_0046,Europe,2026-M11,5528,0.89
FCT_003241,SKU_0042,Latin_America,2026-M09,14475,0.91
FCT_003242,SKU_0048,Asia_Pacific,2026-M03,5958,0.93
FCT_003243,SKU_0012,North_America,2027-M09,13120,0.81
FCT_003244,SKU_0025,Europe,2026-M07,10914,0.89
FCT_003245,SKU_0032,Latin_America,2027-M05,7318,0.82
FCT_003246,SKU_0033,Asia_Pacific,2026-M07,5292,0.9
FCT_003247,SKU_0046,Latin_America,2026-M09,2350,0.81
FCT_003248,SKU_0021,Latin_America,2026-M03,2818,0.92
FCT_003249,SKU_0033,Asia_Pacific,2026-M05,12773,0.81
FCT_003250,SKU_0029,Latin_America,2027-M04,6557,0.85
FCT_003251,SKU_0011,Asia_Pacific,2026-M11,8997,0.82
FCT_003252,SKU_0041,Europe,2027-M05,13086,0.91
FCT_003253,SKU_0025,Latin_America,2027-M06,12583,0.87
FCT_003254,SKU_0029,Latin_America,2026-M05,13487,0.9
FCT_003255,SKU_0008,North_America,2026-M03,4835,0.88
FCT_003256,SKU_0036,North_America,2026-M03,2150,0.89
FCT_003257,SKU_0046,Europe,2026-M10,3856,0.87
FCT_003258,SKU_0026,Latin_America,2026-M12,2619,0.9
FCT_003259,SKU_0045,Latin_America,2027-M11,12038,0.93
FCT_003260,SKU_0025,North_America,2026-M11,4120,0.91
FCT_003261,SKU_0047,Europe,2027-M12,6163,0.86
FCT_003262,SKU_0010,Asia_Pacific,2026-M02,14283,0.89
FCT_003263,SKU_0030,Asia_Pacific,2027-M07,15090,0.93
FCT_003264,SKU_0018,North_America,2027-M08,7911,0.82
FCT_003265,SKU_0008,Latin_America,2027-M06,3720,0.85
FCT_003266,SKU_0031,Europe,2027-M11,3112,0.93
FCT_003267,SKU_0018,Latin_America,2027-M02,2862,0.94
FCT_003268,SKU_0031,North_America,2027-M05,8047,0.86
FCT_003269,SKU_0011,North_America,2027-M07,4255,0.9
FCT_003270,SKU_0025,Latin_America,2027-M09,4481,0.84
FCT_003271,SKU_0025,Asia_Pacific,2026-M09,6563,0.82
FCT_003272,SKU_0015,North_America,2027-M02,16385,0.85
FCT_003273,SKU_0011,Asia_Pacific,2026-M10,15405,0.81
FCT_003274,SKU_0012,Latin_America,2027-M01,11281,0.84
FCT_003275,SKU_0037,Asia_Pacific,2027-M01,5619,0.89
FCT_003276,SKU_0005,Europe,2027-M02,6636,0.94
FCT_003277,SKU_0048,North_America,2027-M07,2489,0.9
FCT_003278,SKU_0023,Latin_America,2026-M11,3415,0.8
FCT_003279,SKU_0016,North_America,2026-M09,5901,0.94
FCT_003280,SKU_0022,Europe,2026-M02,5242,0.87
FCT_003281,SKU_0038,Asia_Pacific,2026-M01,4125,0.86
FCT_003282,SKU_0018,Asia_Pacific,2027-M08,15747,0.89
FCT_003283,SKU_0010,Europe,2026-M01,12142,0.84
FCT_003284,SKU_0008,Latin_America,2027-M09,7196,0.93
FCT_003285,SKU_0025,North_America,2026-M10,4818,0.82
FCT_003286,SKU_0023,Asia_Pacific,2026-M11,2579,0.83
FCT_003287,SKU_0031,Asia_Pacific,2027-M05,9364,0.9
FCT_003288,SKU_0022,Asia_Pacific,2026-M12,3678,0.91
FCT_003289,SKU_0015,Europe,2026-M12,6589,0.91
FCT_003290,SKU_0013,Latin_America,2026-M04,10889,0.93
FCT_003291,SKU_0021,North_America,2027-M07,4703,0.82
FCT_003292,SKU_0035,Europe,2026-M01,3567,0.87
FCT_003293,SKU_0012,Asia_Pacific,2026-M03,6922,0.87
FCT_003294,SKU_0036,Asia_Pacific,2026-M11,9358,0.87
FCT_003295,SKU_0038,North_America,2026-M06,12746,0.91
FCT_003296,SKU_0015,Asia_Pacific,2027-M02,13041,0.88
FCT_003297,SKU_0040,Europe,2026-M02,3363,0.84
FCT_003298,SKU_0029,Asia_Pacific,2027-M03,11662,0.84
FCT_003299,SKU_0009,Asia_Pacific,2027-M08,13488,0.9
FCT_003300,SKU_0044,Latin_America,2026-M04,4994,0.86
FCT_003301,SKU_0045,Latin_America,2026-M08,3504,0.9
FCT_003302,SKU_0001,Latin_America,2027-M07,4477,0.86
FCT_003303,SKU_0021,Europe,2026-M09,6683,0.89
FCT_003304,SKU_0023,Europe,2027-M07,7686,0.94
FCT_003305,SKU_0031,Europe,2026-M08,8585,0.84
FCT_003306,SKU_0023,Asia_Pacific,2026-M10,3252,0.91
FCT_003307,SKU_0049,Latin_America,2027-M07,11346,0.89
FCT_003308,SKU_0047,Europe,2026-M02,5923,0.93
FCT_003309,SKU_0013,Europe,2026-M09,3552,0.8
FCT_003310,SKU_0024,Europe,2026-M04,5155,0.86
FCT_003311,SKU_0049,Asia_Pacific,2027-M07,15554,0.92
FCT_003312,SKU_0050,Asia_Pacific,2026-M03,5088,0.81
FCT_003313,SKU_0035,North_America,2026-M04,6801,0.88
FCT_003314,SKU_0032,Latin_America,2026-M11,16165,0.92
FCT_003315,SKU_0029,North_America,2027-M08,16137,0.93
FCT_003316,SKU_0045,Asia_Pacific,2027-M10,17328,0.82
FCT_003317,SKU_0014,Europe,2027-M05,3376,0.85
FCT_003318,SKU_0045,Latin_America,2026-M07,5124,0.94
FCT_003319,SKU_0010,North_America,2027-M05,5770,0.89
FCT_003320,SKU_0034,Latin_America,2026-M05,13723,0.89
FCT_003321,SKU_0040,Asia_Pacific,2026-M06,10573,0.87
FCT_003322,SKU_0004,Europe,2027-M05,14207,0.91
FCT_003323,SKU_0038,Asia_Pacific,2027-M06,11491,0.91
FCT_003324,SKU_0032,Europe,2027-M03,3929,0.87
FCT_003325,SKU_0031,Europe,2027-M04,5137,0.84
FCT_003326,SKU_0026,Asia_Pacific,2027-M07,12508,0.92
FCT_003327,SKU_0031,Europe,2026-M05,9256,0.83
FCT_003328,SKU_0041,Latin_America,2027-M07,13754,0.86
FCT_003329,SKU_0017,Europe,2027-M05,6307,0.81
FCT_003330,SKU_0043,Europe,2026-M04,3836,0.83
FCT_003331,SKU_0021,Asia_Pacific,2027-M04,7614,0.8
FCT_003332,SKU_0041,Asia_Pacific,2027-M07,11427,0.84
FCT_003333,SKU_0047,Asia_Pacific,2026-M06,15415,0.82
FCT_003334,SKU_0008,Asia_Pacific,2026-M06,2502,0.89
FCT_003335,SKU_0022,North_America,2027-M09,5106,0.86
FCT_003336,SKU_0005,Asia_Pacific,2027-M01,5704,0.87
FCT_003337,SKU_0038,Asia_Pacific,2027-M09,5622,0.84
FCT_003338,SKU_0033,Europe,2026-M04,9215,0.81
FCT_003339,SKU_0032,Latin_America,2026-M10,6865,0.95
FCT_003340,SKU_0008,Asia_Pacific,2027-M01,10476,0.91
FCT_003341,SKU_0031,North_America,2026-M11,5077,0.91
FCT_003342,SKU_0014,Latin_America,2027-M06,4354,0.91
FCT_003343,SKU_0020,Latin_America,2027-M12,4335,0.95
FCT_003344,SKU_0019,Latin_America,2027-M08,3596,0.89
FCT_003345,SKU_0050,Latin_America,2027-M05,6020,0.86
FCT_003346,SKU_0004,North_America,2026-M06,6683,0.85
FCT_003347,SKU_0005,Asia_Pacific,2026-M01,11464,0.93
FCT_003348,SKU_0018,Latin_America,2027-M01,3675,0.92
FCT_003349,SKU_0004,North_America,2027-M01,3095,0.88
FCT_003350,SKU_0031,Latin_America,2026-M09,4892,0.94
FCT_003351,SKU_0009,Europe,2027-M11,5439,0.94
FCT_003352,SKU_0044,Asia_Pacific,2026-M01,5632,0.88
FCT_003353,SKU_0025,Latin_America,2027-M07,9568,0.91
FCT_003354,SKU_0011,Latin_America,2027-M08,2776,0.94
FCT_003355,SKU_0022,Asia_Pacific,2026-M09,5180,0.87
FCT_003356,SKU_0030,Europe,2026-M01,2669,0.9
FCT_003357,SKU_0048,Europe,2027-M03,7188,0.84
FCT_003358,SKU_0003,Asia_Pacific,2027-M04,8630,0.85
FCT_003359,SKU_0003,Asia_Pacific,2026-M05,11045,0.93
FCT_003360,SKU_0018,Asia_Pacific,2026-M12,2659,0.8
FCT_003361,SKU_0044,Europe,2026-M06,7208,0.94
FCT_003362,SKU_0027,North_America,2026-M04,6310,0.88
FCT_003363,SKU_0028,Europe,2027-M02,2654,0.87
FCT_003364,SKU_0031,North_America,2026-M10,4550,0.92
FCT_003365,SKU_0020,Europe,2027-M06,9836,0.91
FCT_003366,SKU_0020,Asia_Pacific,2026-M04,9070,0.9
FCT_003367,SKU_0002,Latin_America,2027-M02,8796,0.82
FCT_003368,SKU_0015,Latin_America,2026-M06,5865,0.88
FCT_003369,SKU_0028,Asia_Pacific,2026-M06,14677,0.87
FCT_003370,SKU_0002,Asia_Pacific,2027-M02,11962,0.84
FCT_003371,SKU_0009,Asia_Pacific,2026-M12,4472,0.89
FCT_003372,SKU_0013,Latin_America,2027-M11,4390,0.92
FCT_003373,SKU_0017,Latin_America,2026-M04,5889,0.86
FCT_003374,SKU_0028,Latin_America,2026-M04,14620,0.9
FCT_003375,SKU_0015,Asia_Pacific,2027-M01,10396,0.84
FCT_003376,SKU_0029,Asia_Pacific,2026-M02,2734,0.92
FCT_003377,SKU_0006,Europe,2027-M05,3862,0.89
FCT_003378,SKU_0044,Latin_America,2027-M11,2727,0.87
FCT_003379,SKU_0020,Europe,2027-M09,2302,0.93
FCT_003380,SKU_0019,Asia_Pacific,2027-M06,5455,0.93
FCT_003381,SKU_0043,Latin_America,2026-M04,3800,0.94
FCT_003382,SKU_0005,Asia_Pacific,2027-M06,2913,0.83
FCT_003383,SKU_0020,Latin_America,2026-M02,3021,0.93
FCT_003384,SKU_0010,North_America,2026-M11,10077,0.95
FCT_003385,SKU_0029,Europe,2026-M12,2036,0.82
FCT_003386,SKU_0048,Europe,2027-M12,11439,0.85
FCT_003387,SKU_0034,Asia_Pacific,2026-M01,4103,0.87
FCT_003388,SKU_0004,Europe,2026-M11,5722,0.89
FCT_003389,SKU_0029,North_America,2026-M12,5523,0.82
FCT_003390,SKU_0030,Europe,2027-M06,5196,0.94
FCT_003391,SKU_0024,Europe,2027-M11,10658,0.95
FCT_003392,SKU_0033,North_America,2027-M12,3898,0.89
FCT_003393,SKU_0024,North_America,2027-M05,6611,0.85
FCT_003394,SKU_0017,Europe,2026-M11,6316,0.81
FCT_003395,SKU_0019,Asia_Pacific,2027-M09,13265,0.95
FCT_003396,SKU_0034,Europe,2026-M06,7321,0.85
FCT_003397,SKU_0010,Latin_America,2026-M09,12208,0.88
FCT_003398,SKU_0030,Latin_America,2027-M05,9164,0.92
FCT_003399,SKU_0012,Europe,2027-M03,5174,0.9
FCT_003400,SKU_0019,Europe,2027-M05,4500,0.93
FCT_003401,SKU_0006,North_America,2026-M06,3588,0.82
FCT_003402,SKU_0049,Europe,2026-M01,5588,0.84
FCT_003403,SKU_0005,Asia_Pacific,2027-M09,7373,0.92
FCT_003404,SKU_0009,Europe,2026-M07,13993,0.81
FCT_003405,SKU_0018,North_America,2026-M09,3760,0.88
FCT_003406,SKU_0042,Latin_America,2027-M02,6587,0.84
FCT_003407,SKU_0040,North_America,2026-M07,10645,0.84
FCT_003408,SKU_0030,Europe,2027-M09,4512,0.82
FCT_003409,SKU_0010,North_America,2026-M10,10286,0.87
FCT_003410,SKU_0024,Latin_America,2026-M12,8986,0.92
FCT_003411,SKU_0043,Europe,2027-M11,16307,0.89
FCT_003412,SKU_0034,North_America,2027-M06,12569,0.92
FCT_003413,SKU_0029,Asia_Pacific,2026-M03,10030,0.87
FCT_003414,SKU_0044,Latin_America,2026-M08,13301,0.95
FCT_003415,SKU_0004,Europe,2026-M10,2904,0.92
FCT_003416,SKU_0007,Europe,2027-M06,5394,0.8
FCT_003417,SKU_0046,Latin_America,2027-M02,2083,0.8
FCT_003418,SKU_0038,Asia_Pacific,2027-M07,7890,0.82
FCT_003419,SKU_0017,Europe,2026-M10,7278,0.88
FCT_003420,SKU_0050,Europe,2027-M03,7014,0.91
FCT_003421,SKU_0033,Europe,2027-M11,2383,0.84
FCT_003422,SKU_0021,North_America,2026-M04,2650,0.82
FCT_003423,SKU_0007,Latin_America,2027-M05,14003,0.87
FCT_003424,SKU_0047,North_America,2026-M07,5720,0.84
FCT_003425,SKU_0037,Europe,2027-M02,2529,0.91
FCT_003426,SKU_0042,Asia_Pacific,2027-M08,3285,0.86
FCT_003427,SKU_0035,Europe,2027-M07,13251,0.91
FCT_003428,SKU_0022,Latin_America,2027-M07,14209,0.85
FCT_003429,SKU_0001,Latin_America,2026-M04,6570,0.88
FCT_003430,SKU_0011,Latin_America,2026-M12,11492,0.92
FCT_003431,SKU_0013,Latin_America,2026-M07,9926,0.91
FCT_003432,SKU_0046,Asia_Pacific,2026-M01,4886,0.8
FCT_003433,SKU_0024,Europe,2026-M08,4685,0.91
FCT_003434,SKU_0007,Europe,2027-M09,3907,0.88
FCT_003435,SKU_0044,Latin_America,2027-M04,10328,0.91
FCT_003436,SKU_0012,Europe,2026-M01,12365,0.87
FCT_003437,SKU_0045,Latin_America,2027-M08,3721,0.89
FCT_003438,SKU_0048,Europe,2026-M02,10450,0.89
FCT_003439,SKU_0009,Asia_Pacific,2026-M09,6323,0.84
FCT_003440,SKU_0037,Latin_America,2026-M04,11339,0.86
FCT_003441,SKU_0044,Latin_America,2026-M05,11875,0.89
FCT_003442,SKU_0046,Europe,2026-M06,10991,0.85
FCT_003443,SKU_0032,Europe,2026-M03,4553,0.92
FCT_003444,SKU_0033,North_America,2026-M02,4740,0.9
FCT_003445,SKU_0046,Europe,2027-M01,4211,0.9
FCT_003446,SKU_0003,Europe,2026-M04,10960,0.89
FCT_003447,SKU_0049,Europe,2027-M06,7597,0.93
FCT_003448,SKU_0049,Asia_Pacific,2026-M04,16106,0.92
FCT_003449,SKU_0029,Latin_America,2027-M05,5294,0.8
FCT_003450,SKU_0041,North_America,2026-M04,10625,0.91
FCT_003451,SKU_0018,Latin_America,2027-M10,6789,0.86
