route_id,dc_id,store_id,transit_lead_time_days,transportation_cost_per_unit,expedited_cost_per_unit
ROUTE_01349,DC_02,STORE_0093,7,3.67,8.15
ROUTE_01350,DC_04,STORE_0008,6,3.23,6.64
ROUTE_01351,DC_03,STORE_0052,7,1.53,10.47
ROUTE_01352,DC_01,STORE_0058,5,3.07,6.27
ROUTE_01353,DC_04,STORE_0063,2,3.14,10.8
ROUTE_01354,DC_04,STORE_0029,4,2.94,7.99
ROUTE_01355,DC_01,STORE_0093,4,2.84,10.2
ROUTE_01356,DC_01,STORE_0014,4,3.51,7.33
ROUTE_01357,DC_05,STORE_0092,5,1.7,6.06
ROUTE_01358,DC_01,STORE_0080,4,3.97,5.0
ROUTE_01359,DC_05,STORE_0019,2,1.08,11.59
ROUTE_01360,DC_02,STORE_0004,2,2.1,9.86
ROUTE_01361,DC_01,STORE_0010,5,1.06,5.51
ROUTE_01362,DC_01,STORE_0021,1,3.13,7.45
ROUTE_01363,DC_02,STORE_0042,2,2.85,6.16
ROUTE_01364,DC_01,STORE_0040,3,2.34,8.99
ROUTE_01365,DC_05,STORE_0046,7,3.86,7.3
ROUTE_01366,DC_02,STORE_0089,4,3.38,7.77
ROUTE_01367,DC_03,STORE_0046,3,4.11,6.17
ROUTE_01368,DC_01,STORE_0068,6,3.66,5.06
ROUTE_01369,DC_03,STORE_0075,3,1.89,6.86
ROUTE_01370,DC_04,STORE_0031,3,2.81,5.44
ROUTE_01371,DC_02,STORE_0024,5,2.03,10.62
ROUTE_01372,DC_04,STORE_0085,1,4.22,9.92
ROUTE_01373,DC_01,STORE_0079,5,2.65,10.73
ROUTE_01374,DC_03,STORE_0023,7,3.37,7.9
ROUTE_01375,DC_05,STORE_0095,6,4.1,9.95
ROUTE_01376,DC_05,STORE_0002,2,1.77,10.72
ROUTE_01377,DC_04,STORE_0035,2,1.81,10.19
ROUTE_01378,DC_03,STORE_0017,3,1.61,7.27
ROUTE_01379,DC_01,STORE_0034,5,1.21,10.88
ROUTE_01380,DC_03,STORE_0070,3,1.66,9.79
ROUTE_01381,DC_05,STORE_0026,1,2.83,9.14
ROUTE_01382,DC_03,STORE_0080,6,1.69,8.26
ROUTE_01383,DC_04,STORE_0017,3,3.69,8.14
ROUTE_01384,DC_02,STORE_0003,4,1.66,7.62
ROUTE_01385,DC_04,STORE_0009,6,2.97,5.28
ROUTE_01386,DC_01,STORE_0050,2,3.14,6.13
ROUTE_01387,DC_03,STORE_0071,4,3.94,8.28
ROUTE_01388,DC_02,STORE_0049,2,2.07,10.36
ROUTE_01389,DC_04,STORE_0020,2,2.9,11.47
ROUTE_01390,DC_05,STORE_0021,3,2.7,10.7
ROUTE_01391,DC_05,STORE_0018,3,2.0,11.65
ROUTE_01392,DC_03,STORE_0030,6,3.86,10.38
ROUTE_01393,DC_02,STORE_0036,7,1.37,11.61
ROUTE_01394,DC_05,STORE_0022,6,3.44,9.19
ROUTE_01395,DC_04,STORE_0081,6,3.24,7.41
ROUTE_01396,DC_05,STORE_0001,4,4.32,8.38
ROUTE_01397,DC_04,STORE_0009,5,2.74,7.38
ROUTE_01398,DC_03,STORE_0070,6,3.35,6.15
ROUTE_01399,DC_04,STORE_0076,6,1.56,7.79
ROUTE_01400,DC_03,STORE_0046,5,1.15,7.32
ROUTE_01401,DC_03,STORE_0025,3,3.07,11.24
ROUTE_01402,DC_04,STORE_0008,5,3.87,8.44
ROUTE_01403,DC_05,STORE_0078,2,3.14,5.67
ROUTE_01404,DC_01,STORE_0098,7,3.97,10.64
ROUTE_01405,DC_01,STORE_0014,1,1.21,10.52
ROUTE_01406,DC_01,STORE_0030,7,4.23,8.58
ROUTE_01407,DC_01,STORE_0047,6,1.33,7.91
ROUTE_01408,DC_03,STORE_0064,2,3.24,6.91
ROUTE_01409,DC_03,STORE_0035,1,1.74,9.93
ROUTE_01410,DC_05,STORE_0073,1,1.46,5.62
ROUTE_01411,DC_04,STORE_0023,1,2.49,11.01
ROUTE_01412,DC_04,STORE_0017,7,3.23,11.72
ROUTE_01413,DC_04,STORE_0056,6,1.76,9.01
ROUTE_01414,DC_01,STORE_0061,2,1.42,6.62
ROUTE_01415,DC_04,STORE_0042,1,2.94,8.74
ROUTE_01416,DC_02,STORE_0082,7,4.14,11.97
ROUTE_01417,DC_05,STORE_0098,4,0.83,11.22
ROUTE_01418,DC_05,STORE_0042,5,2.08,6.39
ROUTE_01419,DC_05,STORE_0064,5,4.49,6.06
ROUTE_01420,DC_04,STORE_0014,5,3.94,8.03
ROUTE_01421,DC_05,STORE_0062,6,4.45,10.04
ROUTE_01422,DC_05,STORE_0058,6,2.64,7.41
ROUTE_01423,DC_01,STORE_0011,5,1.89,10.54
ROUTE_01424,DC_04,STORE_0022,5,2.44,6.81
ROUTE_01425,DC_03,STORE_0080,4,3.55,5.65
ROUTE_01426,DC_01,STORE_0062,7,1.1,10.6
ROUTE_01427,DC_02,STORE_0090,4,2.39,10.67
ROUTE_01428,DC_02,STORE_0098,1,2.98,5.35
ROUTE_01429,DC_03,STORE_0063,2,3.5,7.06
ROUTE_01430,DC_02,STORE_0025,1,2.98,6.41
ROUTE_01431,DC_02,STORE_0094,4,1.96,11.61
ROUTE_01432,DC_04,STORE_0038,4,3.93,10.81
ROUTE_01433,DC_04,STORE_0041,7,1.91,5.43
ROUTE_01434,DC_05,STORE_0069,4,2.2,10.63
ROUTE_01435,DC_03,STORE_0008,4,0.93,6.38
ROUTE_01436,DC_05,STORE_0009,3,1.79,11.69
ROUTE_01437,DC_01,STORE_0004,2,3.29,9.12
ROUTE_01438,DC_01,STORE_0081,1,2.27,7.01
ROUTE_01439,DC_03,STORE_0027,4,3.39,9.33
ROUTE_01440,DC_03,STORE_0026,5,1.99,10.28
ROUTE_01441,DC_03,STORE_0002,4,2.73,8.88
ROUTE_01442,DC_05,STORE_0075,6,1.57,10.88
ROUTE_01443,DC_05,STORE_0094,1,3.32,7.34
ROUTE_01444,DC_02,STORE_0099,3,2.28,9.83
ROUTE_01445,DC_04,STORE_0006,2,1.05,8.37
ROUTE_01446,DC_04,STORE_0008,2,2.03,11.15
ROUTE_01447,DC_05,STORE_0090,2,3.31,10.75
ROUTE_01448,DC_05,STORE_0064,7,2.47,5.7
ROUTE_01449,DC_01,STORE_0077,5,4.26,9.63
ROUTE_01450,DC_02,STORE_0002,5,3.03,9.01
ROUTE_01451,DC_05,STORE_0094,2,4.01,7.55
ROUTE_01452,DC_04,STORE_0091,3,3.1,6.86
ROUTE_01453,DC_03,STORE_0074,7,4.28,7.5
ROUTE_01454,DC_03,STORE_0054,1,2.03,10.08
ROUTE_01455,DC_01,STORE_0013,5,1.96,6.55
ROUTE_01456,DC_04,STORE_0014,2,2.62,8.07
ROUTE_01457,DC_02,STORE_0039,2,1.75,10.84
ROUTE_01458,DC_01,STORE_0019,3,3.74,6.75
ROUTE_01459,DC_04,STORE_0069,3,2.82,11.39
ROUTE_01460,DC_03,STORE_0026,2,1.22,6.87
ROUTE_01461,DC_03,STORE_0098,5,4.27,9.04
ROUTE_01462,DC_02,STORE_0091,6,1.02,11.8
ROUTE_01463,DC_04,STORE_0062,1,2.75,6.38
ROUTE_01464,DC_03,STORE_0084,3,0.82,6.73
ROUTE_01465,DC_01,STORE_0049,1,3.1,11.41
ROUTE_01466,DC_01,STORE_0082,7,1.73,7.56
ROUTE_01467,DC_03,STORE_0072,2,0.99,6.38
ROUTE_01468,DC_04,STORE_0008,6,2.37,9.92
ROUTE_01469,DC_01,STORE_0019,5,1.23,5.48
ROUTE_01470,DC_05,STORE_0035,1,2.6,7.84
ROUTE_01471,DC_02,STORE_0090,5,0.92,9.0
ROUTE_01472,DC_01,STORE_0058,5,4.1,6.24
ROUTE_01473,DC_02,STORE_0025,4,4.38,5.87
ROUTE_01474,DC_04,STORE_0001,6,2.37,10.2
ROUTE_01475,DC_02,STORE_0008,2,2.14,10.69
ROUTE_01476,DC_04,STORE_0096,6,4.27,10.53
ROUTE_01477,DC_02,STORE_0087,3,1.01,11.6
ROUTE_01478,DC_02,STORE_0095,5,3.13,10.79
ROUTE_01479,DC_04,STORE_0055,1,1.2,7.01
ROUTE_01480,DC_05,STORE_0047,2,2.74,8.09
ROUTE_01481,DC_04,STORE_0073,5,4.34,11.6
ROUTE_01482,DC_04,STORE_0081,4,1.92,6.45
ROUTE_01483,DC_01,STORE_0090,2,1.96,8.42
ROUTE_01484,DC_03,STORE_0049,1,2.84,5.15
ROUTE_01485,DC_05,STORE_0029,6,2.54,6.18
ROUTE_01486,DC_03,STORE_0016,3,4.18,5.51
ROUTE_01487,DC_05,STORE_0092,1,3.51,10.43
ROUTE_01488,DC_02,STORE_0041,1,2.63,8.75
ROUTE_01489,DC_03,STORE_0025,4,1.59,11.89
ROUTE_01490,DC_02,STORE_0042,1,4.34,11.26
ROUTE_01491,DC_01,STORE_0056,4,3.47,9.76
ROUTE_01492,DC_02,STORE_0086,5,3.69,11.42
ROUTE_01493,DC_05,STORE_0014,3,2.34,7.71
ROUTE_01494,DC_04,STORE_0049,4,1.1,8.97
ROUTE_01495,DC_02,STORE_0071,4,1.94,8.86
ROUTE_01496,DC_04,STORE_0067,6,3.85,11.68
ROUTE_01497,DC_04,STORE_0091,7,3.67,6.37
ROUTE_01498,DC_01,STORE_0020,5,1.79,7.57
ROUTE_01499,DC_04,STORE_0054,6,0.93,10.7
ROUTE_01500,DC_03,STORE_0076,1,4.34,11.27
ROUTE_01501,DC_04,STORE_0073,1,1.41,9.21
ROUTE_01502,DC_04,STORE_0099,5,1.12,7.98
ROUTE_01503,DC_01,STORE_0011,4,1.79,9.11
ROUTE_01504,DC_05,STORE_0090,1,1.23,6.53
ROUTE_01505,DC_02,STORE_0072,4,3.35,8.56
ROUTE_01506,DC_02,STORE_0026,2,3.19,10.6
ROUTE_01507,DC_04,STORE_0091,1,1.94,11.1
ROUTE_01508,DC_04,STORE_0081,7,1.03,6.34
ROUTE_01509,DC_01,STORE_0017,5,2.32,9.18
ROUTE_01510,DC_01,STORE_0088,2,3.56,5.86
ROUTE_01511,DC_04,STORE_0094,3,3.95,11.98
ROUTE_01512,DC_02,STORE_0089,5,1.92,6.58
ROUTE_01513,DC_05,STORE_0055,2,3.93,6.3
ROUTE_01514,DC_02,STORE_0022,1,4.38,11.85
ROUTE_01515,DC_03,STORE_0007,4,4.31,8.23
ROUTE_01516,DC_05,STORE_0002,3,2.59,8.95
ROUTE_01517,DC_05,STORE_0035,1,1.39,7.64
ROUTE_01518,DC_02,STORE_0072,7,2.73,8.97
ROUTE_01519,DC_01,STORE_0048,6,4.25,6.0
ROUTE_01520,DC_05,STORE_0099,7,2.22,8.25
ROUTE_01521,DC_01,STORE_0015,4,2.71,9.88
ROUTE_01522,DC_01,STORE_0070,1,3.41,8.28
ROUTE_01523,DC_04,STORE_0018,2,1.42,6.82
ROUTE_01524,DC_04,STORE_0087,1,1.18,11.26
ROUTE_01525,DC_03,STORE_0017,4,3.72,7.44
ROUTE_01526,DC_02,STORE_0004,4,3.82,11.05
ROUTE_01527,DC_02,STORE_0080,7,3.5,11.32
ROUTE_01528,DC_03,STORE_0061,6,2.03,11.71
ROUTE_01529,DC_05,STORE_0086,2,4.06,10.96
ROUTE_01530,DC_03,STORE_0021,4,3.28,8.39
ROUTE_01531,DC_01,STORE_0072,7,2.04,7.19
ROUTE_01532,DC_04,STORE_0069,6,2.53,8.41
ROUTE_01533,DC_01,STORE_0009,7,2.86,8.82
ROUTE_01534,DC_03,STORE_0056,3,4.27,11.95
ROUTE_01535,DC_01,STORE_0029,3,2.29,10.17
ROUTE_01536,DC_01,STORE_0010,3,2.34,11.15
ROUTE_01537,DC_03,STORE_0069,4,1.58,6.25
ROUTE_01538,DC_02,STORE_0046,2,4.47,7.74
ROUTE_01539,DC_01,STORE_0086,5,1.26,8.12
ROUTE_01540,DC_02,STORE_0016,3,4.14,5.36
ROUTE_01541,DC_01,STORE_0094,2,0.99,7.8
ROUTE_01542,DC_01,STORE_0071,2,2.38,5.84
ROUTE_01543,DC_03,STORE_0067,5,3.3,10.55
ROUTE_01544,DC_02,STORE_0098,4,1.59,8.8
ROUTE_01545,DC_04,STORE_0089,2,1.73,5.32
ROUTE_01546,DC_01,STORE_0018,3,4.41,6.08
ROUTE_01547,DC_01,STORE_0044,1,3.35,6.86
ROUTE_01548,DC_01,STORE_0013,2,3.73,5.33
ROUTE_01549,DC_05,STORE_0010,6,2.86,6.63
ROUTE_01550,DC_04,STORE_0074,4,3.32,9.5
ROUTE_01551,DC_02,STORE_0036,7,3.12,11.22
ROUTE_01552,DC_04,STORE_0033,2,4.28,9.65
ROUTE_01553,DC_04,STORE_0041,3,2.87,7.4
ROUTE_01554,DC_01,STORE_0014,1,4.06,5.44
ROUTE_01555,DC_01,STORE_0029,6,1.55,11.69
ROUTE_01556,DC_04,STORE_0065,1,1.78,6.26
ROUTE_01557,DC_04,STORE_0032,2,4.22,7.2
ROUTE_01558,DC_02,STORE_0034,5,2.55,7.55
ROUTE_01559,DC_02,STORE_0042,6,2.07,9.33
ROUTE_01560,DC_04,STORE_0070,7,2.46,9.85
ROUTE_01561,DC_05,STORE_0075,4,1.7,11.27
ROUTE_01562,DC_05,STORE_0056,4,3.98,6.2
ROUTE_01563,DC_04,STORE_0085,3,3.13,11.61
ROUTE_01564,DC_03,STORE_0040,1,4.0,10.05
ROUTE_01565,DC_03,STORE_0027,6,4.33,10.21
ROUTE_01566,DC_04,STORE_0062,4,2.14,7.89
ROUTE_01567,DC_02,STORE_0016,7,0.83,11.93
ROUTE_01568,DC_04,STORE_0030,6,2.04,10.15
ROUTE_01569,DC_01,STORE_0057,7,3.37,5.42
ROUTE_01570,DC_03,STORE_0063,7,2.17,8.34
ROUTE_01571,DC_01,STORE_0090,4,4.03,8.39
ROUTE_01572,DC_02,STORE_0100,1,1.77,11.35
ROUTE_01573,DC_03,STORE_0097,3,3.95,10.9
ROUTE_01574,DC_01,STORE_0084,3,3.54,9.44
ROUTE_01575,DC_02,STORE_0027,7,1.82,8.12
ROUTE_01576,DC_05,STORE_0073,2,1.25,6.89
ROUTE_01577,DC_03,STORE_0086,6,2.43,6.98
ROUTE_01578,DC_01,STORE_0058,1,4.3,8.47
ROUTE_01579,DC_05,STORE_0026,4,2.59,11.52
ROUTE_01580,DC_01,STORE_0088,4,2.92,8.64
ROUTE_01581,DC_04,STORE_0074,5,3.46,10.56
ROUTE_01582,DC_05,STORE_0049,2,3.44,8.74
ROUTE_01583,DC_03,STORE_0100,7,4.15,6.55
ROUTE_01584,DC_05,STORE_0005,1,2.1,6.55
ROUTE_01585,DC_04,STORE_0084,4,3.36,5.05
ROUTE_01586,DC_01,STORE_0034,7,2.88,6.16
ROUTE_01587,DC_02,STORE_0033,1,3.98,9.61
ROUTE_01588,DC_04,STORE_0056,6,2.35,10.45
ROUTE_01589,DC_04,STORE_0033,1,4.32,6.85
ROUTE_01590,DC_02,STORE_0060,5,2.85,10.28
ROUTE_01591,DC_04,STORE_0053,2,2.71,5.03
ROUTE_01592,DC_02,STORE_0014,2,3.95,10.31
ROUTE_01593,DC_03,STORE_0068,6,2.49,5.33
ROUTE_01594,DC_04,STORE_0050,4,2.43,7.46
ROUTE_01595,DC_02,STORE_0015,2,3.29,9.45
ROUTE_01596,DC_02,STORE_0076,4,2.69,11.67
ROUTE_01597,DC_02,STORE_0074,4,4.48,8.68
ROUTE_01598,DC_05,STORE_0084,2,2.98,8.54
ROUTE_01599,DC_04,STORE_0016,7,3.42,11.68
ROUTE_01600,DC_05,STORE_0046,3,1.81,7.01
ROUTE_01601,DC_03,STORE_0035,6,3.29,7.81
ROUTE_01602,DC_02,STORE_0042,3,3.43,5.39
ROUTE_01603,DC_05,STORE_0010,7,2.63,9.9
ROUTE_01604,DC_04,STORE_0077,4,2.57,9.73
ROUTE_01605,DC_05,STORE_0069,4,3.64,8.02
ROUTE_01606,DC_03,STORE_0014,7,1.08,9.72
ROUTE_01607,DC_03,STORE_0028,3,2.88,6.65
ROUTE_01608,DC_05,STORE_0079,3,1.29,8.51
ROUTE_01609,DC_01,STORE_0004,7,3.99,8.03
ROUTE_01610,DC_01,STORE_0068,1,3.69,5.22
ROUTE_01611,DC_05,STORE_0093,6,2.3,6.38
ROUTE_01612,DC_01,STORE_0052,4,3.75,7.43
ROUTE_01613,DC_02,STORE_0058,2,3.76,7.22
ROUTE_01614,DC_01,STORE_0005,2,2.72,5.08
ROUTE_01615,DC_01,STORE_0089,5,2.04,10.33
ROUTE_01616,DC_04,STORE_0026,1,1.26,6.26
ROUTE_01617,DC_03,STORE_0085,3,4.03,11.75
ROUTE_01618,DC_05,STORE_0080,2,1.68,8.73
ROUTE_01619,DC_02,STORE_0023,3,2.51,7.44
ROUTE_01620,DC_03,STORE_0090,1,1.98,7.36
ROUTE_01621,DC_02,STORE_0066,7,2.13,8.91
ROUTE_01622,DC_05,STORE_0046,5,2.73,10.09
ROUTE_01623,DC_01,STORE_0080,4,3.14,9.26
ROUTE_01624,DC_01,STORE_0017,1,4.43,8.66
ROUTE_01625,DC_05,STORE_0051,7,4.16,9.44
ROUTE_01626,DC_01,STORE_0093,6,2.81,8.95
ROUTE_01627,DC_05,STORE_0064,7,1.99,10.18
ROUTE_01628,DC_01,STORE_0019,5,3.3,11.91
ROUTE_01629,DC_01,STORE_0036,2,1.86,8.66
ROUTE_01630,DC_02,STORE_0064,3,2.21,9.28
ROUTE_01631,DC_01,STORE_0055,7,1.95,6.64
ROUTE_01632,DC_04,STORE_0026,1,3.05,5.23
ROUTE_01633,DC_01,STORE_0052,2,3.09,11.67
ROUTE_01634,DC_01,STORE_0094,2,3.05,6.82
ROUTE_01635,DC_01,STORE_0083,3,4.14,11.39
ROUTE_01636,DC_04,STORE_0030,2,1.22,8.26
ROUTE_01637,DC_04,STORE_0064,2,0.87,10.05
ROUTE_01638,DC_01,STORE_0052,3,4.27,5.52
ROUTE_01639,DC_05,STORE_0093,7,1.08,8.93
ROUTE_01640,DC_03,STORE_0028,1,2.72,7.93
ROUTE_01641,DC_04,STORE_0033,4,1.7,10.63
ROUTE_01642,DC_05,STORE_0038,3,3.65,10.72
ROUTE_01643,DC_02,STORE_0093,4,1.27,5.73
ROUTE_01644,DC_01,STORE_0025,4,1.08,7.72
ROUTE_01645,DC_03,STORE_0035,2,2.68,6.77
ROUTE_01646,DC_02,STORE_0056,2,1.4,10.43
ROUTE_01647,DC_04,STORE_0024,2,2.57,11.79
ROUTE_01648,DC_04,STORE_0027,3,2.01,8.94
ROUTE_01649,DC_02,STORE_0056,2,4.11,10.96
ROUTE_01650,DC_02,STORE_0043,7,1.26,10.83
ROUTE_01651,DC_02,STORE_0059,6,2.49,11.11
ROUTE_01652,DC_01,STORE_0063,4,2.26,11.35
ROUTE_01653,DC_01,STORE_0099,5,3.58,11.95
ROUTE_01654,DC_03,STORE_0046,6,3.51,11.44
ROUTE_01655,DC_05,STORE_0022,6,4.05,7.23
ROUTE_01656,DC_03,STORE_0074,3,3.53,5.49
ROUTE_01657,DC_04,STORE_0039,2,4.28,10.26
ROUTE_01658,DC_02,STORE_0024,4,1.69,6.8
ROUTE_01659,DC_05,STORE_0061,4,1.07,11.05
ROUTE_01660,DC_03,STORE_0080,3,3.9,10.83
ROUTE_01661,DC_04,STORE_0006,7,2.35,11.71
ROUTE_01662,DC_05,STORE_0059,6,1.21,6.48
ROUTE_01663,DC_05,STORE_0060,2,4.16,8.57
ROUTE_01664,DC_05,STORE_0007,2,3.84,5.01
ROUTE_01665,DC_02,STORE_0007,7,3.36,9.68
ROUTE_01666,DC_03,STORE_0050,1,4.25,11.75
ROUTE_01667,DC_05,STORE_0067,6,3.13,7.86
ROUTE_01668,DC_03,STORE_0063,5,2.32,10.07
ROUTE_01669,DC_03,STORE_0097,5,0.83,6.71
ROUTE_01670,DC_02,STORE_0097,5,3.68,8.73
ROUTE_01671,DC_05,STORE_0088,1,3.21,8.58
ROUTE_01672,DC_05,STORE_0054,4,2.04,5.04
ROUTE_01673,DC_03,STORE_0054,3,3.14,6.47
ROUTE_01674,DC_01,STORE_0064,4,1.47,5.33
ROUTE_01675,DC_04,STORE_0085,5,0.98,10.33
ROUTE_01676,DC_05,STORE_0021,6,2.5,6.57
ROUTE_01677,DC_05,STORE_0006,5,3.68,11.33
ROUTE_01678,DC_05,STORE_0096,5,3.63,11.6
ROUTE_01679,DC_03,STORE_0029,4,2.49,8.13
ROUTE_01680,DC_04,STORE_0080,2,0.89,11.23
ROUTE_01681,DC_03,STORE_0010,1,3.43,8.75
ROUTE_01682,DC_02,STORE_0063,5,3.97,9.2
ROUTE_01683,DC_05,STORE_0055,1,1.03,7.62
ROUTE_01684,DC_03,STORE_0018,3,1.06,8.59
ROUTE_01685,DC_05,STORE_0079,1,3.78,7.45
ROUTE_01686,DC_01,STORE_0063,4,2.69,6.84
ROUTE_01687,DC_05,STORE_0074,7,2.17,10.34
ROUTE_01688,DC_01,STORE_0095,7,4.33,11.17
ROUTE_01689,DC_01,STORE_0069,1,1.87,10.12
ROUTE_01690,DC_05,STORE_0085,2,2.02,5.31
ROUTE_01691,DC_02,STORE_0055,7,2.11,11.18
ROUTE_01692,DC_04,STORE_0074,1,4.04,11.86
ROUTE_01693,DC_04,STORE_0029,1,3.55,11.4
ROUTE_01694,DC_04,STORE_0096,4,2.6,8.92
ROUTE_01695,DC_01,STORE_0069,6,2.84,6.71
ROUTE_01696,DC_03,STORE_0057,3,4.37,6.89
ROUTE_01697,DC_01,STORE_0002,2,1.16,11.57
ROUTE_01698,DC_05,STORE_0050,2,1.08,10.1
ROUTE_01699,DC_02,STORE_0074,2,1.53,11.29
ROUTE_01700,DC_04,STORE_0047,1,1.76,5.92
ROUTE_01701,DC_03,STORE_0028,2,3.04,11.72
ROUTE_01702,DC_02,STORE_0082,5,1.37,9.84
ROUTE_01703,DC_03,STORE_0002,4,1.88,6.44
ROUTE_01704,DC_05,STORE_0040,3,1.4,7.09
ROUTE_01705,DC_05,STORE_0098,5,4.19,10.32
ROUTE_01706,DC_01,STORE_0078,4,1.55,11.53
ROUTE_01707,DC_01,STORE_0069,5,3.93,11.37
ROUTE_01708,DC_05,STORE_0048,2,1.67,5.97
ROUTE_01709,DC_01,STORE_0079,3,1.25,5.69
ROUTE_01710,DC_03,STORE_0035,7,3.78,11.68
ROUTE_01711,DC_05,STORE_0057,5,3.23,8.4
ROUTE_01712,DC_05,STORE_0057,3,3.68,7.7
ROUTE_01713,DC_03,STORE_0008,7,3.09,9.74
ROUTE_01714,DC_01,STORE_0035,2,1.97,10.38
ROUTE_01715,DC_02,STORE_0009,1,2.79,6.65
ROUTE_01716,DC_01,STORE_0015,1,4.06,5.11
ROUTE_01717,DC_02,STORE_0099,3,3.32,11.09
ROUTE_01718,DC_04,STORE_0083,1,3.15,7.08
ROUTE_01719,DC_04,STORE_0028,3,2.04,10.76
ROUTE_01720,DC_03,STORE_0062,5,2.74,11.56
ROUTE_01721,DC_03,STORE_0045,7,3.74,11.0
ROUTE_01722,DC_04,STORE_0037,4,1.7,7.41
ROUTE_01723,DC_04,STORE_0068,6,3.17,8.49
ROUTE_01724,DC_04,STORE_0099,1,2.23,10.61
ROUTE_01725,DC_02,STORE_0039,7,1.79,8.22
ROUTE_01726,DC_05,STORE_0058,2,1.54,10.38
ROUTE_01727,DC_01,STORE_0074,4,4.07,11.79
ROUTE_01728,DC_03,STORE_0032,1,4.3,9.99
ROUTE_01729,DC_03,STORE_0026,4,3.87,10.86
ROUTE_01730,DC_03,STORE_0086,4,4.03,6.49
ROUTE_01731,DC_03,STORE_0028,5,2.32,6.06
ROUTE_01732,DC_04,STORE_0011,5,3.25,8.68
ROUTE_01733,DC_02,STORE_0088,6,4.2,9.44
ROUTE_01734,DC_02,STORE_0005,4,3.27,5.32
ROUTE_01735,DC_04,STORE_0043,4,3.48,10.47
ROUTE_01736,DC_04,STORE_0040,6,3.78,5.86
ROUTE_01737,DC_01,STORE_0064,3,4.11,5.22
ROUTE_01738,DC_01,STORE_0088,3,3.02,10.32
ROUTE_01739,DC_02,STORE_0010,7,2.83,8.38
ROUTE_01740,DC_01,STORE_0077,6,2.44,10.71
ROUTE_01741,DC_04,STORE_0035,3,3.72,8.13
ROUTE_01742,DC_03,STORE_0071,5,1.92,6.78
ROUTE_01743,DC_02,STORE_0079,4,3.6,7.65
ROUTE_01744,DC_01,STORE_0096,7,3.45,5.15
ROUTE_01745,DC_05,STORE_0090,7,4.46,8.42
ROUTE_01746,DC_03,STORE_0071,7,2.11,10.16
ROUTE_01747,DC_03,STORE_0022,1,2.65,11.84
ROUTE_01748,DC_03,STORE_0094,7,3.5,8.92
ROUTE_01749,DC_01,STORE_0030,7,2.92,11.46
ROUTE_01750,DC_03,STORE_0014,5,0.85,8.43
ROUTE_01751,DC_01,STORE_0066,4,3.39,6.59
ROUTE_01752,DC_05,STORE_0046,6,4.43,7.7
ROUTE_01753,DC_04,STORE_0023,2,3.08,6.26
ROUTE_01754,DC_01,STORE_0046,1,1.69,6.98
ROUTE_01755,DC_01,STORE_0011,4,1.81,9.67
ROUTE_01756,DC_04,STORE_0014,2,3.16,8.03
ROUTE_01757,DC_01,STORE_0017,3,4.43,11.28
ROUTE_01758,DC_03,STORE_0016,5,2.98,7.39
ROUTE_01759,DC_05,STORE_0015,6,3.44,6.89
ROUTE_01760,DC_04,STORE_0089,7,2.55,11.17
ROUTE_01761,DC_04,STORE_0082,5,3.7,7.2
ROUTE_01762,DC_04,STORE_0074,2,4.27,9.51
ROUTE_01763,DC_02,STORE_0047,2,3.32,10.71
ROUTE_01764,DC_04,STORE_0002,3,3.61,7.3
ROUTE_01765,DC_01,STORE_0082,4,1.63,10.95
ROUTE_01766,DC_04,STORE_0059,6,4.19,5.47
ROUTE_01767,DC_04,STORE_0098,5,3.18,6.25
ROUTE_01768,DC_02,STORE_0001,4,0.82,10.67
ROUTE_01769,DC_05,STORE_0092,5,3.69,9.3
ROUTE_01770,DC_01,STORE_0077,2,2.67,9.05
ROUTE_01771,DC_02,STORE_0048,3,3.6,11.17
ROUTE_01772,DC_02,STORE_0043,5,2.59,8.83
ROUTE_01773,DC_05,STORE_0064,1,4.14,5.96
ROUTE_01774,DC_01,STORE_0019,6,4.28,10.58
ROUTE_01775,DC_04,STORE_0100,7,4.2,5.72
ROUTE_01776,DC_04,STORE_0099,1,3.23,7.67
ROUTE_01777,DC_03,STORE_0044,5,1.95,6.46
ROUTE_01778,DC_01,STORE_0062,3,1.13,9.09
ROUTE_01779,DC_01,STORE_0089,3,3.34,6.82
ROUTE_01780,DC_02,STORE_0019,5,2.96,6.86
ROUTE_01781,DC_03,STORE_0062,4,4.2,9.14
ROUTE_01782,DC_01,STORE_0010,7,3.27,5.83
ROUTE_01783,DC_02,STORE_0079,4,0.96,8.88
ROUTE_01784,DC_05,STORE_0076,2,1.05,8.0
ROUTE_01785,DC_02,STORE_0091,7,3.48,5.91
ROUTE_01786,DC_03,STORE_0010,4,2.17,11.35
ROUTE_01787,DC_02,STORE_0066,6,3.33,8.87
ROUTE_01788,DC_01,STORE_0042,4,1.05,11.68
ROUTE_01789,DC_02,STORE_0016,4,3.34,7.31
ROUTE_01790,DC_02,STORE_0055,5,4.46,6.45
ROUTE_01791,DC_05,STORE_0029,6,3.63,5.46
ROUTE_01792,DC_03,STORE_0054,6,2.59,7.63
ROUTE_01793,DC_04,STORE_0064,6,3.68,10.7
ROUTE_01794,DC_05,STORE_0069,5,4.46,5.14
ROUTE_01795,DC_01,STORE_0086,5,1.93,9.52
ROUTE_01796,DC_05,STORE_0036,5,2.18,7.58
ROUTE_01797,DC_05,STORE_0049,5,3.83,8.86
ROUTE_01798,DC_01,STORE_0027,7,1.29,9.68
