sell_through_id,sku_id,selling_week,units_available,units_sold,sell_through_rate
ST_001407,SKU_0033,2026-W34,9321,2485,0.2666
ST_001408,SKU_0015,2026-W25,3984,2450,0.615
ST_001409,SKU_0015,2026-W02,5218,1770,0.3392
ST_001410,SKU_0001,2026-W09,7444,5441,0.7309
ST_001411,SKU_0026,2026-W16,5967,4054,0.6794
ST_001412,SKU_0014,2026-W04,3683,1851,0.5026
ST_001413,SKU_0037,2026-W40,7989,2620,0.328
ST_001414,SKU_0040,2026-W29,3191,676,0.2118
ST_001415,SKU_0024,2026-W16,5622,4676,0.8317
ST_001416,SKU_0013,2026-W37,4741,4060,0.8564
ST_001417,SKU_0004,2026-W11,3314,893,0.2695
ST_001418,SKU_0023,2026-W02,6217,6095,0.9804
ST_001419,SKU_0023,2026-W25,7446,358,0.0481
ST_001420,SKU_0046,2026-W51,8663,4573,0.5279
ST_001421,SKU_0003,2026-W23,7768,5901,0.7597
ST_001422,SKU_0005,2026-W13,3830,1822,0.4757
ST_001423,SKU_0050,2026-W27,6931,935,0.1349
ST_001424,SKU_0029,2026-W22,5596,2614,0.4671
ST_001425,SKU_0018,2026-W24,9824,3267,0.3326
ST_001426,SKU_0028,2026-W24,8045,1936,0.2406
ST_001427,SKU_0007,2026-W46,6541,634,0.0969
ST_001428,SKU_0012,2026-W44,8212,8004,0.9747
ST_001429,SKU_0021,2026-W19,7316,4584,0.6266
ST_001430,SKU_0037,2026-W27,5570,5136,0.9221
ST_001431,SKU_0009,2026-W40,9232,1655,0.1793
ST_001432,SKU_0033,2026-W08,6762,876,0.1295
ST_001433,SKU_0021,2026-W13,6280,638,0.1016
ST_001434,SKU_0002,2026-W02,6697,4614,0.689
ST_001435,SKU_0002,2026-W25,2851,2143,0.7517
ST_001436,SKU_0003,2026-W32,4452,2814,0.6321
ST_001437,SKU_0016,2026-W28,4696,1272,0.2709
ST_001438,SKU_0009,2026-W27,7848,3882,0.4946
ST_001439,SKU_0015,2026-W52,8324,2821,0.3389
ST_001440,SKU_0048,2026-W06,7227,1829,0.2531
ST_001441,SKU_0043,2026-W18,6061,279,0.046
ST_001442,SKU_0050,2026-W21,9283,595,0.0641
ST_001443,SKU_0013,2026-W22,4059,4006,0.9869
ST_001444,SKU_0022,2026-W32,2908,338,0.1162
ST_001445,SKU_0023,2026-W52,3419,3209,0.9386
ST_001446,SKU_0020,2026-W43,3642,1097,0.3012
ST_001447,SKU_0003,2026-W42,8931,6534,0.7316
ST_001448,SKU_0020,2026-W35,8333,1511,0.1813
ST_001449,SKU_0023,2026-W01,6599,3298,0.4998
ST_001450,SKU_0034,2026-W26,4346,845,0.1944
ST_001451,SKU_0022,2026-W42,2562,1806,0.7049
ST_001452,SKU_0032,2026-W06,9217,2262,0.2454
ST_001453,SKU_0002,2026-W52,6020,4062,0.6748
ST_001454,SKU_0036,2026-W22,7340,605,0.0824
ST_001455,SKU_0029,2026-W49,3998,2460,0.6153
ST_001456,SKU_0018,2026-W14,6870,2107,0.3067
ST_001457,SKU_0025,2026-W43,7552,6106,0.8085
ST_001458,SKU_0006,2026-W31,2581,1117,0.4328
ST_001459,SKU_0043,2026-W12,9791,7202,0.7356
ST_001460,SKU_0004,2026-W44,7373,2314,0.3138
ST_001461,SKU_0001,2026-W14,6767,369,0.0545
ST_001462,SKU_0046,2026-W40,8597,4195,0.488
ST_001463,SKU_0025,2026-W35,5537,2881,0.5203
ST_001464,SKU_0010,2026-W31,5690,817,0.1436
ST_001465,SKU_0048,2026-W30,5468,4522,0.827
ST_001466,SKU_0034,2026-W20,6254,5092,0.8142
ST_001467,SKU_0014,2026-W06,6009,1409,0.2345
ST_001468,SKU_0047,2026-W02,6832,5529,0.8093
ST_001469,SKU_0006,2026-W37,3814,495,0.1298
ST_001470,SKU_0047,2026-W25,6921,446,0.0644
ST_001471,SKU_0046,2026-W27,2617,359,0.1372
ST_001472,SKU_0049,2026-W24,9484,1564,0.1649
ST_001473,SKU_0032,2026-W10,6441,3056,0.4745
ST_001474,SKU_0010,2026-W37,9864,5976,0.6058
ST_001475,SKU_0013,2026-W49,4224,246,0.0582
ST_001476,SKU_0029,2026-W07,5070,4172,0.8229
ST_001477,SKU_0032,2026-W30,8173,2325,0.2845
ST_001478,SKU_0018,2026-W50,4346,4181,0.962
ST_001479,SKU_0028,2026-W50,9131,574,0.0629
ST_001480,SKU_0032,2026-W51,9215,3813,0.4138
ST_001481,SKU_0005,2026-W26,9339,9297,0.9955
ST_001482,SKU_0007,2026-W40,2703,2235,0.8269
ST_001483,SKU_0034,2026-W36,2798,2181,0.7795
ST_001484,SKU_0016,2026-W19,8685,4585,0.5279
ST_001485,SKU_0034,2026-W03,5961,2582,0.4331
ST_001486,SKU_0015,2026-W28,6923,382,0.0552
ST_001487,SKU_0020,2026-W33,8521,7969,0.9352
ST_001488,SKU_0018,2026-W45,7017,1695,0.2416
ST_001489,SKU_0028,2026-W45,3996,783,0.1959
ST_001490,SKU_0034,2026-W17,6308,3231,0.5122
ST_001491,SKU_0036,2026-W49,3661,1161,0.3171
ST_001492,SKU_0026,2026-W31,9294,8121,0.8738
ST_001493,SKU_0007,2026-W27,4035,1824,0.452
ST_001494,SKU_0047,2026-W52,3199,1014,0.317
ST_001495,SKU_0010,2026-W22,2202,1618,0.7348
ST_001496,SKU_0023,2026-W28,4709,3842,0.8159
ST_001497,SKU_0042,2026-W39,5287,1436,0.2716
ST_001498,SKU_0024,2026-W31,9590,1021,0.1065
ST_001499,SKU_0014,2026-W30,7758,7132,0.9193
ST_001500,SKU_0028,2026-W11,5785,1564,0.2704
ST_001501,SKU_0047,2026-W01,5161,3528,0.6836
ST_001502,SKU_0005,2026-W20,8704,4173,0.4794
ST_001503,SKU_0013,2026-W07,3000,2383,0.7943
ST_001504,SKU_0042,2026-W47,7873,3194,0.4057
ST_001505,SKU_0036,2026-W02,8550,8403,0.9828
ST_001506,SKU_0036,2026-W25,8339,2981,0.3575
ST_001507,SKU_0034,2026-W23,3418,3080,0.9011
ST_001508,SKU_0019,2026-W22,7330,1029,0.1404
ST_001509,SKU_0025,2026-W39,9701,8737,0.9006
ST_001510,SKU_0029,2026-W05,5566,1363,0.2449
ST_001511,SKU_0026,2026-W37,5026,2016,0.4011
ST_001512,SKU_0017,2026-W39,6927,3133,0.4523
ST_001513,SKU_0018,2026-W38,9602,6588,0.6861
ST_001514,SKU_0028,2026-W38,3750,2579,0.6877
ST_001515,SKU_0024,2026-W37,4161,4056,0.9748
ST_001516,SKU_0002,2026-W28,7566,4602,0.6082
ST_001517,SKU_0021,2026-W20,6030,2509,0.4161
ST_001518,SKU_0047,2026-W05,3522,747,0.2121
ST_001519,SKU_0044,2026-W02,4083,1034,0.2532
ST_001520,SKU_0027,2026-W48,7968,2592,0.3253
ST_001521,SKU_0035,2026-W15,6796,669,0.0984
ST_001522,SKU_0034,2026-W32,6833,1845,0.27
ST_001523,SKU_0045,2026-W39,8542,4360,0.5104
ST_001524,SKU_0020,2026-W09,3167,1781,0.5624
ST_001525,SKU_0030,2026-W39,8184,6486,0.7925
ST_001526,SKU_0005,2026-W36,6791,6549,0.9644
ST_001527,SKU_0045,2026-W47,3280,1876,0.572
ST_001528,SKU_0027,2026-W34,3815,3790,0.9934
ST_001529,SKU_0013,2026-W05,9499,5231,0.5507
ST_001530,SKU_0003,2026-W43,4086,1426,0.349
ST_001531,SKU_0039,2026-W47,6595,1922,0.2914
ST_001532,SKU_0005,2026-W03,2052,714,0.348
ST_001533,SKU_0008,2026-W02,2913,274,0.0941
ST_001534,SKU_0008,2026-W25,8938,6271,0.7016
ST_001535,SKU_0036,2026-W52,4525,2963,0.6548
ST_001536,SKU_0003,2026-W35,7371,7293,0.9894
ST_001537,SKU_0032,2026-W40,9824,8880,0.9039
ST_001538,SKU_0005,2026-W17,7005,3393,0.4844
ST_001539,SKU_0035,2026-W34,2089,343,0.1642
ST_001540,SKU_0034,2026-W42,6879,2046,0.2974
ST_001541,SKU_0022,2026-W43,7217,3914,0.5423
ST_001542,SKU_0021,2026-W36,6016,1585,0.2635
ST_001543,SKU_0036,2026-W01,6515,3390,0.5203
ST_001544,SKU_0022,2026-W35,6089,2796,0.4592
ST_001545,SKU_0021,2026-W03,7259,6386,0.8797
ST_001546,SKU_0018,2026-W16,5555,3510,0.6319
ST_001547,SKU_0028,2026-W16,8058,4601,0.571
ST_001548,SKU_0010,2026-W49,2193,1816,0.8281
ST_001549,SKU_0049,2026-W50,6025,1794,0.2978
ST_001550,SKU_0044,2026-W52,4536,2972,0.6552
ST_001551,SKU_0025,2026-W09,7707,5840,0.7578
ST_001552,SKU_0005,2026-W23,8102,7655,0.9448
ST_001553,SKU_0033,2026-W41,5762,1218,0.2114
ST_001554,SKU_0040,2026-W48,2190,1150,0.5251
ST_001555,SKU_0021,2026-W17,2856,2076,0.7269
ST_001556,SKU_0048,2026-W21,6200,381,0.0615
ST_001557,SKU_0019,2026-W49,5344,3080,0.5763
ST_001558,SKU_0027,2026-W08,4651,506,0.1088
ST_001559,SKU_0017,2026-W09,3408,1950,0.5722
ST_001560,SKU_0036,2026-W05,4485,4102,0.9146
ST_001561,SKU_0044,2026-W15,3099,746,0.2407
ST_001562,SKU_0028,2026-W44,3652,514,0.1407
ST_001563,SKU_0031,2026-W24,4141,3830,0.9249
ST_001564,SKU_0049,2026-W45,5376,2602,0.484
ST_001565,SKU_0015,2026-W19,8471,2727,0.3219
ST_001566,SKU_0021,2026-W23,2377,821,0.3454
ST_001567,SKU_0038,2026-W39,2104,2075,0.9862
ST_001568,SKU_0006,2026-W48,5653,3432,0.6071
ST_001569,SKU_0040,2026-W07,4935,4192,0.8494
ST_001570,SKU_0011,2026-W02,6699,3727,0.5564
ST_001571,SKU_0019,2026-W25,9844,6666,0.6772
ST_001572,SKU_0019,2026-W02,8192,3928,0.4795
ST_001573,SKU_0011,2026-W25,4859,4477,0.9214
ST_001574,SKU_0008,2026-W52,2660,1046,0.3932
ST_001575,SKU_0049,2026-W11,4452,2068,0.4645
ST_001576,SKU_0038,2026-W47,8274,2627,0.3175
ST_001577,SKU_0047,2026-W28,7678,2420,0.3152
ST_001578,SKU_0005,2026-W32,5797,3819,0.6588
ST_001579,SKU_0045,2026-W09,8837,6428,0.7274
ST_001580,SKU_0041,2026-W02,8117,1579,0.1945
ST_001581,SKU_0041,2026-W25,3899,1825,0.4681
ST_001582,SKU_0030,2026-W09,7784,5916,0.76
ST_001583,SKU_0008,2026-W01,6660,3352,0.5033
ST_001584,SKU_0023,2026-W13,5341,2229,0.4173
ST_001585,SKU_0006,2026-W07,5657,4702,0.8312
ST_001586,SKU_0032,2026-W21,9384,7203,0.7676
ST_001587,SKU_0010,2026-W07,2980,944,0.3168
ST_001588,SKU_0049,2026-W38,9901,285,0.0288
ST_001589,SKU_0021,2026-W32,8876,4475,0.5042
ST_001590,SKU_0002,2026-W19,9854,5991,0.608
ST_001591,SKU_0040,2026-W08,7096,4243,0.5979
ST_001592,SKU_0005,2026-W42,6071,3559,0.5862
ST_001593,SKU_0020,2026-W14,5947,5457,0.9176
ST_001594,SKU_0033,2026-W06,9942,4338,0.4363
ST_001595,SKU_0010,2026-W01,2467,1234,0.5002
ST_001596,SKU_0003,2026-W33,7075,3055,0.4318
ST_001597,SKU_0011,2026-W52,9495,699,0.0736
ST_001598,SKU_0019,2026-W52,5243,5101,0.9729
ST_001599,SKU_0006,2026-W08,3365,1629,0.4841
ST_001600,SKU_0021,2026-W42,8798,1593,0.1811
ST_001601,SKU_0014,2026-W21,8138,7917,0.9728
ST_001602,SKU_0016,2026-W20,6946,5657,0.8144
ST_001603,SKU_0019,2026-W01,9633,2236,0.2321
ST_001604,SKU_0012,2026-W25,2711,1621,0.5979
ST_001605,SKU_0012,2026-W02,7409,3256,0.4395
ST_001606,SKU_0022,2026-W33,5512,3012,0.5464
ST_001607,SKU_0041,2026-W52,9950,3107,0.3123
ST_001608,SKU_0026,2026-W48,7049,1353,0.1919
ST_001609,SKU_0036,2026-W28,5728,5676,0.9909
ST_001610,SKU_0010,2026-W05,6547,1219,0.1862
ST_001611,SKU_0033,2026-W46,7162,1752,0.2446
ST_001612,SKU_0050,2026-W24,5319,1377,0.2589
ST_001613,SKU_0024,2026-W48,4116,2990,0.7264
ST_001614,SKU_0001,2026-W29,6496,288,0.0443
ST_001615,SKU_0049,2026-W16,8324,5992,0.7198
ST_001616,SKU_0019,2026-W05,4181,1975,0.4724
ST_001617,SKU_0016,2026-W30,5943,4046,0.6808
ST_001618,SKU_0042,2026-W18,9530,3784,0.3971
ST_001619,SKU_0033,2026-W10,9382,3461,0.3689
ST_001620,SKU_0044,2026-W28,6555,2139,0.3263
ST_001621,SKU_0026,2026-W07,6776,2982,0.4401
ST_001622,SKU_0048,2026-W43,8452,1081,0.1279
ST_001623,SKU_0025,2026-W18,3236,2761,0.8532
ST_001624,SKU_0024,2026-W07,9774,7798,0.7978
ST_001625,SKU_0016,2026-W36,6590,3365,0.5106
ST_001626,SKU_0042,2026-W11,9872,2769,0.2805
ST_001627,SKU_0017,2026-W18,7532,3356,0.4456
ST_001628,SKU_0013,2026-W20,3652,2969,0.813
ST_001629,SKU_0033,2026-W51,9115,1972,0.2163
ST_001630,SKU_0020,2026-W12,4164,3942,0.9467
ST_001631,SKU_0003,2026-W09,2735,1135,0.415
ST_001632,SKU_0012,2026-W52,4596,478,0.104
ST_001633,SKU_0039,2026-W50,3580,3023,0.8444
ST_001634,SKU_0008,2026-W28,8878,7584,0.8542
ST_001635,SKU_0031,2026-W50,6291,2767,0.4398
ST_001636,SKU_0012,2026-W01,2666,1427,0.5353
ST_001637,SKU_0026,2026-W08,8701,1361,0.1564
ST_001638,SKU_0029,2026-W41,3446,264,0.0766
ST_001639,SKU_0047,2026-W13,8902,1295,0.1455
ST_001640,SKU_0045,2026-W18,2606,2583,0.9912
ST_001641,SKU_0030,2026-W18,2199,988,0.4493
ST_001642,SKU_0034,2026-W35,6044,4185,0.6924
ST_001643,SKU_0024,2026-W08,3885,3783,0.9737
ST_001644,SKU_0004,2026-W02,5422,4660,0.8595
ST_001645,SKU_0004,2026-W25,4615,1632,0.3536
ST_001646,SKU_0031,2026-W45,7543,2129,0.2822
ST_001647,SKU_0039,2026-W11,5725,5459,0.9535
ST_001648,SKU_0018,2026-W31,9790,5280,0.5393
ST_001649,SKU_0025,2026-W12,9597,7805,0.8133
ST_001650,SKU_0028,2026-W31,5405,1199,0.2218
ST_001651,SKU_0035,2026-W19,2946,1569,0.5326
ST_001652,SKU_0031,2026-W11,4803,4553,0.9479
ST_001653,SKU_0017,2026-W12,8014,2518,0.3142
ST_001654,SKU_0023,2026-W26,6785,5666,0.8351
ST_001655,SKU_0016,2026-W32,8234,4113,0.4995
ST_001656,SKU_0019,2026-W28,8293,1763,0.2126
ST_001657,SKU_0011,2026-W28,6155,2685,0.4362
ST_001658,SKU_0014,2026-W43,2079,206,0.0991
ST_001659,SKU_0013,2026-W41,6254,1110,0.1775
ST_001660,SKU_0018,2026-W37,2614,454,0.1737
ST_001661,SKU_0028,2026-W37,4920,1356,0.2756
ST_001662,SKU_0015,2026-W20,2746,887,0.323
ST_001663,SKU_0014,2026-W35,4166,285,0.0684
ST_001664,SKU_0031,2026-W38,7462,4120,0.5521
ST_001665,SKU_0035,2026-W04,5466,3578,0.6546
ST_001666,SKU_0045,2026-W12,5947,4483,0.7538
ST_001667,SKU_0041,2026-W28,5098,1030,0.202
ST_001668,SKU_0030,2026-W12,7029,4555,0.648
ST_001669,SKU_0038,2026-W18,5185,3323,0.6409
ST_001670,SKU_0023,2026-W20,4372,3094,0.7077
ST_001671,SKU_0016,2026-W42,3651,1197,0.3279
ST_001672,SKU_0007,2026-W39,6234,1833,0.294
ST_001673,SKU_0036,2026-W13,5733,2059,0.3591
ST_001674,SKU_0004,2026-W52,3671,703,0.1915
ST_001675,SKU_0042,2026-W44,2374,1997,0.8412
ST_001676,SKU_0048,2026-W33,8739,5141,0.5883
ST_001677,SKU_0007,2026-W47,5587,3476,0.6222
ST_001678,SKU_0015,2026-W30,2205,595,0.2698
ST_001679,SKU_0004,2026-W01,2706,363,0.1341
ST_001680,SKU_0044,2026-W19,5847,3833,0.6555
ST_001681,SKU_0033,2026-W40,5750,1761,0.3063
ST_001682,SKU_0050,2026-W50,7285,3210,0.4406
ST_001683,SKU_0002,2026-W20,4019,1165,0.2899
ST_001684,SKU_0027,2026-W41,6734,3554,0.5278
ST_001685,SKU_0037,2026-W50,4160,524,0.126
ST_001686,SKU_0034,2026-W39,4212,3901,0.9262
ST_001687,SKU_0003,2026-W14,4529,941,0.2078
ST_001688,SKU_0015,2026-W36,3349,2169,0.6477
ST_001689,SKU_0021,2026-W43,8478,6251,0.7373
ST_001690,SKU_0028,2026-W22,5931,4859,0.8193
ST_001691,SKU_0029,2026-W46,6390,4723,0.7391
ST_001692,SKU_0050,2026-W45,2113,559,0.2646
ST_001693,SKU_0033,2026-W27,5748,1344,0.2338
ST_001694,SKU_0021,2026-W35,2467,1007,0.4082
ST_001695,SKU_0012,2026-W28,4712,1543,0.3275
ST_001696,SKU_0022,2026-W14,9390,6168,0.6569
ST_001697,SKU_0023,2026-W36,2588,832,0.3215
ST_001698,SKU_0008,2026-W19,2007,1465,0.7299
ST_001699,SKU_0050,2026-W11,6345,3917,0.6173
ST_001700,SKU_0009,2026-W50,8807,6070,0.6892
ST_001701,SKU_0038,2026-W12,4790,2757,0.5756
ST_001702,SKU_0039,2026-W44,9645,6757,0.7006
ST_001703,SKU_0023,2026-W03,6084,6083,0.9998
ST_001704,SKU_0002,2026-W30,2461,242,0.0983
ST_001705,SKU_0008,2026-W13,4344,4088,0.9411
ST_001706,SKU_0037,2026-W11,4898,4686,0.9567
ST_001707,SKU_0023,2026-W17,5764,554,0.0961
ST_001708,SKU_0031,2026-W44,8717,1824,0.2092
ST_001709,SKU_0043,2026-W52,3087,2325,0.7532
ST_001710,SKU_0029,2026-W26,2158,1350,0.6256
ST_001711,SKU_0049,2026-W31,5758,466,0.0809
ST_001712,SKU_0050,2026-W38,3569,1323,0.3707
ST_001713,SKU_0002,2026-W36,2817,693,0.246
ST_001714,SKU_0009,2026-W45,5210,1806,0.3466
ST_001715,SKU_0013,2026-W46,6414,3630,0.5659
ST_001716,SKU_0043,2026-W15,2605,344,0.1321
ST_001717,SKU_0023,2026-W23,2745,236,0.086
ST_001718,SKU_0040,2026-W41,6340,1838,0.2899
ST_001719,SKU_0047,2026-W26,2439,623,0.2554
ST_001720,SKU_0014,2026-W33,5043,1788,0.3546
ST_001721,SKU_0009,2026-W11,4810,1330,0.2765
ST_001722,SKU_0049,2026-W37,9086,7555,0.8315
ST_001723,SKU_0010,2026-W13,9984,9318,0.9333
ST_001724,SKU_0015,2026-W32,2179,292,0.134
ST_001725,SKU_0011,2026-W19,8607,5554,0.6453
ST_001726,SKU_0003,2026-W12,5346,506,0.0947
ST_001727,SKU_0006,2026-W41,6168,4564,0.7399
ST_001728,SKU_0027,2026-W06,5341,1778,0.3329
ST_001729,SKU_0034,2026-W09,8441,4926,0.5836
ST_001730,SKU_0048,2026-W24,2700,2662,0.9859
ST_001731,SKU_0019,2026-W13,9855,6500,0.6596
ST_001732,SKU_0005,2026-W39,3149,2430,0.7717
ST_001733,SKU_0010,2026-W41,4554,1067,0.2343
ST_001734,SKU_0043,2026-W34,8635,4485,0.5194
ST_001735,SKU_0041,2026-W19,4153,1996,0.4806
ST_001736,SKU_0023,2026-W32,4306,3387,0.7866
ST_001737,SKU_0013,2026-W26,7082,437,0.0617
ST_001738,SKU_0035,2026-W06,7920,3146,0.3972
ST_001739,SKU_0028,2026-W49,6059,4945,0.8161
ST_001740,SKU_0047,2026-W20,3362,1218,0.3623
ST_001741,SKU_0020,2026-W29,3376,2914,0.8632
ST_001742,SKU_0027,2026-W46,7994,716,0.0896
ST_001743,SKU_0004,2026-W28,8313,4642,0.5584
ST_001744,SKU_0015,2026-W42,3620,2540,0.7017
ST_001745,SKU_0046,2026-W50,4642,4139,0.8916
ST_001746,SKU_0021,2026-W33,5402,4616,0.8545
ST_001747,SKU_0002,2026-W32,9276,5840,0.6296
ST_001748,SKU_0023,2026-W42,3608,2366,0.6558
ST_001749,SKU_0032,2026-W24,6964,2100,0.3016
ST_001750,SKU_0027,2026-W10,3553,1540,0.4334
ST_001751,SKU_0049,2026-W22,5073,1232,0.2429
ST_001752,SKU_0018,2026-W48,7728,2390,0.3093
ST_001753,SKU_0050,2026-W44,2922,2691,0.9209
ST_001754,SKU_0001,2026-W15,4841,877,0.1812
ST_001755,SKU_0036,2026-W26,5816,4746,0.816
ST_001756,SKU_0035,2026-W10,5290,2123,0.4013
ST_001757,SKU_0001,2026-W48,2812,2427,0.8631
ST_001758,SKU_0025,2026-W29,7327,4971,0.6784
ST_001759,SKU_0037,2026-W44,9559,3141,0.3286
ST_001760,SKU_0047,2026-W36,5792,4446,0.7676
ST_001761,SKU_0027,2026-W51,5113,4781,0.9351
ST_001762,SKU_0046,2026-W11,7286,3197,0.4388
ST_001763,SKU_0002,2026-W42,5378,4398,0.8178
ST_001764,SKU_0018,2026-W07,5840,4859,0.832
ST_001765,SKU_0028,2026-W07,5148,3921,0.7617
ST_001766,SKU_0012,2026-W13,7749,1857,0.2396
ST_001767,SKU_0047,2026-W03,5810,5087,0.8756
ST_001768,SKU_0016,2026-W43,7966,7056,0.8858
ST_001769,SKU_0035,2026-W30,7021,3169,0.4514
ST_001770,SKU_0026,2026-W41,5137,4578,0.8912
ST_001771,SKU_0001,2026-W34,6265,466,0.0744
ST_001772,SKU_0040,2026-W46,7985,7923,0.9922
ST_001773,SKU_0047,2026-W17,6241,2840,0.4551
ST_001774,SKU_0005,2026-W09,8053,5836,0.7247
ST_001775,SKU_0016,2026-W35,6899,5595,0.811
ST_001776,SKU_0014,2026-W24,5342,3775,0.7067
ST_001777,SKU_0048,2026-W14,4857,1371,0.2823
ST_001778,SKU_0035,2026-W51,2970,1760,0.5926
ST_001779,SKU_0029,2026-W23,8997,3776,0.4197
ST_001780,SKU_0024,2026-W41,7637,5442,0.7126
ST_001781,SKU_0043,2026-W28,7166,2691,0.3755
ST_001782,SKU_0036,2026-W20,6306,4099,0.65
ST_001783,SKU_0009,2026-W44,6525,3301,0.5059
ST_001784,SKU_0040,2026-W10,8134,2403,0.2954
ST_001785,SKU_0028,2026-W01,9098,8741,0.9608
ST_001786,SKU_0047,2026-W23,2195,455,0.2073
ST_001787,SKU_0006,2026-W46,2421,1550,0.6402
ST_001788,SKU_0021,2026-W09,9599,2105,0.2193
ST_001789,SKU_0007,2026-W18,7323,960,0.1311
ST_001790,SKU_0018,2026-W08,6142,2530,0.4119
ST_001791,SKU_0044,2026-W20,8554,2472,0.289
ST_001792,SKU_0022,2026-W16,7418,6302,0.8496
ST_001793,SKU_0001,2026-W08,8589,6346,0.7389
ST_001794,SKU_0006,2026-W10,9561,5187,0.5425
ST_001795,SKU_0039,2026-W31,3013,219,0.0727
ST_001796,SKU_0007,2026-W11,3285,799,0.2432
ST_001797,SKU_0028,2026-W05,8644,1027,0.1188
ST_001798,SKU_0040,2026-W51,4995,4578,0.9165
ST_001799,SKU_0031,2026-W31,3960,1519,0.3836
ST_001800,SKU_0013,2026-W23,6736,2846,0.4225
ST_001801,SKU_0034,2026-W18,7209,4103,0.5691
ST_001802,SKU_0049,2026-W49,8322,4728,0.5681
ST_001803,SKU_0047,2026-W32,6286,375,0.0597
ST_001804,SKU_0036,2026-W36,7698,4565,0.593
ST_001805,SKU_0044,2026-W30,3829,1618,0.4226
ST_001806,SKU_0008,2026-W20,3098,1741,0.562
ST_001807,SKU_0036,2026-W03,9017,3035,0.3366
ST_001808,SKU_0006,2026-W51,7950,3866,0.4863
ST_001809,SKU_0039,2026-W37,4001,3968,0.9918
ST_001810,SKU_0010,2026-W26,7441,4614,0.6201
ST_001811,SKU_0036,2026-W17,3476,2009,0.578
ST_001812,SKU_0044,2026-W36,5247,332,0.0633
ST_001813,SKU_0031,2026-W37,5574,3934,0.7058
ST_001814,SKU_0019,2026-W26,2295,1829,0.7969
ST_001815,SKU_0004,2026-W13,3189,1699,0.5328
ST_001816,SKU_0014,2026-W14,2036,1467,0.7205
ST_001817,SKU_0047,2026-W42,2659,2130,0.8011
ST_001818,SKU_0048,2026-W45,7977,5556,0.6965
ST_001819,SKU_0027,2026-W40,7047,1574,0.2234
ST_001820,SKU_0036,2026-W23,9139,6809,0.745
ST_001821,SKU_0046,2026-W44,9960,1812,0.1819
ST_001822,SKU_0026,2026-W46,2771,2732,0.9859
ST_001823,SKU_0032,2026-W50,9801,9026,0.9209
ST_001824,SKU_0016,2026-W33,7804,700,0.0897
ST_001825,SKU_0008,2026-W36,6989,6723,0.9619
ST_001826,SKU_0034,2026-W12,4669,3781,0.8098
ST_001827,SKU_0049,2026-W07,7759,692,0.0892
ST_001828,SKU_0024,2026-W46,8448,6364,0.7533
ST_001829,SKU_0027,2026-W27,7308,4893,0.6695
ST_001830,SKU_0019,2026-W20,6992,2145,0.3068
ST_001831,SKU_0011,2026-W20,7937,1680,0.2117
ST_001832,SKU_0008,2026-W03,4007,767,0.1914
ST_001833,SKU_0039,2026-W22,8024,1789,0.223
ST_001834,SKU_0026,2026-W10,5532,4216,0.7621
ST_001835,SKU_0048,2026-W38,7678,2167,0.2822
ST_001836,SKU_0015,2026-W43,5274,2986,0.5662
ST_001837,SKU_0036,2026-W32,7625,2293,0.3007
ST_001838,SKU_0008,2026-W17,7909,590,0.0746
ST_001839,SKU_0032,2026-W45,2671,2505,0.9379
ST_001840,SKU_0041,2026-W20,7999,4104,0.5131
ST_001841,SKU_0031,2026-W22,3753,688,0.1833
ST_001842,SKU_0024,2026-W10,2571,567,0.2205
ST_001843,SKU_0003,2026-W29,8306,1593,0.1918
ST_001844,SKU_0015,2026-W35,2185,1929,0.8828
ST_001845,SKU_0043,2026-W19,7997,1360,0.1701
ST_001846,SKU_0005,2026-W18,9137,7805,0.8542
ST_001847,SKU_0021,2026-W14,3385,928,0.2742
ST_001848,SKU_0050,2026-W31,2930,1815,0.6195
ST_001849,SKU_0023,2026-W43,3983,475,0.1193
ST_001850,SKU_0011,2026-W30,6001,2619,0.4364
ST_001851,SKU_0026,2026-W51,7479,5745,0.7682
ST_001852,SKU_0022,2026-W29,7132,982,0.1377
ST_001853,SKU_0007,2026-W44,7065,5067,0.7172
ST_001854,SKU_0044,2026-W32,8975,3848,0.4287
ST_001855,SKU_0040,2026-W40,6486,4858,0.749
ST_001856,SKU_0023,2026-W35,3050,2904,0.9521
ST_001857,SKU_0024,2026-W51,5688,2187,0.3845
ST_001858,SKU_0037,2026-W31,3834,1343,0.3503
ST_001859,SKU_0036,2026-W42,9431,457,0.0485
ST_001860,SKU_0041,2026-W30,6965,6031,0.8659
ST_001861,SKU_0010,2026-W03,4748,4615,0.972
ST_001862,SKU_0019,2026-W36,5236,2202,0.4206
ST_001863,SKU_0011,2026-W36,4623,2580,0.5581
ST_001864,SKU_0049,2026-W05,5576,4996,0.896
ST_001865,SKU_0032,2026-W38,3517,1222,0.3475
ST_001866,SKU_0050,2026-W37,8406,2483,0.2954
ST_001867,SKU_0043,2026-W04,5140,3717,0.7232
ST_001868,SKU_0014,2026-W45,3139,1255,0.3998
ST_001869,SKU_0010,2026-W17,3247,2581,0.7949
ST_001870,SKU_0006,2026-W40,7959,5057,0.6354
ST_001871,SKU_0040,2026-W27,9146,7157,0.7825
ST_001872,SKU_0019,2026-W03,9298,6367,0.6848
ST_001873,SKU_0002,2026-W43,8713,3853,0.4422
ST_001874,SKU_0035,2026-W21,6840,340,0.0497
ST_001875,SKU_0042,2026-W02,9114,7547,0.8281
