po_id,supplier_id,fabric_id,order_quantity_meters,unit_price,total_po_value,order_date,promised_delivery_date,actual_delivery_date,contracted_lead_time_days,actual_lead_time_days,delayed_days,is_on_time,quality_pass_rate_pct,risk_category
PO_007082,SUP_006,FAB_010,7712,5.13,39562.56,2024-03-11,2024-04-06,2024-04-06,26,26,0,1,93.09,Low
PO_007083,SUP_015,FAB_006,12595,15.2,191444.0,2024-01-26,2024-02-23,2024-03-02,28,36,8,0,95.67,High
PO_007084,SUP_015,FAB_009,13791,8.22,113362.02,2024-04-14,2024-05-20,2024-05-21,36,37,1,0,96.54,Medium
PO_007085,SUP_017,FAB_005,17099,6.39,109262.61,2024-05-17,2024-06-16,2024-06-23,30,37,7,0,95.17,Medium
PO_007086,SUP_022,FAB_020,984,10.02,9859.68,2025-08-24,2025-09-21,2025-09-21,28,28,0,1,100.0,Low
PO_007087,SUP_008,FAB_024,2355,4.27,10055.85,2025-06-29,2025-08-02,2025-08-03,34,35,1,0,94.63,Medium
PO_007088,SUP_003,FAB_022,19784,5.47,108218.48,2024-05-08,2024-06-08,2024-06-10,31,33,2,0,93.76,Medium
PO_007089,SUP_007,FAB_026,8757,14.05,123035.85,2024-06-04,2024-06-20,2024-06-27,16,23,7,0,91.9,Medium
PO_007090,SUP_008,FAB_024,15359,4.27,65582.93,2025-05-20,2025-06-23,2025-06-23,34,34,0,1,89.21,Low
PO_007091,SUP_022,FAB_030,15674,18.31,286990.94,2025-07-15,2025-08-10,2025-08-16,26,32,6,0,92.41,Medium
PO_007092,SUP_019,FAB_012,3216,12.38,39814.08,2024-04-21,2024-05-31,2024-06-01,40,41,1,0,92.21,Medium
PO_007093,SUP_025,FAB_014,15846,17.33,274611.18,2024-07-12,2024-07-26,2024-07-28,14,16,2,0,93.91,Medium
PO_007094,SUP_016,FAB_029,16808,9.89,166231.12,2024-03-13,2024-03-31,2024-04-02,18,20,2,0,95.02,Medium
PO_007095,SUP_011,FAB_020,6548,8.32,54479.36,2024-08-12,2024-09-20,2024-09-26,39,45,6,0,93.18,Medium
PO_007096,SUP_019,FAB_013,17969,12.25,220120.25,2025-11-06,2025-11-20,2025-11-30,14,24,10,0,97.45,High
PO_007097,SUP_016,FAB_029,8252,9.89,81612.28,2025-08-15,2025-09-02,2025-09-06,18,22,4,0,91.72,Medium
PO_007098,SUP_009,FAB_026,3884,14.0,54376.0,2025-06-11,2025-06-27,2025-06-29,16,18,2,0,96.85,Medium
PO_007099,SUP_024,FAB_004,715,7.78,5562.7,2025-06-16,2025-07-20,2025-07-23,34,37,3,0,92.99,Medium
PO_007100,SUP_009,FAB_012,2446,11.07,27077.22,2024-10-06,2024-11-04,2024-11-05,29,30,1,0,94.58,Medium
PO_007101,SUP_009,FAB_025,13580,19.05,258699.0,2024-04-13,2024-05-01,2024-05-02,18,19,1,0,98.25,Medium
PO_007102,SUP_005,FAB_016,19666,5.84,114849.44,2024-02-19,2024-03-18,2024-03-24,28,34,6,0,99.14,Medium
PO_007103,SUP_016,FAB_023,11287,6.9,77880.3,2025-10-05,2025-11-02,2025-11-05,28,31,3,0,96.86,Medium
PO_007104,SUP_017,FAB_029,2458,9.81,24112.98,2024-12-20,2025-01-23,2025-02-01,34,43,9,0,89.27,High
PO_007105,SUP_008,FAB_002,7319,12.75,93317.25,2025-03-20,2025-04-08,2025-04-09,19,20,1,0,89.42,Medium
PO_007106,SUP_013,FAB_016,13390,5.34,71502.6,2024-11-15,2024-11-30,2024-12-01,15,16,1,0,87.1,Medium
PO_007107,SUP_008,FAB_005,6447,6.91,44548.77,2025-03-29,2025-05-05,2025-05-07,37,39,2,0,94.75,Medium
PO_007108,SUP_021,FAB_015,16573,15.16,251246.68,2024-10-07,2024-10-29,2024-10-31,22,24,2,0,91.75,Medium
PO_007109,SUP_025,FAB_015,5791,13.15,76151.65,2024-03-17,2024-04-18,2024-04-22,32,36,4,0,95.68,Medium
PO_007110,SUP_015,FAB_018,11892,12.21,145201.32,2025-10-17,2025-11-16,2025-11-18,30,32,2,0,92.12,Medium
PO_007111,SUP_003,FAB_023,4746,7.68,36449.28,2024-06-05,2024-06-19,2024-06-21,14,16,2,0,98.78,Medium
PO_007112,SUP_013,FAB_025,19445,18.47,359149.15,2025-08-26,2025-09-26,2025-09-30,31,35,4,0,90.93,Medium
PO_007113,SUP_001,FAB_024,11375,4.4,50050.0,2025-04-09,2025-05-07,2025-05-07,28,28,0,1,96.48,Low
PO_007114,SUP_018,FAB_024,5731,5.25,30087.75,2024-03-05,2024-03-21,2024-03-24,16,19,3,0,96.41,Medium
PO_007115,SUP_011,FAB_011,13560,6.37,86377.2,2024-02-21,2024-03-18,2024-03-18,26,26,0,1,92.36,Low
PO_007116,SUP_016,FAB_009,3084,8.41,25936.44,2025-06-08,2025-07-16,2025-07-17,38,39,1,0,96.89,Medium
PO_007117,SUP_021,FAB_005,2529,7.53,19043.37,2024-06-21,2024-07-19,2024-07-20,28,29,1,0,96.3,Medium
PO_007118,SUP_008,FAB_005,3615,6.91,24979.65,2024-04-18,2024-05-25,2024-05-25,37,37,0,1,100.0,Low
PO_007119,SUP_018,FAB_004,17967,7.39,132776.13,2025-11-18,2025-12-18,2025-12-20,30,32,2,0,96.09,Medium
PO_007120,SUP_007,FAB_026,4537,14.05,63744.85,2024-08-12,2024-08-28,2024-08-30,16,18,2,0,91.01,Medium
PO_007121,SUP_008,FAB_021,11013,12.27,135129.51,2024-10-21,2024-11-08,2024-11-13,18,23,5,0,100.0,Medium
PO_007122,SUP_013,FAB_022,16950,5.44,92208.0,2024-05-27,2024-07-06,2024-07-18,40,52,12,0,94.04,High
PO_007123,SUP_018,FAB_028,7357,16.57,121905.49,2025-02-23,2025-03-18,2025-03-24,23,29,6,0,93.81,Medium
PO_007124,SUP_006,FAB_014,7631,16.46,125606.26,2024-02-18,2024-03-09,2024-03-14,20,25,5,0,92.05,Medium
PO_007125,SUP_004,FAB_018,3738,12.22,45678.36,2025-08-10,2025-08-24,2025-08-27,14,17,3,0,94.22,Medium
PO_007126,SUP_025,FAB_014,13628,17.33,236173.24,2024-09-14,2024-09-28,2024-09-28,14,14,0,1,91.02,Low
PO_007127,SUP_025,FAB_016,5220,5.26,27457.2,2024-12-21,2025-01-05,2025-01-07,15,17,2,0,90.4,Medium
PO_007128,SUP_006,FAB_016,17209,4.91,84496.19,2024-08-12,2024-09-19,2024-09-22,38,41,3,0,92.17,Medium
PO_007129,SUP_023,FAB_020,10504,8.76,92015.04,2024-06-20,2024-07-24,2024-07-29,34,39,5,0,96.18,Medium
PO_007130,SUP_010,FAB_015,16641,12.31,204850.71,2025-05-01,2025-06-05,2025-06-11,35,41,6,0,92.35,Medium
PO_007131,SUP_010,FAB_021,11085,13.79,152862.15,2025-01-25,2025-03-06,2025-03-07,40,41,1,0,92.56,Medium
PO_007132,SUP_003,FAB_006,7146,16.44,117480.24,2025-05-07,2025-06-03,2025-06-09,27,33,6,0,88.83,Medium
PO_007133,SUP_008,FAB_011,11594,5.27,61100.38,2024-10-25,2024-11-15,2024-11-17,21,23,2,0,96.9,Medium
PO_007134,SUP_014,FAB_014,1929,17.09,32966.61,2025-03-23,2025-04-21,2025-04-26,29,34,5,0,94.64,Medium
PO_007135,SUP_007,FAB_016,17581,4.91,86322.71,2024-05-12,2024-06-07,2024-06-20,26,39,13,0,86.43,High
PO_007136,SUP_017,FAB_007,9709,6.62,64273.58,2025-03-04,2025-03-25,2025-03-26,21,22,1,0,94.56,Medium
PO_007137,SUP_002,FAB_022,8673,5.07,43972.11,2024-09-19,2024-10-13,2024-10-13,24,24,0,1,100.0,Low
PO_007138,SUP_005,FAB_012,12679,13.26,168123.54,2024-11-10,2024-12-07,2024-12-07,27,27,0,1,99.03,Low
PO_007139,SUP_013,FAB_021,10745,12.18,130874.1,2025-02-26,2025-03-30,2025-04-03,32,36,4,0,87.51,Medium
PO_007140,SUP_017,FAB_015,10940,14.49,158520.6,2024-03-22,2024-04-13,2024-04-17,22,26,4,0,89.49,Medium
PO_007141,SUP_001,FAB_004,10303,7.06,72739.18,2025-03-16,2025-04-08,2025-04-08,23,23,0,1,100.0,Low
PO_007142,SUP_015,FAB_009,17248,8.22,141778.56,2024-05-26,2024-07-01,2024-07-03,36,38,2,0,94.19,Medium
PO_007143,SUP_011,FAB_021,17202,13.4,230506.8,2025-07-15,2025-08-23,2025-08-27,39,43,4,0,98.48,Medium
PO_007144,SUP_010,FAB_024,13328,4.93,65707.04,2024-12-03,2025-01-01,2025-01-01,29,29,0,1,86.61,Low
PO_007145,SUP_010,FAB_011,17889,6.57,117530.73,2024-12-18,2025-01-02,2025-01-04,15,17,2,0,95.05,Medium
PO_007146,SUP_009,FAB_020,8605,8.32,71593.6,2024-07-25,2024-08-09,2024-08-13,15,19,4,0,94.89,Medium
PO_007147,SUP_021,FAB_005,9374,7.53,70586.22,2024-11-01,2024-11-29,2024-12-03,28,32,4,0,94.54,Medium
PO_007148,SUP_005,FAB_012,3608,13.26,47842.08,2024-07-04,2024-07-31,2024-07-31,27,27,0,1,100.0,Low
PO_007149,SUP_009,FAB_020,11705,8.32,97385.6,2025-05-23,2025-06-07,2025-06-13,15,21,6,0,91.73,Medium
PO_007150,SUP_006,FAB_001,15348,9.25,141969.0,2025-09-24,2025-10-29,2025-10-31,35,37,2,0,96.27,Medium
PO_007151,SUP_023,FAB_007,4382,8.16,35757.12,2024-04-11,2024-05-03,2024-05-06,22,25,3,0,89.2,Medium
PO_007152,SUP_025,FAB_009,18994,8.15,154801.1,2025-08-20,2025-09-16,2025-09-18,27,29,2,0,91.99,Medium
PO_007153,SUP_021,FAB_003,7416,17.73,131485.68,2025-03-27,2025-04-16,2025-04-16,20,20,0,1,97.96,Low
PO_007154,SUP_025,FAB_012,1153,13.62,15703.86,2025-07-04,2025-07-22,2025-07-23,18,19,1,0,97.28,Medium
PO_007155,SUP_010,FAB_016,13774,4.77,65701.98,2024-09-28,2024-10-18,2024-10-31,20,33,13,0,87.08,High
PO_007156,SUP_010,FAB_005,2403,6.79,16316.37,2024-06-26,2024-07-15,2024-07-15,19,19,0,1,97.06,Low
PO_007157,SUP_015,FAB_012,11442,12.48,142796.16,2025-08-06,2025-09-09,2025-09-16,34,41,7,0,93.71,Medium
PO_007158,SUP_010,FAB_024,15078,4.93,74334.54,2025-04-30,2025-05-29,2025-06-02,29,33,4,0,92.31,Medium
PO_007159,SUP_023,FAB_025,2041,20.24,41309.84,2025-03-18,2025-04-03,2025-04-05,16,18,2,0,100.0,Medium
PO_007160,SUP_025,FAB_009,11526,8.15,93936.9,2024-01-05,2024-02-01,2024-02-03,27,29,2,0,94.14,Medium
PO_007161,SUP_023,FAB_020,17917,8.76,156952.92,2024-11-27,2024-12-31,2025-01-01,34,35,1,0,94.16,Medium
PO_007162,SUP_015,FAB_006,18937,15.2,287842.4,2025-11-04,2025-12-02,2025-12-05,28,31,3,0,89.96,Medium
PO_007163,SUP_021,FAB_005,18472,7.53,139094.16,2024-11-22,2024-12-20,2024-12-28,28,36,8,0,96.78,High
PO_007164,SUP_005,FAB_021,10659,11.74,125136.66,2024-04-02,2024-04-23,2024-04-23,21,21,0,1,95.18,Low
PO_007165,SUP_004,FAB_019,18885,15.3,288940.5,2024-03-25,2024-04-20,2024-04-28,26,34,8,0,96.73,High
PO_007166,SUP_017,FAB_007,9156,6.62,60612.72,2024-11-25,2024-12-16,2024-12-19,21,24,3,0,93.87,Medium
PO_007167,SUP_008,FAB_021,4678,12.27,57399.06,2025-05-26,2025-06-13,2025-06-22,18,27,9,0,91.99,High
PO_007168,SUP_006,FAB_026,7988,12.79,102166.52,2024-03-14,2024-03-30,2024-04-02,16,19,3,0,85.12,Medium
PO_007169,SUP_007,FAB_018,18674,10.76,200932.24,2024-07-07,2024-07-24,2024-07-26,17,19,2,0,91.68,Medium
PO_007170,SUP_011,FAB_020,10116,8.32,84165.12,2024-07-17,2024-08-25,2024-08-26,39,40,1,0,96.09,Medium
PO_007171,SUP_024,FAB_004,17884,7.78,139137.52,2024-08-12,2024-09-15,2024-09-18,34,37,3,0,92.17,Medium
PO_007172,SUP_022,FAB_021,9667,13.91,134467.97,2024-12-31,2025-01-22,2025-01-25,22,25,3,0,92.62,Medium
PO_007173,SUP_015,FAB_009,8944,8.22,73519.68,2024-05-15,2024-06-20,2024-06-25,36,41,5,0,96.84,Medium
PO_007174,SUP_019,FAB_014,3589,19.06,68406.34,2024-03-25,2024-04-10,2024-04-10,16,16,0,1,95.82,Low
PO_007175,SUP_020,FAB_030,14505,15.13,219460.65,2024-10-13,2024-11-01,2024-11-06,19,24,5,0,96.52,Medium
PO_007176,SUP_018,FAB_015,9097,13.28,120808.16,2025-03-01,2025-03-16,2025-03-16,15,15,0,1,98.4,Low
PO_007177,SUP_013,FAB_021,18049,12.18,219836.82,2024-04-09,2024-05-11,2024-05-17,32,38,6,0,92.9,Medium
PO_007178,SUP_016,FAB_025,14134,19.48,275330.32,2024-06-28,2024-07-14,2024-07-14,16,16,0,1,88.82,Low
PO_007179,SUP_015,FAB_018,13211,12.21,161306.31,2024-08-26,2024-09-25,2024-09-25,30,30,0,1,99.88,Low
PO_007180,SUP_008,FAB_024,7725,4.27,32985.75,2025-08-30,2025-10-03,2025-10-04,34,35,1,0,96.54,Medium
PO_007181,SUP_007,FAB_018,2635,10.76,28352.6,2025-11-30,2025-12-17,2025-12-19,17,19,2,0,96.76,Medium
PO_007182,SUP_014,FAB_017,4919,11.32,55683.08,2025-02-16,2025-03-17,2025-03-18,29,30,1,0,86.62,Medium
PO_007183,SUP_001,FAB_010,11709,5.36,62760.24,2025-04-13,2025-05-08,2025-05-12,25,29,4,0,96.77,Medium
PO_007184,SUP_006,FAB_015,17475,13.95,243776.25,2024-12-13,2024-12-30,2025-01-02,17,20,3,0,86.06,Medium
PO_007185,SUP_009,FAB_026,5346,14.0,74844.0,2024-12-12,2024-12-28,2024-12-29,16,17,1,0,99.56,Medium
PO_007186,SUP_014,FAB_003,7034,14.68,103259.12,2025-10-19,2025-11-25,2025-11-27,37,39,2,0,90.31,Medium
PO_007187,SUP_013,FAB_024,4286,5.18,22201.48,2024-06-09,2024-07-08,2024-07-13,29,34,5,0,92.67,Medium
PO_007188,SUP_010,FAB_021,10511,13.79,144946.69,2024-01-04,2024-02-13,2024-02-16,40,43,3,0,94.66,Medium
PO_007189,SUP_024,FAB_020,3610,8.15,29421.5,2024-04-03,2024-05-07,2024-05-07,34,34,0,1,90.12,Low
PO_007190,SUP_011,FAB_020,4389,8.32,36516.48,2025-05-20,2025-06-28,2025-06-30,39,41,2,0,96.27,Medium
PO_007191,SUP_001,FAB_007,4503,8.25,37149.75,2024-10-16,2024-11-20,2024-11-20,35,35,0,1,100.0,Low
PO_007192,SUP_005,FAB_017,17034,10.84,184648.56,2025-05-06,2025-06-07,2025-06-08,32,33,1,0,93.14,Medium
PO_007193,SUP_017,FAB_005,5256,6.39,33585.84,2025-10-01,2025-10-31,2025-11-10,30,40,10,0,94.6,High
PO_007194,SUP_014,FAB_017,5405,11.32,61184.6,2025-03-26,2025-04-24,2025-04-25,29,30,1,0,94.81,Medium
PO_007195,SUP_025,FAB_025,14777,17.52,258893.04,2024-03-17,2024-04-11,2024-04-12,25,26,1,0,97.9,Medium
PO_007196,SUP_022,FAB_020,17771,10.02,178065.42,2025-09-07,2025-10-05,2025-10-15,28,38,10,0,98.28,High
PO_007197,SUP_005,FAB_019,8174,16.25,132827.5,2025-03-26,2025-04-22,2025-04-24,27,29,2,0,89.28,Medium
PO_007198,SUP_007,FAB_011,16189,5.74,92924.86,2024-11-21,2024-12-27,2025-01-02,36,42,6,0,91.3,Medium
PO_007199,SUP_023,FAB_018,17042,12.17,207401.14,2025-06-09,2025-07-06,2025-07-15,27,36,9,0,94.99,High
PO_007200,SUP_008,FAB_024,13779,4.27,58836.33,2024-11-11,2024-12-15,2024-12-16,34,35,1,0,97.72,Medium
PO_007201,SUP_009,FAB_008,4848,14.7,71265.6,2024-06-18,2024-07-11,2024-07-12,23,24,1,0,96.96,Medium
PO_007202,SUP_012,FAB_022,8443,4.72,39850.96,2024-04-25,2024-05-22,2024-05-23,27,28,1,0,99.75,Medium
PO_007203,SUP_025,FAB_024,5047,5.42,27354.74,2025-09-20,2025-10-10,2025-10-10,20,20,0,1,96.05,Low
PO_007204,SUP_015,FAB_009,19042,8.22,156525.24,2025-08-12,2025-09-17,2025-09-24,36,43,7,0,94.53,Medium
PO_007205,SUP_005,FAB_012,6684,13.26,88629.84,2025-02-25,2025-03-24,2025-03-27,27,30,3,0,97.27,Medium
PO_007206,SUP_017,FAB_015,15113,14.49,218987.37,2024-12-18,2025-01-09,2025-01-14,22,27,5,0,90.78,Medium
PO_007207,SUP_016,FAB_025,13998,19.48,272681.04,2025-11-16,2025-12-02,2025-12-05,16,19,3,0,96.62,Medium
PO_007208,SUP_022,FAB_025,15080,18.59,280337.2,2024-07-24,2024-08-13,2024-08-15,20,22,2,0,91.31,Medium
PO_007209,SUP_021,FAB_003,4034,17.73,71522.82,2025-02-01,2025-02-21,2025-02-22,20,21,1,0,99.64,Medium
PO_007210,SUP_005,FAB_003,7419,17.05,126493.95,2025-04-12,2025-05-21,2025-05-21,39,39,0,1,100.0,Low
PO_007211,SUP_001,FAB_024,19775,4.4,87010.0,2024-04-19,2024-05-17,2024-05-18,28,29,1,0,94.37,Medium
PO_007212,SUP_003,FAB_006,9033,16.44,148502.52,2024-02-23,2024-03-21,2024-03-22,27,28,1,0,92.65,Medium
PO_007213,SUP_015,FAB_010,4228,5.34,22577.52,2024-06-26,2024-07-11,2024-07-12,15,16,1,0,95.73,Medium
PO_007214,SUP_017,FAB_007,14841,6.62,98247.42,2025-06-01,2025-06-22,2025-06-27,21,26,5,0,86.46,Medium
PO_007215,SUP_004,FAB_019,9663,15.3,147843.9,2024-04-16,2024-05-12,2024-05-16,26,30,4,0,93.56,Medium
PO_007216,SUP_022,FAB_023,1725,7.57,13058.25,2024-11-12,2024-12-04,2024-12-07,22,25,3,0,90.47,Medium
PO_007217,SUP_012,FAB_016,13624,5.69,77520.56,2025-04-19,2025-05-05,2025-05-05,16,16,0,1,97.53,Low
PO_007218,SUP_021,FAB_005,11505,7.53,86632.65,2025-01-10,2025-02-07,2025-02-10,28,31,3,0,93.76,Medium
PO_007219,SUP_011,FAB_019,14193,15.83,224675.19,2024-08-01,2024-08-17,2024-08-19,16,18,2,0,100.0,Medium
PO_007220,SUP_006,FAB_007,3463,7.38,25556.94,2024-08-06,2024-08-26,2024-08-26,20,20,0,1,93.73,Low
PO_007221,SUP_013,FAB_024,11882,5.18,61548.76,2024-03-07,2024-04-05,2024-04-07,29,31,2,0,92.01,Medium
PO_007222,SUP_017,FAB_013,2661,11.71,31160.31,2024-08-23,2024-09-29,2024-10-21,37,59,22,0,91.11,High
PO_007223,SUP_001,FAB_001,4904,9.92,48647.68,2024-08-26,2024-09-10,2024-09-11,15,16,1,0,94.71,Medium
PO_007224,SUP_012,FAB_016,12949,5.69,73679.81,2024-09-20,2024-10-06,2024-10-06,16,16,0,1,95.23,Low
PO_007225,SUP_013,FAB_024,6105,5.18,31623.9,2024-02-20,2024-03-20,2024-03-22,29,31,2,0,91.51,Medium
PO_007226,SUP_005,FAB_007,15373,7.27,111761.71,2025-10-27,2025-11-17,2025-11-19,21,23,2,0,98.14,Medium
PO_007227,SUP_003,FAB_028,5430,18.9,102627.0,2024-10-17,2024-11-01,2024-11-06,15,20,5,0,97.99,Medium
PO_007228,SUP_025,FAB_005,1932,6.69,12925.08,2025-10-05,2025-10-26,2025-10-26,21,21,0,1,92.59,Low
PO_007229,SUP_006,FAB_010,13669,5.13,70121.97,2024-09-24,2024-10-20,2024-10-23,26,29,3,0,91.47,Medium
PO_007230,SUP_003,FAB_025,19181,18.52,355232.12,2025-04-12,2025-05-15,2025-05-16,33,34,1,0,93.93,Medium
PO_007231,SUP_017,FAB_023,13747,7.59,104339.73,2024-09-27,2024-10-11,2024-10-19,14,22,8,0,94.09,High
PO_007232,SUP_002,FAB_027,15910,11.4,181374.0,2025-05-04,2025-06-04,2025-06-06,31,33,2,0,94.92,Medium
PO_007233,SUP_013,FAB_015,7947,13.25,105297.75,2025-10-14,2025-11-19,2025-11-27,36,44,8,0,92.1,High
PO_007234,SUP_012,FAB_016,4365,5.69,24836.85,2024-04-30,2024-05-16,2024-05-17,16,17,1,0,90.7,Medium
PO_007235,SUP_022,FAB_021,15330,13.91,213240.3,2024-04-02,2024-04-24,2024-04-26,22,24,2,0,97.61,Medium
PO_007236,SUP_014,FAB_019,6120,16.12,98654.4,2024-12-13,2025-01-17,2025-01-18,35,36,1,0,92.15,Medium
PO_007237,SUP_004,FAB_015,3298,13.72,45248.56,2025-10-23,2025-11-16,2025-11-18,24,26,2,0,95.54,Medium
PO_007238,SUP_024,FAB_004,17647,7.78,137293.66,2024-04-24,2024-05-28,2024-06-03,34,40,6,0,100.0,Medium
PO_007239,SUP_014,FAB_003,4028,14.68,59131.04,2025-09-01,2025-10-08,2025-10-28,37,57,20,0,96.52,High
PO_007240,SUP_003,FAB_023,19873,7.68,152624.64,2025-07-27,2025-08-10,2025-08-13,14,17,3,0,85.84,Medium
PO_007241,SUP_015,FAB_008,17201,13.31,228945.31,2025-09-26,2025-10-13,2025-10-14,17,18,1,0,91.45,Medium
PO_007242,SUP_012,FAB_005,15197,7.19,109266.43,2025-03-16,2025-04-02,2025-04-02,17,17,0,1,97.84,Low
PO_007243,SUP_023,FAB_016,18221,5.8,105681.8,2025-09-11,2025-10-11,2025-10-14,30,33,3,0,98.17,Medium
PO_007244,SUP_012,FAB_028,19885,16.72,332477.2,2024-04-20,2024-05-10,2024-05-10,20,20,0,1,100.0,Low
PO_007245,SUP_007,FAB_002,18304,15.33,280600.32,2025-02-03,2025-02-18,2025-02-19,15,16,1,0,88.15,Medium
PO_007246,SUP_008,FAB_001,4933,9.4,46370.2,2024-11-02,2024-11-21,2024-11-22,19,20,1,0,100.0,Medium
PO_007247,SUP_017,FAB_023,8197,7.59,62215.23,2024-04-03,2024-04-17,2024-04-18,14,15,1,0,95.01,Medium
PO_007248,SUP_022,FAB_005,6698,7.26,48627.48,2025-06-05,2025-06-28,2025-06-28,23,23,0,1,96.53,Low
PO_007249,SUP_008,FAB_023,15291,6.73,102908.43,2024-06-24,2024-07-26,2024-07-27,32,33,1,0,93.41,Medium
PO_007250,SUP_001,FAB_018,3622,11.04,39986.88,2025-01-25,2025-02-12,2025-02-12,18,18,0,1,96.34,Low
PO_007251,SUP_010,FAB_011,16012,6.57,105198.84,2025-04-14,2025-04-29,2025-05-07,15,23,8,0,91.6,High
PO_007252,SUP_005,FAB_016,4391,5.84,25643.44,2024-11-27,2024-12-25,2024-12-28,28,31,3,0,95.03,Medium
PO_007253,SUP_007,FAB_002,2156,15.33,33051.48,2024-01-02,2024-01-17,2024-01-21,15,19,4,0,85.74,Medium
PO_007254,SUP_011,FAB_021,19969,13.4,267584.6,2024-06-08,2024-07-17,2024-07-18,39,40,1,0,92.04,Medium
PO_007255,SUP_007,FAB_011,3443,5.74,19762.82,2024-03-08,2024-04-13,2024-04-27,36,50,14,0,86.9,High
PO_007256,SUP_019,FAB_016,994,5.34,5307.96,2024-03-16,2024-04-08,2024-04-09,23,24,1,0,91.3,Medium
PO_007257,SUP_010,FAB_022,19363,5.48,106109.24,2024-07-23,2024-08-09,2024-08-11,17,19,2,0,96.8,Medium
PO_007258,SUP_009,FAB_025,18759,19.05,357358.95,2024-08-01,2024-08-19,2024-08-22,18,21,3,0,98.44,Medium
PO_007259,SUP_013,FAB_024,9713,5.18,50313.34,2025-10-25,2025-11-23,2025-11-27,29,33,4,0,89.43,Medium
PO_007260,SUP_023,FAB_028,8901,15.73,140012.73,2024-07-10,2024-08-03,2024-08-04,24,25,1,0,94.78,Medium
PO_007261,SUP_025,FAB_002,7075,14.8,104710.0,2025-11-25,2025-12-15,2025-12-19,20,24,4,0,97.03,Medium
PO_007262,SUP_019,FAB_014,17754,19.06,338391.24,2025-09-24,2025-10-10,2025-10-14,16,20,4,0,90.75,Medium
PO_007263,SUP_011,FAB_011,13959,6.37,88918.83,2025-04-27,2025-05-23,2025-05-24,26,27,1,0,94.09,Medium
PO_007264,SUP_020,FAB_006,3972,15.75,62559.0,2024-09-19,2024-10-04,2024-10-04,15,15,0,1,92.08,Low
PO_007265,SUP_018,FAB_024,5181,5.25,27200.25,2024-12-07,2024-12-23,2024-12-24,16,17,1,0,95.41,Medium
PO_007266,SUP_025,FAB_008,10545,13.68,144255.6,2025-05-23,2025-06-26,2025-06-30,34,38,4,0,91.02,Medium
PO_007267,SUP_025,FAB_009,2197,8.15,17905.55,2025-10-28,2025-11-24,2025-11-24,27,27,0,1,94.25,Low
PO_007268,SUP_022,FAB_011,12874,6.02,77501.48,2025-04-19,2025-05-03,2025-05-03,14,14,0,1,97.33,Low
PO_007269,SUP_016,FAB_014,13086,20.14,263552.04,2024-03-01,2024-03-28,2024-03-31,27,30,3,0,95.88,Medium
PO_007270,SUP_010,FAB_024,18914,4.93,93246.02,2025-06-25,2025-07-24,2025-07-30,29,35,6,0,99.8,Medium
PO_007271,SUP_025,FAB_020,13185,9.52,125521.2,2025-07-05,2025-08-10,2025-08-11,36,37,1,0,96.99,Medium
PO_007272,SUP_019,FAB_016,1371,5.34,7321.14,2024-04-15,2024-05-08,2024-05-11,23,26,3,0,85.68,Medium
PO_007273,SUP_020,FAB_005,2657,6.02,15995.14,2024-01-23,2024-02-23,2024-03-01,31,38,7,0,94.5,Medium
PO_007274,SUP_005,FAB_014,15134,19.38,293296.92,2024-09-03,2024-10-05,2024-10-06,32,33,1,0,99.3,Medium
PO_007275,SUP_004,FAB_022,15796,5.07,80085.72,2025-08-18,2025-09-07,2025-09-12,20,25,5,0,92.86,Medium
PO_007276,SUP_008,FAB_025,13537,16.9,228775.3,2024-10-03,2024-11-03,2024-11-04,31,32,1,0,99.36,Medium
PO_007277,SUP_007,FAB_026,19702,14.05,276813.1,2024-03-12,2024-03-28,2024-03-30,16,18,2,0,94.32,Medium
PO_007278,SUP_008,FAB_023,5640,6.73,37957.2,2024-09-13,2024-10-15,2024-10-17,32,34,2,0,89.84,Medium
PO_007279,SUP_007,FAB_023,11332,6.79,76944.28,2025-09-27,2025-10-25,2025-10-29,28,32,4,0,90.74,Medium
PO_007280,SUP_022,FAB_005,13788,7.26,100100.88,2025-07-27,2025-08-19,2025-08-19,23,23,0,1,98.63,Low
PO_007281,SUP_015,FAB_008,18765,13.31,249762.15,2024-06-24,2024-07-11,2024-07-14,17,20,3,0,96.25,Medium
PO_007282,SUP_003,FAB_016,17783,4.92,87492.36,2025-03-06,2025-04-09,2025-04-11,34,36,2,0,90.28,Medium
PO_007283,SUP_018,FAB_019,5854,15.93,93254.22,2025-07-01,2025-07-31,2025-08-02,30,32,2,0,98.78,Medium
PO_007284,SUP_001,FAB_024,15615,4.4,68706.0,2025-08-27,2025-09-24,2025-09-24,28,28,0,1,96.23,Low
PO_007285,SUP_023,FAB_020,12752,8.76,111707.52,2025-02-10,2025-03-16,2025-04-04,34,53,19,0,88.12,High
PO_007286,SUP_023,FAB_019,8180,15.67,128180.6,2024-05-15,2024-05-31,2024-06-11,16,27,11,0,92.81,High
PO_007287,SUP_006,FAB_015,8438,13.95,117710.1,2025-08-06,2025-08-23,2025-08-27,17,21,4,0,95.83,Medium
PO_007288,SUP_021,FAB_017,19277,10.83,208769.91,2024-01-11,2024-02-17,2024-02-19,37,39,2,0,96.11,Medium
PO_007289,SUP_002,FAB_005,11750,6.1,71675.0,2025-08-30,2025-09-28,2025-10-01,29,32,3,0,89.41,Medium
