forecast_id,sku_id,region,period,forecasted_demand_units,confidence_interval_pct
FCT_002974,SKU_0041,Latin_America,2027-M02,11202,0.83
FCT_002975,SKU_0019,North_America,2026-M11,4816,0.87
FCT_002976,SKU_0042,Europe,2027-M05,14926,0.92
FCT_002977,SKU_0014,Latin_America,2027-M04,4731,0.82
FCT_002978,SKU_0040,Latin_America,2026-M03,3132,0.89
FCT_002979,SKU_0034,Latin_America,2026-M11,4158,0.93
FCT_002980,SKU_0041,Europe,2026-M02,5508,0.94
FCT_002981,SKU_0016,Europe,2026-M10,13158,0.85
FCT_002982,SKU_0044,North_America,2027-M05,6568,0.81
FCT_002983,SKU_0015,North_America,2026-M11,13569,0.82
FCT_002984,SKU_0010,North_America,2027-M11,12310,0.87
FCT_002985,SKU_0028,Europe,2027-M05,7113,0.89
FCT_002986,SKU_0029,Latin_America,2026-M12,14589,0.93
FCT_002987,SKU_0043,North_America,2027-M01,1439,0.88
FCT_002988,SKU_0026,Europe,2027-M04,7749,0.88
FCT_002989,SKU_0012,Asia_Pacific,2027-M01,1303,0.8
FCT_002990,SKU_0024,North_America,2026-M10,1963,0.87
FCT_002991,SKU_0009,Europe,2027-M08,3831,0.8
FCT_002992,SKU_0018,Europe,2027-M04,11734,0.89
FCT_002993,SKU_0028,Asia_Pacific,2027-M01,2399,0.93
FCT_002994,SKU_0022,North_America,2026-M11,13340,0.82
FCT_002995,SKU_0035,Latin_America,2026-M02,10573,0.93
FCT_002996,SKU_0002,North_America,2026-M10,5575,0.85
FCT_002997,SKU_0034,Asia_Pacific,2027-M09,5019,0.89
FCT_002998,SKU_0022,Asia_Pacific,2027-M08,11537,0.9
FCT_002999,SKU_0017,Latin_America,2026-M09,10342,0.86
FCT_003000,SKU_0031,North_America,2027-M04,1619,0.82
FCT_003001,SKU_0010,Latin_America,2026-M05,4435,0.81
FCT_003002,SKU_0025,Latin_America,2026-M02,6371,0.92
FCT_003003,SKU_0021,North_America,2026-M06,13775,0.93
FCT_003004,SKU_0023,Asia_Pacific,2026-M06,9455,0.91
FCT_003005,SKU_0047,Latin_America,2026-M10,6747,0.82
FCT_003006,SKU_0019,Europe,2026-M05,6910,0.87
FCT_003007,SKU_0004,North_America,2026-M07,11175,0.8
FCT_003008,SKU_0034,Latin_America,2026-M08,3741,0.83
FCT_003009,SKU_0018,North_America,2027-M08,14419,0.94
FCT_003010,SKU_0003,Europe,2027-M09,9614,0.88
FCT_003011,SKU_0037,Latin_America,2026-M08,14014,0.87
FCT_003012,SKU_0015,Europe,2026-M05,1049,0.93
FCT_003013,SKU_0039,Latin_America,2027-M12,5636,0.94
FCT_003014,SKU_0050,North_America,2027-M10,8616,0.85
FCT_003015,SKU_0023,Latin_America,2027-M02,3773,0.94
FCT_003016,SKU_0050,Latin_America,2026-M07,13029,0.84
FCT_003017,SKU_0047,Asia_Pacific,2026-M04,4621,0.94
FCT_003018,SKU_0046,Europe,2026-M07,1771,0.87
FCT_003019,SKU_0036,Latin_America,2027-M01,11244,0.88
FCT_003020,SKU_0049,North_America,2026-M04,9087,0.9
FCT_003021,SKU_0006,Asia_Pacific,2026-M07,9448,0.91
FCT_003022,SKU_0013,Asia_Pacific,2027-M10,8939,0.85
FCT_003023,SKU_0013,Asia_Pacific,2026-M03,12186,0.88
FCT_003024,SKU_0037,Europe,2026-M07,1080,0.89
FCT_003025,SKU_0048,Latin_America,2027-M04,10421,0.91
FCT_003026,SKU_0020,North_America,2027-M06,5975,0.85
FCT_003027,SKU_0029,Europe,2027-M07,5860,0.89
FCT_003028,SKU_0005,Asia_Pacific,2027-M03,8171,0.83
FCT_003029,SKU_0043,North_America,2026-M11,5064,0.86
FCT_003030,SKU_0012,Asia_Pacific,2026-M11,11191,0.84
FCT_003031,SKU_0004,Europe,2027-M05,7444,0.82
FCT_003032,SKU_0016,Latin_America,2026-M02,3916,0.88
FCT_003033,SKU_0041,North_America,2026-M11,6556,0.82
FCT_003034,SKU_0037,Asia_Pacific,2027-M07,3045,0.84
FCT_003035,SKU_0007,Europe,2026-M04,12301,0.82
FCT_003036,SKU_0046,Latin_America,2026-M01,6053,0.92
FCT_003037,SKU_0017,Latin_America,2026-M10,4702,0.9
FCT_003038,SKU_0003,Asia_Pacific,2027-M06,5430,0.91
FCT_003039,SKU_0034,Latin_America,2026-M01,6307,0.94
FCT_003040,SKU_0029,North_America,2027-M09,12173,0.94
FCT_003041,SKU_0026,Europe,2026-M12,5247,0.94
FCT_003042,SKU_0018,Europe,2026-M12,3395,0.82
FCT_003043,SKU_0037,North_America,2027-M04,7325,0.84
FCT_003044,SKU_0010,Europe,2027-M12,4168,0.94
FCT_003045,SKU_0020,Asia_Pacific,2027-M10,10908,0.93
FCT_003046,SKU_0007,North_America,2026-M05,10404,0.94
FCT_003047,SKU_0046,North_America,2026-M06,2746,0.86
FCT_003048,SKU_0049,North_America,2027-M11,12712,0.91
FCT_003049,SKU_0019,Latin_America,2026-M06,7187,0.87
FCT_003050,SKU_0031,North_America,2026-M12,1549,0.87
FCT_003051,SKU_0002,Latin_America,2027-M12,12121,0.88
FCT_003052,SKU_0038,North_America,2026-M07,12386,0.86
FCT_003053,SKU_0002,North_America,2027-M06,9368,0.91
FCT_003054,SKU_0015,Latin_America,2026-M10,12411,0.93
FCT_003055,SKU_0029,Asia_Pacific,2027-M05,6896,0.88
FCT_003056,SKU_0040,Asia_Pacific,2026-M06,8315,0.84
FCT_003057,SKU_0025,Europe,2026-M07,2234,0.94
FCT_003058,SKU_0017,Asia_Pacific,2026-M04,2409,0.81
FCT_003059,SKU_0048,North_America,2027-M07,11577,0.92
FCT_003060,SKU_0032,Asia_Pacific,2026-M02,8155,0.87
FCT_003061,SKU_0037,Europe,2026-M02,3477,0.95
FCT_003062,SKU_0005,Europe,2027-M09,5746,0.94
FCT_003063,SKU_0033,Latin_America,2027-M05,9257,0.87
FCT_003064,SKU_0045,North_America,2027-M01,4869,0.9
FCT_003065,SKU_0007,Europe,2027-M11,8373,0.88
FCT_003066,SKU_0033,Latin_America,2027-M10,6194,0.83
FCT_003067,SKU_0023,Europe,2026-M08,8744,0.81
FCT_003068,SKU_0049,Latin_America,2026-M05,3623,0.84
FCT_003069,SKU_0030,North_America,2026-M06,4485,0.93
FCT_003070,SKU_0031,Asia_Pacific,2026-M04,2794,0.86
FCT_003071,SKU_0024,Asia_Pacific,2026-M03,5357,0.85
FCT_003072,SKU_0041,North_America,2026-M08,11977,0.89
FCT_003073,SKU_0041,Latin_America,2026-M09,3412,0.94
FCT_003074,SKU_0025,Asia_Pacific,2027-M07,5238,0.95
FCT_003075,SKU_0021,Europe,2026-M10,8185,0.88
FCT_003076,SKU_0022,Latin_America,2027-M03,5430,0.87
FCT_003077,SKU_0036,Latin_America,2026-M11,5796,0.81
FCT_003078,SKU_0001,Asia_Pacific,2027-M09,11293,0.89
FCT_003079,SKU_0040,Latin_America,2027-M02,7373,0.85
FCT_003080,SKU_0011,Asia_Pacific,2027-M01,14136,0.88
FCT_003081,SKU_0019,Europe,2027-M04,8324,0.86
FCT_003082,SKU_0024,Latin_America,2027-M03,13883,0.89
FCT_003083,SKU_0015,Europe,2027-M04,8079,0.93
FCT_003084,SKU_0033,Europe,2026-M04,10658,0.82
FCT_003085,SKU_0035,North_America,2026-M06,1822,0.93
FCT_003086,SKU_0010,Asia_Pacific,2027-M04,13672,0.92
FCT_003087,SKU_0038,North_America,2026-M02,4613,0.9
FCT_003088,SKU_0048,Latin_America,2026-M12,12882,0.82
FCT_003089,SKU_0017,Asia_Pacific,2027-M11,4413,0.94
FCT_003090,SKU_0033,Asia_Pacific,2026-M03,13719,0.87
FCT_003091,SKU_0032,North_America,2026-M04,3309,0.85
FCT_003092,SKU_0046,Latin_America,2027-M08,8926,0.95
FCT_003093,SKU_0034,Latin_America,2027-M08,2185,0.82
FCT_003094,SKU_0031,Asia_Pacific,2027-M11,5082,0.8
FCT_003095,SKU_0038,Asia_Pacific,2027-M09,10053,0.92
FCT_003096,SKU_0040,Asia_Pacific,2026-M12,8501,0.9
FCT_003097,SKU_0007,Asia_Pacific,2026-M08,10438,0.85
FCT_003098,SKU_0037,North_America,2026-M12,10617,0.82
FCT_003099,SKU_0023,Europe,2026-M01,4835,0.82
FCT_003100,SKU_0034,Europe,2027-M07,5996,0.83
FCT_003101,SKU_0037,Latin_America,2027-M08,13707,0.86
FCT_003102,SKU_0009,Asia_Pacific,2026-M02,1323,0.8
FCT_003103,SKU_0030,Latin_America,2026-M04,9841,0.92
FCT_003104,SKU_0033,Europe,2027-M11,14993,0.8
FCT_003105,SKU_0012,North_America,2027-M01,6466,0.94
FCT_003106,SKU_0028,Latin_America,2026-M08,14290,0.88
FCT_003107,SKU_0012,Latin_America,2027-M07,7672,0.9
FCT_003108,SKU_0007,North_America,2027-M04,1756,0.9
FCT_003109,SKU_0009,North_America,2026-M03,4367,0.8
FCT_003110,SKU_0041,Latin_America,2026-M10,5401,0.81
FCT_003111,SKU_0023,Latin_America,2026-M09,5028,0.92
FCT_003112,SKU_0049,Europe,2027-M12,7646,0.85
FCT_003113,SKU_0021,Asia_Pacific,2026-M07,4097,0.82
FCT_003114,SKU_0015,Latin_America,2027-M06,9447,0.85
FCT_003115,SKU_0032,North_America,2027-M11,12997,0.94
FCT_003116,SKU_0047,North_America,2027-M10,5373,0.89
FCT_003117,SKU_0029,Latin_America,2026-M04,12135,0.89
FCT_003118,SKU_0006,Latin_America,2027-M01,8271,0.93
FCT_003119,SKU_0039,Europe,2026-M06,14151,0.87
FCT_003120,SKU_0048,Asia_Pacific,2027-M06,1452,0.91
FCT_003121,SKU_0013,Asia_Pacific,2027-M02,14127,0.81
FCT_003122,SKU_0034,Asia_Pacific,2027-M05,1720,0.8
FCT_003123,SKU_0039,Latin_America,2026-M08,5462,0.94
FCT_003124,SKU_0010,Europe,2026-M11,2627,0.92
FCT_003125,SKU_0007,Europe,2026-M02,13897,0.84
FCT_003126,SKU_0026,Asia_Pacific,2027-M12,8293,0.8
FCT_003127,SKU_0018,Asia_Pacific,2027-M12,1833,0.92
FCT_003128,SKU_0030,Latin_America,2027-M11,13013,0.89
FCT_003129,SKU_0048,Europe,2026-M06,12953,0.93
FCT_003130,SKU_0002,Latin_America,2026-M11,8998,0.95
FCT_003131,SKU_0042,Latin_America,2026-M01,5648,0.83
FCT_003132,SKU_0008,Europe,2026-M12,10172,0.87
FCT_003133,SKU_0010,Asia_Pacific,2026-M12,11818,0.91
FCT_003134,SKU_0048,North_America,2027-M08,14531,0.93
FCT_003135,SKU_0013,North_America,2027-M10,7251,0.84
FCT_003136,SKU_0029,Latin_America,2027-M11,12510,0.87
FCT_003137,SKU_0017,Asia_Pacific,2026-M02,4054,0.93
FCT_003138,SKU_0008,North_America,2026-M09,6861,0.93
FCT_003139,SKU_0046,Asia_Pacific,2027-M03,12597,0.87
FCT_003140,SKU_0023,Europe,2027-M08,5932,0.92
FCT_003141,SKU_0020,Europe,2026-M07,13108,0.85
FCT_003142,SKU_0010,Europe,2026-M08,7138,0.93
FCT_003143,SKU_0039,Latin_America,2026-M01,8161,0.86
FCT_003144,SKU_0044,Asia_Pacific,2027-M06,9577,0.82
FCT_003145,SKU_0018,Asia_Pacific,2027-M01,13456,0.88
FCT_003146,SKU_0024,Asia_Pacific,2027-M02,9183,0.85
FCT_003147,SKU_0005,Latin_America,2027-M10,5490,0.83
FCT_003148,SKU_0031,Latin_America,2026-M07,9288,0.85
FCT_003149,SKU_0005,Latin_America,2026-M03,4831,0.89
FCT_003150,SKU_0004,North_America,2027-M09,5107,0.82
FCT_003151,SKU_0006,Latin_America,2026-M11,13026,0.89
FCT_003152,SKU_0040,Latin_America,2026-M09,9201,0.87
FCT_003153,SKU_0009,Europe,2026-M05,7852,0.83
FCT_003154,SKU_0043,Latin_America,2027-M06,5230,0.9
FCT_003155,SKU_0044,Europe,2026-M06,3818,0.81
FCT_003156,SKU_0041,Latin_America,2027-M06,3638,0.82
FCT_003157,SKU_0018,Europe,2026-M04,12694,0.83
FCT_003158,SKU_0026,Europe,2026-M04,10588,0.93
FCT_003159,SKU_0032,North_America,2026-M02,9587,0.93
FCT_003160,SKU_0050,Latin_America,2027-M09,14388,0.94
FCT_003161,SKU_0001,Europe,2027-M07,3009,0.85
FCT_003162,SKU_0032,Europe,2027-M12,13869,0.8
FCT_003163,SKU_0002,Europe,2026-M07,8553,0.9
FCT_003164,SKU_0033,North_America,2027-M01,3013,0.83
FCT_003165,SKU_0035,Asia_Pacific,2027-M03,3271,0.9
FCT_003166,SKU_0046,Europe,2027-M09,1110,0.84
FCT_003167,SKU_0006,Asia_Pacific,2027-M09,5474,0.94
FCT_003168,SKU_0016,Asia_Pacific,2027-M09,5236,0.94
FCT_003169,SKU_0042,Latin_America,2027-M08,6752,0.86
FCT_003170,SKU_0031,North_America,2026-M04,14026,0.87
FCT_003171,SKU_0007,Asia_Pacific,2027-M08,6953,0.92
FCT_003172,SKU_0025,Asia_Pacific,2027-M03,11924,0.84
FCT_003173,SKU_0002,Asia_Pacific,2027-M07,13027,0.94
FCT_003174,SKU_0019,North_America,2027-M03,11648,0.9
FCT_003175,SKU_0001,North_America,2027-M09,7399,0.8
FCT_003176,SKU_0003,Latin_America,2027-M01,6171,0.86
FCT_003177,SKU_0010,Europe,2026-M01,10651,0.93
FCT_003178,SKU_0028,Latin_America,2027-M08,10449,0.81
FCT_003179,SKU_0015,North_America,2027-M03,2617,0.86
FCT_003180,SKU_0014,Asia_Pacific,2027-M12,14415,0.91
FCT_003181,SKU_0049,Asia_Pacific,2026-M12,7071,0.87
FCT_003182,SKU_0038,Europe,2027-M07,7564,0.87
FCT_003183,SKU_0018,Latin_America,2026-M07,13892,0.92
FCT_003184,SKU_0023,Asia_Pacific,2027-M11,8374,0.91
FCT_003185,SKU_0018,Europe,2027-M11,7545,0.94
FCT_003186,SKU_0026,Europe,2027-M11,14376,0.87
FCT_003187,SKU_0026,Latin_America,2026-M07,8094,0.86
FCT_003188,SKU_0026,Asia_Pacific,2026-M11,5123,0.87
FCT_003189,SKU_0001,Asia_Pacific,2027-M05,7456,0.81
FCT_003190,SKU_0045,Asia_Pacific,2027-M03,6780,0.82
FCT_003191,SKU_0035,Europe,2027-M09,9194,0.9
FCT_003192,SKU_0002,Europe,2026-M02,6603,0.93
FCT_003193,SKU_0040,Latin_America,2026-M10,3288,0.89
FCT_003194,SKU_0039,North_America,2026-M12,6092,0.85
FCT_003195,SKU_0039,Latin_America,2027-M08,6253,0.94
FCT_003196,SKU_0031,North_America,2027-M11,2156,0.87
FCT_003197,SKU_0025,Europe,2027-M09,2016,0.84
FCT_003198,SKU_0013,Asia_Pacific,2026-M09,11210,0.88
FCT_003199,SKU_0011,Latin_America,2026-M01,9111,0.88
FCT_003200,SKU_0007,Latin_America,2027-M09,10720,0.88
FCT_003201,SKU_0049,Europe,2026-M08,8989,0.95
FCT_003202,SKU_0046,North_America,2026-M04,8668,0.85
FCT_003203,SKU_0033,North_America,2026-M11,13130,0.84
FCT_003204,SKU_0009,Europe,2027-M04,3729,0.8
FCT_003205,SKU_0040,Asia_Pacific,2026-M04,2261,0.9
FCT_003206,SKU_0027,Europe,2026-M08,10076,0.85
FCT_003207,SKU_0037,North_America,2026-M04,1665,0.86
FCT_003208,SKU_0011,North_America,2026-M06,10950,0.83
FCT_003209,SKU_0021,North_America,2026-M07,14547,0.88
FCT_003210,SKU_0006,Europe,2026-M12,13839,0.9
FCT_003211,SKU_0018,Asia_Pacific,2026-M08,11573,0.88
FCT_003212,SKU_0026,Asia_Pacific,2026-M08,13863,0.9
FCT_003213,SKU_0019,Asia_Pacific,2027-M01,1568,0.81
FCT_003214,SKU_0013,North_America,2027-M02,14113,0.87
FCT_003215,SKU_0039,Asia_Pacific,2027-M05,6001,0.86
FCT_003216,SKU_0010,Europe,2027-M08,8074,0.83
FCT_003217,SKU_0001,Latin_America,2026-M03,1613,0.84
FCT_003218,SKU_0015,Asia_Pacific,2027-M01,14108,0.93
FCT_003219,SKU_0043,North_America,2027-M03,5209,0.84
FCT_003220,SKU_0012,Asia_Pacific,2027-M03,4178,0.81
FCT_003221,SKU_0002,Latin_America,2027-M08,12408,0.83
FCT_003222,SKU_0030,Europe,2026-M07,10284,0.92
FCT_003223,SKU_0008,Latin_America,2027-M05,4916,0.84
FCT_003224,SKU_0022,Europe,2027-M10,1324,0.93
FCT_003225,SKU_0046,North_America,2027-M11,2777,0.94
FCT_003226,SKU_0008,Latin_America,2027-M10,14123,0.93
FCT_003227,SKU_0028,Asia_Pacific,2027-M03,5306,0.9
FCT_003228,SKU_0042,Asia_Pacific,2026-M07,7561,0.85
FCT_003229,SKU_0040,Asia_Pacific,2027-M11,9220,0.88
FCT_003230,SKU_0030,Asia_Pacific,2027-M07,6621,0.88
FCT_003231,SKU_0024,Asia_Pacific,2026-M09,6239,0.86
FCT_003232,SKU_0049,Europe,2026-M01,12411,0.84
FCT_003233,SKU_0037,North_America,2027-M11,3514,0.89
FCT_003234,SKU_0025,North_America,2026-M04,2709,0.85
FCT_003235,SKU_0013,Asia_Pacific,2026-M10,5529,0.83
FCT_003236,SKU_0047,Europe,2027-M01,10971,0.87
FCT_003237,SKU_0021,North_America,2026-M02,5144,0.85
FCT_003238,SKU_0023,Asia_Pacific,2026-M02,12591,0.94
FCT_003239,SKU_0027,Europe,2026-M01,4459,0.85
FCT_003240,SKU_0038,Latin_America,2027-M10,8423,0.94
FCT_003241,SKU_0010,Asia_Pacific,2026-M04,9949,0.83
FCT_003242,SKU_0003,Latin_America,2026-M08,9219,0.87
FCT_003243,SKU_0038,Latin_America,2026-M03,2458,0.9
FCT_003244,SKU_0017,Europe,2027-M12,6376,0.85
FCT_003245,SKU_0036,Europe,2026-M04,7511,0.94
FCT_003246,SKU_0041,Asia_Pacific,2027-M12,11119,0.86
FCT_003247,SKU_0023,North_America,2027-M10,5054,0.9
FCT_003248,SKU_0023,North_America,2026-M03,4331,0.92
FCT_003249,SKU_0008,Asia_Pacific,2026-M03,9890,0.91
FCT_003250,SKU_0033,Asia_Pacific,2026-M09,10423,0.85
FCT_003251,SKU_0011,Latin_America,2027-M08,13198,0.88
FCT_003252,SKU_0036,Asia_Pacific,2026-M03,11883,0.84
FCT_003253,SKU_0014,North_America,2026-M03,8601,0.9
FCT_003254,SKU_0026,North_America,2027-M01,3307,0.85
FCT_003255,SKU_0028,Europe,2027-M06,12182,0.86
FCT_003256,SKU_0025,Europe,2027-M02,1752,0.9
FCT_003257,SKU_0020,North_America,2027-M07,10830,0.89
FCT_003258,SKU_0036,Latin_America,2027-M03,10554,0.95
FCT_003259,SKU_0005,Asia_Pacific,2026-M12,13696,0.92
FCT_003260,SKU_0042,Asia_Pacific,2026-M02,13041,0.86
FCT_003261,SKU_0032,Europe,2026-M08,5321,0.93
FCT_003262,SKU_0043,Europe,2027-M05,10875,0.85
FCT_003263,SKU_0016,Europe,2027-M07,8709,0.86
FCT_003264,SKU_0015,Asia_Pacific,2026-M11,3754,0.89
FCT_003265,SKU_0044,Asia_Pacific,2027-M12,7444,0.92
FCT_003266,SKU_0036,Europe,2027-M11,12206,0.94
FCT_003267,SKU_0041,Europe,2027-M10,5652,0.82
FCT_003268,SKU_0027,Latin_America,2027-M05,9605,0.93
FCT_003269,SKU_0003,North_America,2027-M04,14705,0.82
FCT_003270,SKU_0043,Asia_Pacific,2027-M01,10664,0.87
FCT_003271,SKU_0009,North_America,2026-M09,8112,0.87
FCT_003272,SKU_0001,Europe,2027-M03,12909,0.93
FCT_003273,SKU_0024,North_America,2027-M07,1796,0.81
FCT_003274,SKU_0030,North_America,2026-M07,1064,0.82
FCT_003275,SKU_0024,Asia_Pacific,2026-M10,14381,0.93
FCT_003276,SKU_0016,North_America,2027-M09,14323,0.81
FCT_003277,SKU_0043,Latin_America,2027-M12,13435,0.81
FCT_003278,SKU_0041,Asia_Pacific,2027-M01,13888,0.95
FCT_003279,SKU_0027,Latin_America,2027-M10,6125,0.93
FCT_003280,SKU_0047,Europe,2026-M11,13143,0.9
FCT_003281,SKU_0044,Latin_America,2027-M01,3084,0.93
FCT_003282,SKU_0031,Europe,2027-M01,4078,0.88
FCT_003283,SKU_0046,Europe,2027-M05,11820,0.87
FCT_003284,SKU_0049,Europe,2027-M08,2652,0.94
FCT_003285,SKU_0020,North_America,2026-M01,3034,0.92
FCT_003286,SKU_0014,Asia_Pacific,2026-M08,14134,0.85
FCT_003287,SKU_0047,Latin_America,2027-M07,2232,0.89
FCT_003288,SKU_0019,Latin_America,2026-M02,11386,0.84
FCT_003289,SKU_0050,North_America,2027-M06,6764,0.91
FCT_003290,SKU_0020,Europe,2027-M09,7270,0.83
FCT_003291,SKU_0016,Asia_Pacific,2027-M05,5992,0.92
FCT_003292,SKU_0042,North_America,2026-M04,12847,0.84
FCT_003293,SKU_0046,North_America,2026-M02,12282,0.83
FCT_003294,SKU_0048,North_America,2026-M05,1584,0.81
FCT_003295,SKU_0040,Asia_Pacific,2026-M02,6514,0.86
FCT_003296,SKU_0027,Europe,2027-M08,4556,0.89
FCT_003297,SKU_0004,Asia_Pacific,2026-M07,4863,0.89
FCT_003298,SKU_0025,Latin_America,2027-M10,12110,0.85
FCT_003299,SKU_0031,Latin_America,2027-M09,9551,0.82
FCT_003300,SKU_0022,Latin_America,2026-M12,4090,0.91
FCT_003301,SKU_0013,Asia_Pacific,2027-M06,7279,0.82
FCT_003302,SKU_0026,North_America,2026-M11,4941,0.9
FCT_003303,SKU_0045,North_America,2027-M03,2496,0.94
FCT_003304,SKU_0032,Europe,2026-M01,1237,0.84
FCT_003305,SKU_0024,Latin_America,2026-M12,11538,0.87
FCT_003306,SKU_0023,Europe,2026-M05,6134,0.94
FCT_003307,SKU_0030,North_America,2026-M02,10753,0.91
FCT_003308,SKU_0050,Asia_Pacific,2027-M10,14732,0.84
FCT_003309,SKU_0011,Asia_Pacific,2027-M03,12019,0.84
FCT_003310,SKU_0049,Asia_Pacific,2026-M04,3615,0.81
FCT_003311,SKU_0002,North_America,2026-M01,5638,0.88
FCT_003312,SKU_0024,Europe,2027-M09,4106,0.91
FCT_003313,SKU_0004,Europe,2027-M06,6677,0.81
FCT_003314,SKU_0001,Latin_America,2027-M02,5587,0.86
FCT_003315,SKU_0035,Europe,2027-M05,13451,0.94
FCT_003316,SKU_0035,North_America,2026-M02,10834,0.83
FCT_003317,SKU_0039,North_America,2026-M04,5042,0.94
FCT_003318,SKU_0047,Latin_America,2026-M01,9445,0.81
FCT_003319,SKU_0020,Asia_Pacific,2027-M06,10572,0.9
FCT_003320,SKU_0044,Europe,2026-M04,10257,0.89
FCT_003321,SKU_0009,North_America,2026-M10,8628,0.8
FCT_003322,SKU_0017,Europe,2026-M11,5341,0.84
FCT_003323,SKU_0017,North_America,2027-M01,5952,0.94
FCT_003324,SKU_0004,Asia_Pacific,2026-M02,4313,0.81
FCT_003325,SKU_0017,Latin_America,2027-M07,11153,0.8
FCT_003326,SKU_0028,North_America,2027-M11,8933,0.81
FCT_003327,SKU_0005,Latin_America,2026-M09,10130,0.83
FCT_003328,SKU_0007,Latin_America,2027-M05,12103,0.85
FCT_003329,SKU_0044,Latin_America,2026-M11,12296,0.84
FCT_003330,SKU_0031,Europe,2026-M11,3117,0.91
FCT_003331,SKU_0032,Latin_America,2027-M05,9011,0.87
FCT_003332,SKU_0037,Asia_Pacific,2027-M04,11536,0.83
FCT_003333,SKU_0016,Latin_America,2026-M03,8146,0.85
FCT_003334,SKU_0042,Latin_America,2026-M05,5214,0.87
FCT_003335,SKU_0033,Latin_America,2027-M06,2062,0.87
FCT_003336,SKU_0046,Asia_Pacific,2026-M06,8271,0.85
FCT_003337,SKU_0018,Latin_America,2027-M09,4690,0.85
FCT_003338,SKU_0010,North_America,2027-M10,6078,0.88
FCT_003339,SKU_0011,Europe,2027-M09,2748,0.84
FCT_003340,SKU_0010,Latin_America,2026-M07,2594,0.83
FCT_003341,SKU_0020,North_America,2027-M08,7383,0.86
FCT_003342,SKU_0026,Latin_America,2027-M09,2732,0.85
FCT_003343,SKU_0006,Europe,2026-M04,12195,0.84
FCT_003344,SKU_0012,North_America,2027-M03,4557,0.92
FCT_003345,SKU_0045,Europe,2027-M05,10455,0.91
FCT_003346,SKU_0028,Latin_America,2026-M05,3089,0.89
FCT_003347,SKU_0036,North_America,2027-M01,3936,0.87
FCT_003348,SKU_0039,North_America,2027-M11,1835,0.92
FCT_003349,SKU_0044,Europe,2027-M11,2130,0.85
FCT_003350,SKU_0014,North_America,2027-M02,11513,0.81
FCT_003351,SKU_0032,Europe,2027-M08,5172,0.92
FCT_003352,SKU_0017,Europe,2026-M08,4646,0.9
FCT_003353,SKU_0032,Asia_Pacific,2026-M03,10328,0.81
FCT_003354,SKU_0048,North_America,2027-M04,3582,0.87
FCT_003355,SKU_0013,North_America,2026-M10,13138,0.88
FCT_003356,SKU_0037,Europe,2026-M03,11043,0.9
FCT_003357,SKU_0021,Europe,2027-M07,6415,0.88
FCT_003358,SKU_0006,Latin_America,2027-M03,5718,0.92
FCT_003359,SKU_0030,Asia_Pacific,2027-M03,8752,0.83
FCT_003360,SKU_0039,Europe,2026-M02,12548,0.93
FCT_003361,SKU_0025,Asia_Pacific,2027-M04,10256,0.81
FCT_003362,SKU_0031,Europe,2026-M08,3156,0.89
FCT_003363,SKU_0039,Latin_America,2026-M05,10890,0.93
FCT_003364,SKU_0002,North_America,2027-M08,4621,0.87
FCT_003365,SKU_0035,Asia_Pacific,2026-M06,2833,0.9
FCT_003366,SKU_0041,Europe,2027-M02,2796,0.82
FCT_003367,SKU_0006,Europe,2027-M11,8235,0.85
FCT_003368,SKU_0048,Europe,2026-M02,4971,0.89
FCT_003369,SKU_0017,North_America,2026-M11,13902,0.85
FCT_003370,SKU_0015,Latin_America,2026-M01,8568,0.9
FCT_003371,SKU_0005,Latin_America,2026-M10,2434,0.94
FCT_003372,SKU_0019,North_America,2026-M06,14140,0.83
FCT_003373,SKU_0048,Asia_Pacific,2026-M01,13939,0.91
FCT_003374,SKU_0046,Asia_Pacific,2026-M12,7904,0.94
FCT_003375,SKU_0042,North_America,2026-M02,4063,0.95
FCT_003376,SKU_0038,North_America,2026-M03,1550,0.92
FCT_003377,SKU_0044,Asia_Pacific,2026-M08,12570,0.86
FCT_003378,SKU_0015,North_America,2026-M06,11706,0.91
FCT_003379,SKU_0035,Latin_America,2027-M02,6328,0.89
FCT_003380,SKU_0029,Europe,2026-M12,1751,0.8
FCT_003381,SKU_0030,Europe,2027-M09,5523,0.93
FCT_003382,SKU_0012,Europe,2027-M05,4106,0.86
FCT_003383,SKU_0037,Asia_Pacific,2026-M12,4532,0.86
FCT_003384,SKU_0021,Europe,2026-M01,5753,0.84
FCT_003385,SKU_0047,North_America,2027-M06,14495,0.82
FCT_003386,SKU_0044,North_America,2027-M12,13749,0.88
FCT_003387,SKU_0043,Latin_America,2026-M08,14015,0.86
FCT_003388,SKU_0027,North_America,2027-M01,2522,0.84
FCT_003389,SKU_0028,North_America,2026-M02,3560,0.9
FCT_003390,SKU_0025,Latin_America,2027-M02,12592,0.8
FCT_003391,SKU_0005,Asia_Pacific,2026-M04,1923,0.87
FCT_003392,SKU_0028,Europe,2027-M12,3461,0.82
FCT_003393,SKU_0036,North_America,2026-M11,8232,0.86
FCT_003394,SKU_0045,Asia_Pacific,2026-M06,9195,0.84
FCT_003395,SKU_0022,North_America,2026-M06,3575,0.87
FCT_003396,SKU_0014,Europe,2026-M09,1769,0.93
FCT_003397,SKU_0034,Europe,2027-M04,9311,0.94
FCT_003398,SKU_0009,Asia_Pacific,2026-M03,8307,0.94
FCT_003399,SKU_0041,Latin_America,2027-M07,6236,0.9
