material_demand_id,plant_id,fabric_id,period,required_meters,urgency_level
MD_01337,PLANT_04,FAB_005,2026-M11,23599,Critical
MD_01338,PLANT_03,FAB_017,2027-M03,17825,Critical
MD_01339,PLANT_04,FAB_004,2026-M06,16200,Critical
MD_01340,PLANT_05,FAB_011,2026-M08,4376,High
MD_01341,PLANT_01,FAB_029,2027-M11,2096,Normal
MD_01342,PLANT_02,FAB_008,2027-M04,16021,High
MD_01343,PLANT_02,FAB_014,2026-M01,14077,Normal
MD_01344,PLANT_04,FAB_003,2026-M08,14735,High
MD_01345,PLANT_03,FAB_011,2027-M08,7828,Normal
MD_01346,PLANT_04,FAB_009,2027-M07,21760,High
MD_01347,PLANT_05,FAB_018,2026-M12,4649,Normal
MD_01348,PLANT_03,FAB_013,2026-M03,7397,Critical
MD_01349,PLANT_03,FAB_012,2027-M08,12371,Critical
MD_01350,PLANT_04,FAB_020,2026-M06,10073,Normal
MD_01351,PLANT_05,FAB_026,2026-M08,5693,Critical
MD_01352,PLANT_03,FAB_026,2026-M06,14254,High
MD_01353,PLANT_01,FAB_007,2026-M12,5182,Critical
MD_01354,PLANT_05,FAB_007,2027-M04,8678,Normal
MD_01355,PLANT_05,FAB_004,2027-M05,10426,Critical
MD_01356,PLANT_05,FAB_014,2026-M01,16139,Normal
MD_01357,PLANT_03,FAB_021,2026-M01,11024,Critical
MD_01358,PLANT_03,FAB_010,2027-M05,17707,High
MD_01359,PLANT_02,FAB_019,2026-M02,2993,Critical
MD_01360,PLANT_02,FAB_024,2026-M02,18556,Critical
MD_01361,PLANT_05,FAB_004,2026-M09,3881,Critical
MD_01362,PLANT_05,FAB_014,2026-M09,15206,High
MD_01363,PLANT_03,FAB_006,2026-M10,20442,High
MD_01364,PLANT_01,FAB_018,2026-M06,17611,High
MD_01365,PLANT_03,FAB_023,2026-M07,3385,High
MD_01366,PLANT_01,FAB_010,2027-M09,4700,High
MD_01367,PLANT_03,FAB_016,2027-M09,5472,High
MD_01368,PLANT_04,FAB_009,2027-M07,21429,Critical
MD_01369,PLANT_04,FAB_024,2026-M09,17068,Normal
MD_01370,PLANT_02,FAB_028,2027-M02,14842,Normal
MD_01371,PLANT_01,FAB_015,2027-M01,4357,High
MD_01372,PLANT_04,FAB_001,2026-M06,16612,Critical
MD_01373,PLANT_03,FAB_021,2026-M02,10346,Critical
MD_01374,PLANT_05,FAB_022,2027-M01,4344,Normal
MD_01375,PLANT_01,FAB_015,2026-M06,10751,High
MD_01376,PLANT_05,FAB_030,2027-M08,5971,High
MD_01377,PLANT_04,FAB_012,2026-M08,10985,High
MD_01378,PLANT_01,FAB_027,2027-M08,23002,Normal
MD_01379,PLANT_03,FAB_028,2026-M02,2082,Normal
MD_01380,PLANT_02,FAB_002,2026-M05,20959,Critical
MD_01381,PLANT_05,FAB_021,2026-M12,13734,Critical
MD_01382,PLANT_03,FAB_026,2027-M05,5983,High
MD_01383,PLANT_02,FAB_013,2027-M04,24593,Normal
MD_01384,PLANT_01,FAB_022,2026-M05,20751,Normal
MD_01385,PLANT_03,FAB_002,2026-M09,16912,Normal
MD_01386,PLANT_01,FAB_003,2027-M04,10274,High
MD_01387,PLANT_04,FAB_026,2026-M02,6748,Critical
MD_01388,PLANT_04,FAB_026,2027-M04,4186,High
MD_01389,PLANT_01,FAB_013,2026-M05,2801,Critical
MD_01390,PLANT_05,FAB_013,2027-M09,8643,Normal
MD_01391,PLANT_04,FAB_022,2027-M06,14477,High
MD_01392,PLANT_05,FAB_020,2027-M03,5167,High
MD_01393,PLANT_02,FAB_020,2027-M02,15507,Critical
MD_01394,PLANT_01,FAB_024,2026-M01,20907,Critical
MD_01395,PLANT_04,FAB_015,2027-M06,2008,Critical
MD_01396,PLANT_01,FAB_001,2026-M03,9948,Normal
MD_01397,PLANT_01,FAB_007,2026-M10,22116,Normal
MD_01398,PLANT_02,FAB_012,2027-M04,13017,Normal
MD_01399,PLANT_01,FAB_023,2027-M06,23224,Critical
MD_01400,PLANT_01,FAB_019,2027-M09,8916,Critical
MD_01401,PLANT_01,FAB_004,2027-M10,13318,High
MD_01402,PLANT_01,FAB_011,2027-M01,7561,High
MD_01403,PLANT_05,FAB_022,2026-M11,21357,High
MD_01404,PLANT_01,FAB_019,2027-M04,12735,Normal
MD_01405,PLANT_05,FAB_030,2027-M06,20563,High
MD_01406,PLANT_03,FAB_030,2027-M03,15705,Critical
MD_01407,PLANT_01,FAB_019,2026-M09,5034,High
MD_01408,PLANT_05,FAB_013,2026-M08,5430,Critical
MD_01409,PLANT_03,FAB_027,2027-M07,3614,Normal
MD_01410,PLANT_03,FAB_016,2027-M11,21086,Normal
MD_01411,PLANT_04,FAB_006,2027-M10,7177,High
MD_01412,PLANT_05,FAB_025,2026-M03,9807,Critical
MD_01413,PLANT_02,FAB_019,2027-M10,10514,Normal
MD_01414,PLANT_05,FAB_016,2026-M05,18105,High
MD_01415,PLANT_03,FAB_003,2027-M11,5885,Critical
MD_01416,PLANT_03,FAB_002,2026-M06,3379,Normal
MD_01417,PLANT_04,FAB_021,2027-M11,8165,Normal
MD_01418,PLANT_01,FAB_013,2027-M10,13944,Normal
MD_01419,PLANT_04,FAB_016,2027-M04,15242,High
MD_01420,PLANT_04,FAB_008,2027-M07,5785,High
MD_01421,PLANT_01,FAB_001,2026-M10,24238,Normal
MD_01422,PLANT_03,FAB_023,2026-M03,3101,Critical
MD_01423,PLANT_04,FAB_005,2027-M05,15061,Critical
MD_01424,PLANT_03,FAB_016,2027-M09,21801,Normal
MD_01425,PLANT_02,FAB_003,2027-M04,14604,Normal
MD_01426,PLANT_01,FAB_009,2027-M03,22777,Critical
MD_01427,PLANT_05,FAB_005,2026-M10,10431,Critical
MD_01428,PLANT_01,FAB_027,2026-M11,16213,High
MD_01429,PLANT_02,FAB_013,2026-M10,8494,Critical
MD_01430,PLANT_04,FAB_020,2026-M09,13596,Critical
MD_01431,PLANT_01,FAB_012,2026-M04,23919,Normal
MD_01432,PLANT_04,FAB_003,2026-M08,5332,High
MD_01433,PLANT_05,FAB_025,2027-M08,16413,Critical
MD_01434,PLANT_01,FAB_030,2027-M12,20732,High
MD_01435,PLANT_03,FAB_030,2026-M04,10666,High
MD_01436,PLANT_02,FAB_008,2026-M01,5783,Critical
MD_01437,PLANT_02,FAB_016,2026-M04,20168,Critical
MD_01438,PLANT_02,FAB_005,2027-M03,15014,High
MD_01439,PLANT_03,FAB_030,2026-M05,15486,Critical
MD_01440,PLANT_03,FAB_008,2026-M01,16581,High
MD_01441,PLANT_03,FAB_002,2026-M04,24653,High
MD_01442,PLANT_02,FAB_013,2027-M02,23809,High
MD_01443,PLANT_03,FAB_024,2027-M02,20666,Normal
MD_01444,PLANT_02,FAB_009,2027-M09,16047,High
MD_01445,PLANT_04,FAB_025,2027-M12,11144,Critical
MD_01446,PLANT_03,FAB_002,2026-M05,20827,Critical
MD_01447,PLANT_04,FAB_003,2027-M12,18590,Critical
MD_01448,PLANT_02,FAB_008,2026-M04,21697,High
MD_01449,PLANT_04,FAB_028,2027-M09,6118,Normal
MD_01450,PLANT_03,FAB_006,2027-M12,10417,Critical
MD_01451,PLANT_05,FAB_023,2026-M02,17656,Critical
MD_01452,PLANT_01,FAB_020,2027-M10,23972,High
MD_01453,PLANT_02,FAB_003,2026-M10,6695,Critical
MD_01454,PLANT_01,FAB_017,2026-M11,4456,High
MD_01455,PLANT_05,FAB_013,2026-M05,5658,Normal
MD_01456,PLANT_03,FAB_008,2027-M07,3730,Critical
MD_01457,PLANT_05,FAB_004,2026-M12,21869,Critical
MD_01458,PLANT_04,FAB_021,2026-M07,6956,High
MD_01459,PLANT_05,FAB_022,2027-M11,22999,Normal
MD_01460,PLANT_01,FAB_020,2026-M03,12522,Critical
MD_01461,PLANT_03,FAB_030,2026-M06,20761,High
MD_01462,PLANT_05,FAB_020,2026-M10,13707,High
MD_01463,PLANT_02,FAB_019,2027-M08,18789,High
MD_01464,PLANT_02,FAB_024,2027-M01,2545,High
MD_01465,PLANT_01,FAB_017,2027-M04,2686,Critical
MD_01466,PLANT_04,FAB_028,2026-M11,6435,Critical
MD_01467,PLANT_03,FAB_003,2027-M11,8444,Normal
MD_01468,PLANT_05,FAB_001,2027-M07,17208,Normal
MD_01469,PLANT_02,FAB_015,2027-M12,22947,Normal
MD_01470,PLANT_05,FAB_018,2026-M09,21791,High
MD_01471,PLANT_05,FAB_007,2027-M10,10430,Normal
MD_01472,PLANT_03,FAB_030,2027-M06,11720,Critical
MD_01473,PLANT_04,FAB_022,2027-M11,7749,Critical
MD_01474,PLANT_04,FAB_015,2027-M07,4992,Normal
MD_01475,PLANT_03,FAB_012,2026-M02,20938,High
MD_01476,PLANT_05,FAB_008,2026-M05,14668,Normal
MD_01477,PLANT_04,FAB_016,2027-M01,10684,High
MD_01478,PLANT_04,FAB_018,2027-M04,22326,High
MD_01479,PLANT_04,FAB_018,2026-M12,16473,High
MD_01480,PLANT_04,FAB_027,2027-M11,18732,Critical
MD_01481,PLANT_04,FAB_024,2027-M12,10035,High
MD_01482,PLANT_01,FAB_012,2027-M06,6712,Critical
MD_01483,PLANT_05,FAB_030,2026-M02,21994,Critical
MD_01484,PLANT_04,FAB_002,2027-M12,11885,Critical
MD_01485,PLANT_04,FAB_026,2027-M05,8826,Normal
MD_01486,PLANT_02,FAB_015,2026-M07,24310,High
MD_01487,PLANT_05,FAB_025,2026-M10,18226,Normal
MD_01488,PLANT_03,FAB_022,2026-M12,13048,Normal
MD_01489,PLANT_03,FAB_022,2026-M02,5592,Normal
MD_01490,PLANT_05,FAB_019,2027-M06,24481,High
MD_01491,PLANT_04,FAB_021,2027-M12,10489,High
MD_01492,PLANT_05,FAB_020,2027-M10,23723,Normal
MD_01493,PLANT_04,FAB_023,2026-M07,17379,Normal
MD_01494,PLANT_04,FAB_024,2027-M10,10903,Normal
MD_01495,PLANT_03,FAB_017,2027-M03,13349,Critical
MD_01496,PLANT_01,FAB_001,2027-M12,7860,Critical
MD_01497,PLANT_05,FAB_002,2027-M08,15491,High
MD_01498,PLANT_03,FAB_019,2026-M02,11378,Normal
MD_01499,PLANT_01,FAB_022,2027-M01,18800,High
MD_01500,PLANT_01,FAB_029,2027-M02,8456,High
MD_01501,PLANT_04,FAB_016,2026-M05,2223,Critical
MD_01502,PLANT_05,FAB_015,2027-M08,5435,Critical
MD_01503,PLANT_05,FAB_018,2026-M08,15409,Normal
MD_01504,PLANT_04,FAB_010,2026-M12,23980,High
MD_01505,PLANT_05,FAB_022,2026-M08,21839,Critical
MD_01506,PLANT_02,FAB_003,2027-M01,4781,Normal
MD_01507,PLANT_05,FAB_019,2026-M11,19027,Critical
MD_01508,PLANT_05,FAB_025,2026-M06,11078,Normal
MD_01509,PLANT_04,FAB_021,2027-M06,4195,Critical
MD_01510,PLANT_01,FAB_018,2026-M08,3807,Normal
MD_01511,PLANT_01,FAB_016,2026-M12,9900,High
MD_01512,PLANT_01,FAB_030,2026-M10,7479,Normal
MD_01513,PLANT_04,FAB_013,2027-M08,3504,Critical
MD_01514,PLANT_02,FAB_014,2026-M06,14814,High
MD_01515,PLANT_03,FAB_008,2026-M08,6238,High
MD_01516,PLANT_05,FAB_026,2027-M05,13259,High
MD_01517,PLANT_04,FAB_009,2027-M10,21230,Normal
MD_01518,PLANT_04,FAB_025,2026-M05,17912,High
MD_01519,PLANT_04,FAB_007,2026-M01,24196,Normal
MD_01520,PLANT_02,FAB_030,2027-M02,3476,Normal
MD_01521,PLANT_01,FAB_014,2026-M12,3221,Critical
MD_01522,PLANT_04,FAB_029,2026-M12,13311,Normal
MD_01523,PLANT_04,FAB_008,2027-M07,21810,Critical
MD_01524,PLANT_02,FAB_021,2026-M02,12280,Normal
MD_01525,PLANT_04,FAB_021,2027-M03,4806,Critical
MD_01526,PLANT_05,FAB_018,2027-M03,10244,Critical
MD_01527,PLANT_03,FAB_009,2027-M11,7798,Normal
MD_01528,PLANT_01,FAB_030,2027-M05,5976,Normal
MD_01529,PLANT_03,FAB_002,2027-M09,24332,High
MD_01530,PLANT_02,FAB_004,2027-M08,5275,Critical
MD_01531,PLANT_05,FAB_024,2027-M03,13473,High
MD_01532,PLANT_05,FAB_008,2026-M06,15170,High
MD_01533,PLANT_01,FAB_009,2026-M12,16246,Critical
MD_01534,PLANT_05,FAB_015,2027-M02,8950,High
MD_01535,PLANT_05,FAB_029,2027-M01,12941,High
MD_01536,PLANT_04,FAB_026,2027-M11,6319,Normal
MD_01537,PLANT_02,FAB_029,2026-M02,8301,Normal
MD_01538,PLANT_05,FAB_011,2027-M08,9329,Critical
MD_01539,PLANT_05,FAB_016,2026-M02,13774,High
MD_01540,PLANT_04,FAB_014,2027-M05,3889,Normal
MD_01541,PLANT_01,FAB_007,2026-M09,16532,Critical
MD_01542,PLANT_02,FAB_026,2026-M08,10001,Normal
MD_01543,PLANT_02,FAB_006,2027-M03,19981,Normal
MD_01544,PLANT_05,FAB_029,2026-M03,2340,Critical
MD_01545,PLANT_05,FAB_017,2027-M03,4008,Normal
MD_01546,PLANT_03,FAB_009,2026-M10,19068,Critical
MD_01547,PLANT_01,FAB_029,2027-M12,17211,High
MD_01548,PLANT_02,FAB_025,2027-M05,24997,Normal
MD_01549,PLANT_03,FAB_012,2026-M07,14835,High
MD_01550,PLANT_02,FAB_011,2027-M07,15267,Critical
MD_01551,PLANT_03,FAB_023,2027-M01,23813,Critical
MD_01552,PLANT_02,FAB_018,2027-M07,2477,High
MD_01553,PLANT_01,FAB_011,2026-M06,15056,Critical
MD_01554,PLANT_04,FAB_014,2027-M04,14487,High
MD_01555,PLANT_04,FAB_009,2026-M01,15082,Normal
MD_01556,PLANT_01,FAB_029,2027-M07,8895,Normal
MD_01557,PLANT_02,FAB_015,2026-M10,3437,Critical
MD_01558,PLANT_01,FAB_021,2027-M12,16222,Critical
MD_01559,PLANT_02,FAB_020,2026-M05,10787,Critical
MD_01560,PLANT_03,FAB_029,2027-M06,24897,High
MD_01561,PLANT_01,FAB_008,2026-M04,9517,Critical
MD_01562,PLANT_02,FAB_017,2026-M07,17521,Critical
MD_01563,PLANT_04,FAB_009,2026-M06,20070,High
MD_01564,PLANT_02,FAB_026,2027-M05,12625,Normal
MD_01565,PLANT_04,FAB_021,2027-M04,13897,High
MD_01566,PLANT_03,FAB_013,2026-M11,19623,Critical
MD_01567,PLANT_03,FAB_014,2027-M07,24665,Normal
MD_01568,PLANT_05,FAB_003,2027-M01,12787,High
MD_01569,PLANT_04,FAB_008,2027-M01,18801,Critical
MD_01570,PLANT_01,FAB_012,2026-M06,10396,High
MD_01571,PLANT_04,FAB_025,2027-M08,13098,Normal
MD_01572,PLANT_04,FAB_002,2027-M01,23035,High
MD_01573,PLANT_05,FAB_012,2026-M05,23323,High
MD_01574,PLANT_04,FAB_003,2027-M01,13458,High
MD_01575,PLANT_02,FAB_005,2027-M12,7942,Critical
MD_01576,PLANT_04,FAB_014,2026-M09,7728,High
MD_01577,PLANT_03,FAB_003,2027-M07,24299,High
MD_01578,PLANT_04,FAB_005,2026-M04,6274,High
MD_01579,PLANT_04,FAB_029,2026-M08,12277,Normal
MD_01580,PLANT_03,FAB_026,2027-M04,2077,High
MD_01581,PLANT_05,FAB_025,2026-M04,17575,Critical
MD_01582,PLANT_04,FAB_014,2027-M02,22501,Normal
MD_01583,PLANT_03,FAB_006,2027-M06,9366,Normal
MD_01584,PLANT_02,FAB_007,2027-M12,24264,Critical
MD_01585,PLANT_05,FAB_008,2026-M12,16311,Normal
MD_01586,PLANT_04,FAB_024,2027-M11,8920,High
MD_01587,PLANT_01,FAB_003,2027-M07,4711,Critical
MD_01588,PLANT_02,FAB_028,2026-M01,15151,Normal
MD_01589,PLANT_03,FAB_012,2026-M10,2973,Critical
MD_01590,PLANT_04,FAB_025,2027-M09,18669,Normal
MD_01591,PLANT_02,FAB_021,2027-M11,4022,Normal
MD_01592,PLANT_01,FAB_007,2026-M10,19817,Normal
MD_01593,PLANT_04,FAB_012,2027-M12,12883,Normal
MD_01594,PLANT_02,FAB_018,2027-M09,16433,Critical
MD_01595,PLANT_02,FAB_028,2026-M09,18660,Critical
MD_01596,PLANT_01,FAB_021,2027-M07,13086,High
MD_01597,PLANT_01,FAB_010,2027-M11,15089,Normal
MD_01598,PLANT_05,FAB_016,2026-M01,21928,Normal
MD_01599,PLANT_02,FAB_011,2027-M10,13417,Critical
MD_01600,PLANT_02,FAB_021,2027-M07,16857,Normal
MD_01601,PLANT_05,FAB_013,2026-M11,2948,Normal
MD_01602,PLANT_04,FAB_016,2026-M05,17926,Normal
MD_01603,PLANT_02,FAB_017,2027-M11,8699,Normal
MD_01604,PLANT_05,FAB_023,2027-M04,23250,High
MD_01605,PLANT_05,FAB_025,2026-M04,5623,Normal
MD_01606,PLANT_01,FAB_017,2027-M06,10077,Normal
MD_01607,PLANT_04,FAB_012,2027-M11,20149,Critical
MD_01608,PLANT_03,FAB_030,2026-M05,16739,Critical
MD_01609,PLANT_02,FAB_018,2026-M03,15814,High
MD_01610,PLANT_03,FAB_008,2027-M04,15081,High
MD_01611,PLANT_01,FAB_009,2026-M04,20283,Critical
MD_01612,PLANT_01,FAB_003,2026-M08,18038,High
MD_01613,PLANT_02,FAB_012,2027-M06,18367,Normal
MD_01614,PLANT_01,FAB_014,2027-M04,5110,High
MD_01615,PLANT_02,FAB_006,2027-M12,16679,High
MD_01616,PLANT_03,FAB_004,2026-M02,21191,High
MD_01617,PLANT_05,FAB_015,2026-M11,15421,Critical
MD_01618,PLANT_03,FAB_023,2026-M10,6793,Normal
MD_01619,PLANT_04,FAB_013,2027-M03,5550,Normal
MD_01620,PLANT_03,FAB_020,2026-M09,10759,Normal
MD_01621,PLANT_03,FAB_017,2026-M11,10660,Normal
MD_01622,PLANT_01,FAB_023,2027-M12,20523,Critical
MD_01623,PLANT_04,FAB_029,2026-M01,20731,High
MD_01624,PLANT_05,FAB_009,2027-M11,24209,Critical
MD_01625,PLANT_02,FAB_017,2027-M07,8400,Critical
MD_01626,PLANT_02,FAB_023,2026-M10,7137,Critical
MD_01627,PLANT_05,FAB_003,2026-M03,6444,Critical
MD_01628,PLANT_02,FAB_021,2027-M02,7184,Critical
MD_01629,PLANT_02,FAB_018,2026-M05,18590,Critical
MD_01630,PLANT_04,FAB_015,2027-M04,19703,Critical
MD_01631,PLANT_04,FAB_007,2026-M04,9388,High
MD_01632,PLANT_01,FAB_008,2026-M12,17631,High
MD_01633,PLANT_02,FAB_008,2027-M07,24922,High
MD_01634,PLANT_01,FAB_027,2027-M09,8226,Critical
MD_01635,PLANT_04,FAB_017,2027-M05,15288,Normal
MD_01636,PLANT_01,FAB_009,2026-M01,17154,High
MD_01637,PLANT_01,FAB_020,2027-M05,18404,Critical
MD_01638,PLANT_05,FAB_029,2027-M01,15249,Normal
MD_01639,PLANT_01,FAB_028,2027-M12,19311,Normal
MD_01640,PLANT_04,FAB_016,2026-M10,15440,Critical
MD_01641,PLANT_02,FAB_008,2027-M10,24313,Normal
MD_01642,PLANT_02,FAB_010,2027-M07,10874,High
MD_01643,PLANT_04,FAB_025,2026-M02,6336,Critical
MD_01644,PLANT_04,FAB_013,2027-M06,2316,Critical
MD_01645,PLANT_04,FAB_016,2026-M02,10620,Critical
MD_01646,PLANT_01,FAB_007,2027-M06,8801,High
MD_01647,PLANT_02,FAB_025,2027-M12,2445,High
MD_01648,PLANT_05,FAB_029,2026-M01,10114,High
MD_01649,PLANT_03,FAB_013,2026-M09,4521,High
MD_01650,PLANT_04,FAB_030,2026-M06,3680,Critical
MD_01651,PLANT_01,FAB_014,2027-M07,5903,Normal
MD_01652,PLANT_02,FAB_004,2027-M06,22105,Critical
MD_01653,PLANT_01,FAB_007,2027-M10,6720,High
MD_01654,PLANT_02,FAB_003,2026-M01,4763,Normal
MD_01655,PLANT_05,FAB_018,2026-M02,20365,Critical
MD_01656,PLANT_04,FAB_006,2027-M08,23016,Critical
MD_01657,PLANT_04,FAB_021,2027-M02,7619,Critical
MD_01658,PLANT_02,FAB_007,2026-M04,20719,Normal
MD_01659,PLANT_02,FAB_006,2027-M01,15772,High
MD_01660,PLANT_03,FAB_012,2026-M12,9267,Critical
MD_01661,PLANT_02,FAB_016,2027-M09,8805,Critical
MD_01662,PLANT_03,FAB_016,2027-M08,22240,Critical
MD_01663,PLANT_04,FAB_022,2027-M12,9761,High
MD_01664,PLANT_04,FAB_018,2027-M11,22403,Normal
MD_01665,PLANT_05,FAB_004,2027-M06,13193,Normal
MD_01666,PLANT_01,FAB_029,2027-M11,10362,High
MD_01667,PLANT_05,FAB_026,2026-M11,21878,Critical
MD_01668,PLANT_02,FAB_018,2027-M02,21286,Normal
MD_01669,PLANT_05,FAB_007,2027-M10,3172,Normal
MD_01670,PLANT_05,FAB_012,2027-M12,10554,High
MD_01671,PLANT_02,FAB_017,2027-M07,14269,Critical
MD_01672,PLANT_03,FAB_026,2026-M05,5862,Normal
MD_01673,PLANT_03,FAB_024,2026-M11,18844,High
MD_01674,PLANT_04,FAB_004,2027-M07,17877,Critical
MD_01675,PLANT_01,FAB_027,2026-M10,20309,Critical
MD_01676,PLANT_01,FAB_026,2027-M05,21305,Critical
MD_01677,PLANT_01,FAB_005,2027-M07,3281,Normal
MD_01678,PLANT_05,FAB_025,2026-M03,19465,Normal
MD_01679,PLANT_03,FAB_002,2027-M03,23207,Normal
MD_01680,PLANT_05,FAB_009,2027-M06,19497,Normal
MD_01681,PLANT_01,FAB_017,2026-M03,2138,Normal
MD_01682,PLANT_04,FAB_022,2026-M01,13802,Critical
MD_01683,PLANT_04,FAB_008,2027-M04,17730,Normal
MD_01684,PLANT_02,FAB_019,2027-M09,18463,High
MD_01685,PLANT_01,FAB_009,2026-M02,21436,Critical
MD_01686,PLANT_04,FAB_003,2027-M07,19242,High
MD_01687,PLANT_02,FAB_025,2027-M12,24999,Normal
MD_01688,PLANT_02,FAB_028,2026-M01,8499,Normal
MD_01689,PLANT_03,FAB_010,2026-M10,3255,Critical
MD_01690,PLANT_01,FAB_008,2027-M04,7430,Critical
MD_01691,PLANT_04,FAB_023,2027-M04,16324,Critical
MD_01692,PLANT_02,FAB_004,2026-M04,24392,High
MD_01693,PLANT_01,FAB_027,2026-M08,15348,High
MD_01694,PLANT_03,FAB_004,2027-M11,9748,Normal
MD_01695,PLANT_04,FAB_016,2027-M08,4651,Normal
MD_01696,PLANT_02,FAB_018,2026-M09,9457,Critical
MD_01697,PLANT_03,FAB_024,2027-M01,9398,Critical
MD_01698,PLANT_01,FAB_017,2027-M12,11364,High
MD_01699,PLANT_04,FAB_004,2026-M06,12154,Normal
MD_01700,PLANT_04,FAB_022,2026-M05,21616,Critical
MD_01701,PLANT_02,FAB_015,2027-M05,21223,High
MD_01702,PLANT_03,FAB_002,2026-M09,17921,Critical
MD_01703,PLANT_04,FAB_030,2027-M04,21216,Normal
MD_01704,PLANT_02,FAB_029,2026-M02,18551,Normal
MD_01705,PLANT_05,FAB_023,2026-M10,5417,Critical
MD_01706,PLANT_05,FAB_030,2027-M07,11084,High
MD_01707,PLANT_05,FAB_011,2027-M06,23820,High
MD_01708,PLANT_04,FAB_004,2026-M07,15227,Critical
MD_01709,PLANT_05,FAB_014,2026-M09,22901,Normal
MD_01710,PLANT_04,FAB_018,2026-M04,6824,Critical
MD_01711,PLANT_01,FAB_024,2026-M03,17833,Normal
MD_01712,PLANT_01,FAB_029,2026-M01,12421,Normal
MD_01713,PLANT_01,FAB_011,2027-M02,7980,High
MD_01714,PLANT_05,FAB_024,2026-M07,4318,Normal
MD_01715,PLANT_02,FAB_026,2026-M09,6799,Critical
MD_01716,PLANT_05,FAB_006,2027-M01,10344,High
MD_01717,PLANT_04,FAB_021,2027-M08,15579,High
MD_01718,PLANT_01,FAB_008,2026-M01,4115,Critical
MD_01719,PLANT_03,FAB_001,2027-M03,22883,High
MD_01720,PLANT_02,FAB_001,2027-M08,14231,High
MD_01721,PLANT_05,FAB_024,2027-M04,16706,Critical
MD_01722,PLANT_01,FAB_009,2026-M07,22598,Critical
MD_01723,PLANT_04,FAB_019,2027-M12,5139,High
MD_01724,PLANT_01,FAB_011,2027-M08,23993,Normal
MD_01725,PLANT_02,FAB_002,2026-M10,14419,High
MD_01726,PLANT_03,FAB_010,2027-M01,6222,High
MD_01727,PLANT_03,FAB_003,2026-M07,24119,Critical
MD_01728,PLANT_04,FAB_029,2026-M10,15702,High
MD_01729,PLANT_05,FAB_019,2026-M08,11957,Critical
MD_01730,PLANT_04,FAB_025,2026-M10,21526,Normal
MD_01731,PLANT_03,FAB_023,2027-M03,12297,Normal
MD_01732,PLANT_01,FAB_015,2026-M06,12152,Critical
MD_01733,PLANT_04,FAB_007,2026-M04,23698,Normal
MD_01734,PLANT_02,FAB_009,2026-M07,9262,Critical
MD_01735,PLANT_05,FAB_003,2026-M07,7004,Normal
MD_01736,PLANT_01,FAB_014,2026-M01,17602,High
MD_01737,PLANT_02,FAB_013,2026-M11,2983,High
MD_01738,PLANT_03,FAB_028,2027-M12,2925,Normal
MD_01739,PLANT_04,FAB_018,2026-M10,2000,Critical
MD_01740,PLANT_04,FAB_026,2027-M07,16745,Normal
MD_01741,PLANT_02,FAB_012,2027-M10,17155,Normal
MD_01742,PLANT_02,FAB_021,2026-M03,6131,Normal
MD_01743,PLANT_01,FAB_015,2026-M06,14384,High
MD_01744,PLANT_02,FAB_016,2026-M06,12580,Normal
MD_01745,PLANT_04,FAB_002,2027-M10,21495,High
MD_01746,PLANT_03,FAB_015,2027-M04,4758,High
MD_01747,PLANT_03,FAB_007,2026-M12,11077,Normal
MD_01748,PLANT_03,FAB_014,2027-M08,21833,Critical
MD_01749,PLANT_03,FAB_023,2027-M05,2506,High
MD_01750,PLANT_04,FAB_003,2027-M05,4845,Critical
MD_01751,PLANT_04,FAB_017,2026-M03,17855,High
MD_01752,PLANT_01,FAB_020,2027-M04,14870,Normal
MD_01753,PLANT_02,FAB_020,2027-M12,6875,Normal
MD_01754,PLANT_04,FAB_007,2026-M05,8729,High
MD_01755,PLANT_01,FAB_029,2026-M10,7104,Critical
MD_01756,PLANT_02,FAB_024,2027-M11,12519,High
MD_01757,PLANT_03,FAB_023,2026-M08,8012,High
MD_01758,PLANT_01,FAB_017,2027-M11,15055,Normal
MD_01759,PLANT_02,FAB_017,2026-M07,5254,High
MD_01760,PLANT_05,FAB_025,2026-M05,24191,High
MD_01761,PLANT_05,FAB_017,2027-M12,7752,High
MD_01762,PLANT_01,FAB_026,2027-M05,15395,Critical
MD_01763,PLANT_03,FAB_030,2026-M02,7329,Normal
MD_01764,PLANT_02,FAB_014,2026-M02,18439,Normal
MD_01765,PLANT_04,FAB_002,2027-M06,9297,Critical
MD_01766,PLANT_01,FAB_024,2027-M11,17576,High
MD_01767,PLANT_02,FAB_026,2027-M04,10489,High
MD_01768,PLANT_05,FAB_028,2027-M07,21483,Critical
MD_01769,PLANT_05,FAB_004,2027-M01,20324,Critical
MD_01770,PLANT_05,FAB_008,2027-M09,11999,Critical
MD_01771,PLANT_03,FAB_006,2027-M02,7961,Critical
MD_01772,PLANT_03,FAB_024,2026-M01,11586,Normal
MD_01773,PLANT_01,FAB_018,2026-M11,13876,High
MD_01774,PLANT_03,FAB_016,2027-M02,5312,Normal
MD_01775,PLANT_05,FAB_029,2026-M06,19058,Critical
MD_01776,PLANT_02,FAB_009,2027-M02,20651,Normal
MD_01777,PLANT_05,FAB_001,2027-M01,21819,High
MD_01778,PLANT_03,FAB_009,2026-M12,23508,High
MD_01779,PLANT_02,FAB_027,2026-M07,12486,Normal
MD_01780,PLANT_03,FAB_030,2026-M06,15791,Normal
MD_01781,PLANT_03,FAB_019,2027-M06,8109,High
